,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,3312,弘憶國際股份有限公司,弘憶股,電子通路業,－,台北市內湖區瑞光路188巷51號4樓,89613636,葉佳紋,劉彥輝,林哲仁,財務副總,劉彥輝,2659-9838,84/10/06,99/12/29,新台幣 10.0000元,1376254550,137625455,0,0,合併,每年,股東會,群益金鼎證券股份有限公司股代部,02-2702-3999,台北市敦化南路2段97號地下二樓,安侯建業會計師事務所,林恒昇,于紀隆,G.M.I,"4F,No.51,Lane 188,Ruiguang Rd.,Neihu ChiuTaipei,Taiwan,R.O.C",2659-9586,service@gmitec.com,http://www.gmitec.com,林哲仁,財務副總,2659-9838#1005,IR@gmitec.com,http://www.gmitec.com/stakeholder
11,3528,安馳科技股份有限公司,安馳,電子通路業,－,新北市汐止區新台五路一段75號21樓,12676056,李瑞西,李瑞西,徐敏芳,財務協理,譚民梨,26982526,89/12/26,105/05/18,新台幣 10.0000元,656159660,65615966,0,0,個別,每年,董事會,日盛證券股份有限公司,25419977,台北市中山區南京東路二段85號7樓,勤業眾信聯合會計師事務所,李麗凰,陳慧銘,ANSTEK,"21F, No.75, Sec. 1, Hsin Tai Wu Rd.,Xizhi Dist.,New Taipei City,Taiwan,R.O.C",26982528,eva.hsu@anstek.com.tw,www.anstek.com.tw,徐敏芳,財務協理,26982526,spokesman@anstek.com.tw,www.anstek.com.tw
12,3702,大聯大投資控股股份有限公司,大聯大,電子通路業,－,臺北市南港區經貿二路189號22樓,27928328,黃偉祥,張蓉崗,袁興文,副總,彭凡玲,2191-0068,94/11/09,94/11/09,新台幣 10.0000元,18790568330,1679056833,0,200000000,合併,每年,股東會,群益金鼎證券股份有限公司,2702-3999,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,林鈞堯,周建宏,WPG,"22F., No. 189, Jingmao 2nd Rd., Nangang Dist., Taipei CityTaipei City 114, Taiwan (R.O.C.)",2653-3598,ir@wpgholdings.com,www.WPGholdings.com,袁興文/彭凡玲,副總/總監,(02)2191-0068#85268,ir@wpgholdings.com,http://www.wpgholdings.com/stakeholder/index/zhtw
13,5434,崇越科技股份有限公司,崇越,電子通路業,－,台北市內湖區堤頂大道二段483號6樓,23621614,潘重良,曾海華及李正榮,黃玉真,資深副總經理,呂素卿,02-8797-8020,79/02/17,92/08/25,新台幣 10.0000元,1816995670,181699567,0,0,合併,每年,董事會,福邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段６號６樓,安侯建業聯合會計師事務所,區耀軍,簡思娟,TOPCO,"6FL., NO.483, SEC. 2 , TIDING BLVD., NEIHU, TAIPEI , TAIWAN , R.O.C.",02-8751-0011,della.huang@topco-global.com ; rita.hsieh@topco-global.com,www.topco-global.com,黃玉真,資深副總經理,02-8797-8020,della.huang@topco-global.com,http://www.topco-global.com/webfront/pages/Invertor2.aspx
14,6189,豐藝電子股份有限公司,豐藝,電子通路業,－,臺北市內湖區環山路一段32號4樓,22151585,陳澄芳,陳澄芳,杜懷琪,營運長,吳麗雪,02-26590303,75/05/26,93/05/24,新台幣 10.0000元,1902377280,190237728,0,0,合併,每年,股東會,元大證券(股)公司股務代理部,02-2586-3117,台北市承德路三段210號B1,勤業眾信聯合會計師事務所,翁博仁,陳慧銘,Promate,"4F NO.32 SEC.1 HUAN SHAN RD.,NEI HUTAIPEI 114 TAIWAN R.O.C",02-26590005,andrewhuang@promate.com.tw,http://www.promate.com.tw,吳麗雪,財務主管,26590303#1371,jasmine_wu@promate.com.tw,http://www.promate.com.tw/stakeholder.html
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,6281,全國電子股份有限公司,全國電,電子通路業,－,新北市五股區五工六路55號,22006252,林琦敏,林政勳,陳碧滋,協理,吳鴻淵,(02)22989922,75/01/11,94/12/08,新台幣 10.0000元,991729450,99172945,0,0,個別,每年,股東會,凱基證券股份有限公司,(02)23892999,臺北市重慶南路1段2號5樓,安侯建業聯合會計師事務所,施威銘,唐慈杰,E-LIFE,"No.55, Wugong 6th Rd., Wugu Dist., New Taipei City.New Taipei City,Taiwan,R.O.C",(02)22990328,jill.chen@elifemall.com.tw,www.elifemall.com.tw,陳碧滋,財務暨會計處協理,(02)22989922#2701,jill.chen@elifemall.com.tw,https://web.elifemall.com.tw/zh/index.php
17,6776,展碁國際股份有限公司,展碁國際,電子通路業,－,台北市中正區忠孝西路一段39號2-4樓,20773257,陳俊聖,林佳璋,鄭明琪,資深副總經理,王淑錦,(02)23716000,66/12/22,110/03/31,新台幣 10.0000元,815814300,81581430,0,0,合併,每年,股東會,永豐金證券股務代理部,(02)2381-6288,台北市中正區博愛路17號3樓,安侯建業聯合會計師事務所,趙敏如,關春修,Weblink,"2-4F, 39, Sec. 1. Chung Hsiao W. Rd.Taipei Taiwan R. O. C.",(02)23717750,investor.relations@weblink.com.tw,www.weblink.com.tw,王淑錦,資深經理,(02)23716000,investor.relations@weblink.com.tw,無
18,8070,長華電材股份有限公司,長華*,電子通路業,－,高雄市楠梓區東七街16號6樓,23307811,黃嘉能,黃俊勳,陳明軒,業務協理,蘇雙富,07-3622663,78/05/13,96/12/31,新台幣 1.0000元,689419426,689419426,0,0,合併,每半會計年度,董事會,永豐金證券股份有限公司,02-23816288,臺北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,郭麗園,廖鴻儒,CHANG WAH,"6F, NO.16, East 7th Street, Nanzi Dist.　Kaohsiung City, Taiwan (R.O.C.)",07-3684393,richie.su@cwei.com.tw,www.cwei.com.tw,蘇雙富,董事長室經理,02-87510696,richie.su@cwei.com.tw,http://www.cwei.com.tw/chinese/interested.php
19,8072,陞泰科技股份有限公司,陞泰,電子通路業,－,台北市南港區三重路19-11號E棟10樓,97092770,陳世忠,陳世忠,陳世忠,總經理,林敏慧,2655-3866,85/06/26,94/08/19,新台幣 10.0000元,800000000,80000000,0,0,合併,每年,董事會,中國信託商業銀行,02-66365566,台北市重慶南路一段83號6樓,勤業眾信會計師事務所,李振銘,郭文吉,AV TECH,"10F,E BUILDING,NO.19-11,SAN CHUNG RD.,NANKANG, TAIPEI ,115,TAIWAN,R.O.C",5581-3499,lydia.lin@avtech.com.tw,www.avtech.com.tw,林敏慧,代理發言人,02-26553866,lydia.lin@avtech.com.tw,http://www.avtech.com.tw/Stakeholder.aspx
20,8112,至上電子股份有限公司,至上,電子通路業,－,台北市內湖區港墘路189號7樓,22368959,葛均,葛均,林志隆,董事長室特別助理,陳力行,02-26578809,76/03/05,96/12/31,新台幣 10.0000元,4284964730,428496473,0,0,合併,每年,董事會,群益金鼎證券股份有限公司,02-2702-3999,台北市大安區敦化南路二段97號地下二樓,安侯建業聯合會計師事務所,余聖河,陳振乾,Supreme,"7 F, No. 189, Kangchien Rd., Nei-Hu,　Taipei, Taiwan",02-26572209,jason@supreme.com.tw,www.supreme.com.tw,林志隆,董事長室特別助理,2657-8809,jason@supreme.com.tw,www.supreme.com.tw
