,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,5508,永信建設開發股份有限公司,永信建,建材營造,－,高雄市新興區六合路183號12樓,22417810,陳俊銘,陳俊銘,陳怡均,總經理室副理,黃瑞玲,07-2229460,76/04/02,87/05/13,新台幣 10.0000元,2174281330,217428133,0,0,個別,每年,董事會,元大證券(股)公司股務代理部,02-25863117,台北市大同區承德路三段210號地下一樓,勤業眾信聯合會計師事務所,劉裕祥,許瑞軒,YCDC,"12F NO.183 LIOW HER ROAD KAOSHSIUNG, TAIWAN ,ROC",07-2230488,yschen99@ms31.hinet.net,www.ys-construction.com.tw,陳怡均,發言人,07-2229460#17,ysa501@yungshin.com.tw,www.ys-construction.com.tw
11,5511,德昌營造股份有限公司,德昌,建材營造,－,台中市北區五常里五權路401-1號1樓,22132814,黃政勇(格正投資股份),陳豐中,黃仲良,經理,陳沁榆,(04)22013611,75/05/20,87/12/09,新台幣 10.0000元,1134400000,113440000,0,0,合併,每年,董事會,永豐金證券股份有限公司,(02)23816288,台北市中正區博愛路17號3樓,冠恆聯合會計師事務所,張進德,黃致富,TE CHANG,"1F., No.401-1, Wuquan Rd., North Dist,Taichung City , Taiwan (R.O.C.)",(04)22013202,ray.chuang@tccon.com.tw,www.tccon.com.tw,黃仲良,經理,(04)22013611-550,cl.huang@tccon.com.tw,http://www.tccon.com.tw/investor02.html#investor02_03
12,5512,力麒建設股份有限公司,力麒,建材營造,－,104台北市中山區吉林路99號8樓,86690644,郭淑珍,郭濟綱,柯賢仁,協理,鍾莉燕,(02)21002288,81/07/30,87/12/04,新台幣 10.0000元,7439927120,743992712,0,0,合併,每年,股東會,台新證券股務代理部,(02)25048125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,池世欽,陳宗哲,RICH,"8F., No.99, Jilin Rd., Jhongshan Dist., Taipei City 104, Taiwan (R.O.C.)",21002388,k7008750@rhd.com.tw,www.rhd.com.tw,林明志,副理,02-21002288,jefflin@rhd.com.tw,www.rhd.com.tw
13,5514,三豐建設股份有限公司,三豐,建材營造,－,台北市長安東路二段173號7樓,22817225,洪敏夫,游瑞興,石淑瑛,財務部協理,莊慧玲,02-27720267,77/01/21,87/12/29,新台幣 10.0000元,2079091640,207909164,0,0,合併,每年,股東會,元富證券股份有限公司,02-27686668,台北市松山區光復北路11巷35號B1F,安永聯合會計師事務所,楊智惠,許新民,SUN FON,"7F,NO.173 CHANG AN EAST ROAD SEC.2TAIPEI TAIWAN",02-27817686,safo7225@ms27.hinet.net,www.sunfon.com.tw,石淑瑛,財務部協理,(02)27720267ext:13,safo7225@ms27.hinet.net,safo7225@ms27.hinet.net
14,5516,雙喜營造股份有限公司,雙喜,建材營造,－,新竹市民族路186號,47254476,邱宏章,邱宏章,邱宏章,董事長,林佳惠,03-5348168,71/01/14,88/03/23,新台幣 10.0000元,413586000,41358600,0,0,個別,每年,股東會,元大證券股份有限公司,02-25865859,台北市大同區承德路三段210號B1,安侯建業聯合會計師事務所,池世欽,韓沂璉,SUN-SEA,"186 MIN TSU RD HSIN-CHU,TAIWAN,R.O.C",03-5421289,CHEN@SUNSEA.COM.TW,http://www.sunsea.com.tw/,陳品溦,會計主管,03-5348168#215,b00760601@eip.sunsea.com.tw,http://www.sunsea.com.tw/relationship.php
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,5520,力泰建設企業股份有限公司,力泰,建材營造,－,台北市士林區延平北路七段七號,66410981,吳良材,吳良材,吳良材,總經理,吳光武,(02)2810-3001,65/05/06,88/10/27,新台幣 10.0000元,603152450,60315245,0,0,合併,每年,董事會,群益金鼎證券股份有限公司,(02)27023999,台北市敦化南路二段97號B2,霈昇聯合會計師事務所,林憲章,林育雅,Lihtai,"NO.7 , SEC7 , YIEN-PING NORTH ROAD , SELIN DISTRICT , TAIPEI CITY , TAIWAN , R.O.C.",(02)2810-3009,lietai@ms2.hinet.net,https://www.lihtai.com,楊鐘進,財務主管,(02)2641-7231,lietai@ms2.hinet.net,https://www.lihtai.com
17,5523,豐謙建設股份有限公司,豐謙,建材營造,－,40360臺中市西區臺灣大道2段501號19樓之2,66629349,袁玉麒,劉瑞麟,陳瓊妃,財務經理,張嘉玲,04-23262593,73/04/30,88/12/27,新台幣 10.0000元,1550014640,155001464,0,0,合併,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,資誠聯合會計師事務所,劉美蘭,洪淑華,FONG CHIEN,"19F.-2, No.501, Sec. 2, Taiwan Blvd., West Dist., Taichung City 403, TaiwanTAICHUNG CITY, TAIWAN, ROC",04-23266390,service@fong-chien.com.tw,www.fong-chien.com.tw,陳瓊妃,財務經理,04-23262593,service@fong-chien.com.tw,www.fong-chien.com.tw
18,5529,鉅陞國際開發股份有限公司,鉅陞,建材營造,－,台北市中山區松江路122號2樓,58250510,褚學忠,褚學忠,沈容儀,業務部副理,施玉珍,02-2542-3377,59/11/09,85/01/12,新台幣 10.0000元,1240528490,124052849,49852350,0,合併,每年,股東會,統一綜合證券股份有限公司,02-27463797,台北市東興路8號,資誠聯合會計師事務所,劉美蘭,洪淑華,MEGA,"2F., No. 122, Songjiang Rd., Zhongshan Dist., Taipei City 104 , Taiwan (R.O.C)同上",02-2542-9777,sunny@mega-building.com,https://mega-international.com.tw,施玉珍,副總經理,02-2542-3377,sunny@mega-building.com,https://mega-international.com.tw
19,5543,桓鼎股份有限公司,桓鼎-KY,建材營造,KY 開曼群島,"Grand Cayman KY1-1208, Cayman Islands",28994275,張建智,莊宏偉,莊宏偉,總經理,-,02-2508-0656,98/11/10,105/05/09,新台幣 10.0000元,373044590,37304459,0,0,合併,每年,股東會,兆豐證券股務代理部,02-3393-0898,臺北市忠孝東路二段95號,資誠聯合會計師事務所,邱昭賢,賴宗羲,Buima,"No. 10-1 Ln. 771, Sec. 1Meicun Rd., West Dist.",02-2508-0087,service@buimagroup.com,www.buima.com.tw,林明智,經理,02-25080656,buimaotc@buimagroup.com,www.buima.com.tw
20,6171,大城地產股份有限公司,大城地產,建材營造,－,台中市西屯區台灣大道四段839號6樓,89596101,賴源釗,廖祐(人雋),簡淑勤,董事,鄧翔倩,(04)23580031,84/08/14,91/04/22,新台幣 10.0000元,866547100,86654710,0,0,個別,每年,股東會,福邦證券股份有限公司,(02)23711658,(100中正區)台北巿忠孝西路1段6號6樓,建智聯合會計師事務所,黃祥穎,曹永仁,Tacheng,"6F., No.839, Sec. 4, Taiwan Blvd., Xitun Dist.,Taichung City 407, Taiwan (R.O.C)",(04)23587511,joyce_deng@aries-net.com.tw,www.aries-net.com.tw,簡淑勤,董事,(04)23580031,chien@bigtown.com.tw,www.aries-net.com.tw/service.php
21,6186,新潤興業股份有限公司,新潤,建材營造,－,台北市松山區民生東路三段109號8樓(通訊),16318881,郭長庚,郭長庚,蔣秀婷,業務部副總,張淑貞,25450899,87/03/30,91/08/02,新台幣 10.0000元,1365361290,136536129,0,0,個別,每年,董事會,兆豐證券股份有限公司,02-33930898,100台北市忠孝東路二段95號1樓,資誠聯合會計師事務所,賴宗羲,王照明,Shin Ruenn,"8F., No.109, Sec. 3, Minsheng E. Rd., Songshan Dist.,Taipei City 105, Taiwan R.O.C.",25469299,afra@shinruenn.com.tw,http://www.shinruenn.com,黃文興,副總經理,25450899,wenson@shinruenn.com,http://www.shinruenn.com
22,6212,理銘開發股份有限公司,理銘,建材營造,－,新竹市公道五路2段419號7樓,07611076,曾森縣,曾森縣,曾森縣,總經理,謝淑貞,(03)6886188,66/11/08,91/12/26,新台幣 10.0000元,1020000000,102000000,0,0,個別,每年,股東會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,致遠聯合會計師事務所,曾瓊慧,呂瑞文,LI MING,"7F,No.419,Sec.2 Kung Dao Wu Rd. ,Hsin Chu,Taiwan,R.O.C.",(03)6886189,candy@met.com.tw,http://www.met.com.tw,謝淑貞,財務經理,(03)6886188,candy@met.com.tw,http://www.met.com.tw
23,6219,富旺國際開發股份有限公司,富旺,建材營造,－,台中市西區大隆路20號4樓之5,97447647,林正雄,林正雄,陳永和,經理,林宗毅,04-23273030,86/04/23,92/02/26,新台幣 10.0000元,1540162760,154016276,0,0,合併,每季,董事會,元大證券股份有限公司,02-25865859,台北市承德路三段210號地下一樓,資誠聯合會計師事務所,王玉娟,劉美蘭,FULL WANG,"4F.-5, No.20, Dalong Rd., West Dist.,Taichung City 40310, Taiwan (R.O.C.)",04-23268874,fw0459@fwgroup.com.tw,https://www.fwgroup.com.tw/,陳永和,經理,04-2327-3030,fw0459@fwgroup.com.tw,https://www.fwgroup.com.tw/investor/
24,6264,富裔實業股份有限公司,富裔,建材營造,－,台北市信義區松仁路277號18樓,97477509,祝文定,祝文定,陳虹裕,稽核協理,林秋雲,(02)28834707,86/07/02,93/02/24,新台幣 10.0000元,1163552910,116355291,30130827,0,合併,每年,股東會,元大證券(股)公司股務代理部,(02)2586-5859,台北市大同區承德路3段210號B1,勤業眾信聯合會計師事務所,莊文源,楊靜婷,KL,"18F No.277,Songren Rd., Xinyi Dist.,Taipei Taiwan, R.O.C.",(02)28830023,rio@kingland.com.tw,www.kingland.com.tw,陳虹裕,稽核協理,(02)28834707,amanda@kingland.com.tw,http://www.kingland.com.tw/TradChinese/Departments/Stakeholder
25,8424,惠普股份有限公司,惠普,建材營造,－,台北市大同區鄭州路139號5樓之1,12371385,張世宗,倪勇,許嘉明,財務部經理,陳宣蓉,(02)2553-3099,70/11/30,101/12/18,新台幣 10.0000元,360543680,36054368,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路二段97號B2,安永聯合會計師事務所,許新民,王彥鈞,WELLPOOL,"5F.-1, No.139, Zhengzhou Rd., Datong DistTaipei City , Taiwan (R.O.C.)",(02)2557-0106,wp.tp@msa.hinet.net,http://www.wellpool.com.tw,許嘉明,財務部經理,(02)2553-3099,rabbit123@wellpool.com.tw,http://www.wellpool.com.tw/stakeholder.php
