,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,3483,力致科技股份有限公司,力致,電腦及週邊設備業,－,新竹縣竹北市新泰路31號2樓,16266820,饒振奇,連春源,林秀勤,協理,江玉國,03-5512035,86/11/13,95/12/18,新台幣 10.0000元,775229850,77522985,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,陳明煇,黃裕峰,FCN,"2F, NO.31, Hsin Tai Road, Chu-Bei City ,Hsinchu,TaiwanR.O.C.",03-5512039,kellylin@forcecon.com,http://www.forcecon.com,林秀勤,協理,03-5512035,kellylin@forcecon.com,http://www.forcecon.com/webc/html/about/index.aspx?type=1&num=48
11,3521,鴻翊國際股份有限公司,鴻翊,電腦及週邊設備業,－,新北市中和區建一路186號10樓,22023793,林泉湧,許貿程,陳怡靜,副總經理,林新盛,82272556,75/03/07,96/08/07,新台幣 10.0000元,472639070,47263907,15000000,0,合併,每年,股東會,永豐金證券股份有限公司,23816288,台北市博愛路17號3F,安永聯合會計師事務所,馬君廷,黃建澤,DataVan,"10F.,NO.186,Jian 1st Rd.,Jhonghe Dist.,New Taipei City,Taiwan",82272330,spokesman@datavan.com.tw,http://www.datavan.com.tw/,陳怡靜,總管理處副總經理,82272556,spokesman@datavan.com.tw,http://www.datavan.com.tw/
12,3540,曜越科技股份有限公司,曜越,電腦及週邊設備業,－,台北市內湖區堤頂大道二段185號5樓,70669172,林培熙,林培熙,劉建邦,財務處副總經理,沈昌德,02-8797-5788,88/11/30,96/12/12,新台幣 10.0000元,730665480,73066548,0,0,合併,每年,董事會,永豐金證券股份有限公司,02-2381-6288,100台北市博愛路17號3樓,眾智聯合會計師事務所,林征聖,王智立,Thermaltake,"5F., No.185, Sec. 2, Tiding Blvd., Neihu Dist.,Taipei City, Taiwan",02-8797-8055,service_3540@thermaltake.com.tw,www.thermaltake.com,劉建邦,財務處副總經理,02-8797-5788,ben@thermaltake.com.tw,http://www.thermaltakecorp.com/tw/investor.aspx
13,3577,泓格科技股份有限公司,泓格,電腦及週邊設備業,－,新竹縣湖口鄉光復北路111號(新竹工業區),84517297,葉廼廸,陳瑞煜,鄭碧玉,資深經理,彭瓊儀,03-5973366,82/08/06,98/01/06,新台幣 10.0000元,528641770,52864177,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,資誠聯合會計師事務所,李燕娜,吳偉豪,ICP DAS,"No. 111, Guangfu N. Rd., Hukou TownshipHsinchu County 30351, Taiwan , R. O. C.",03-5973733,ir@icpdas.com,http://www.icpdas.com/index_en.php,鄭碧玉,發言人,03-5973366#7756,ir@icpdas.com,http://www.icpdas.com/en/investor_relations/stakeholder.php
14,3594,磐儀科技股份有限公司,磐儀,電腦及週邊設備業,－,新北市中和區中正路700號10樓,84469443,李明,連啟瑞,郭鳳玲,財務協理,連啟瑞,02-82269396,82/10/19,102/05/07,新台幣 10.0000元,744217710,74421771,6683693,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,李秀玲,王照明,ARBOR,"10F.,No.700,Zhong Zheng Rd.,Zhong He Dist.,New Taipei City,Taiwan",02-82269398,investor@arbor.com.tw,www.arbor-technology.com,郭鳳玲,財務協理,02-8226-9396,investor@arbor.com.tw,www.arbor-technology.com
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,3611,鼎翰科技股份有限公司,鼎翰,電腦及週邊設備業,－,新北市新店區民權路95號9樓,28624652,王秀亭,王興磊,黃振芳,財務部協理,張啟煌,02-22186789,96/03/19,97/11/26,新台幣 10.0000元,424769400,42476940,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,林文欽,范有偉,TSC AUTO ID,"9F.,No. 95,Minquan Rd.,Xindian Dist.New Taipei City 231, Taiwan (R.O.C.)",02-22185678,jerry_huang@tscprinters.com,http://www.tscprinters.com,黃振芳,財務部協理,02-22186789-3601,jerry_huang@tscprinters.com,www.tscprinters.com
17,3625,西勝國際股份有限公司,西勝,電腦及週邊設備業,－,新北市新莊區中正路665號5樓,96969724,黃宗偉,黃宗偉,魏駿怡,資深處長,無,(02)29016600,85/05/23,98/10/28,新台幣 10.0000元,905035860,90503586,3800000,0,合併,每年,股東會,兆豐證券股份有限公司股務代理部,(02)33930898,台北市忠孝東路2段95號1樓,勤業眾信聯合會計師事務所,郭乃華,李麗凰,C-TECH,"5F, No.665, Zhongzheng Rd.,Xinzhuang District,NewTaipeiCity,Taiwan",(02)29047699,ir@c-techone.com,www.c-techone.com,魏駿怡,資深處長,(02)29016600#236,jerry.wei@c-techone.com,http://www.c-techone.com/CSR/CSR
18,3652,精聯電子股份有限公司,精聯,電腦及週邊設備業,－,新北市新店區寶橋路235巷136號5樓,28913512,葉佳紋,徐志達,盧光宏,副總,于性礎,(02)89121122,97/01/15,98/08/27,新台幣 10.0000元,750975000,75097500,0,0,合併,每年,股東會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,安永聯合會計師事務所,郭紹彬,邱琬茹,Unitech elec.,"5FL., NO.136, LANE 235, PAO-CHIAO RD., HSIN-TIEN DIST,NEW TAIPEI CITY, TAIWAN 231, R.O.C.",(02)29113818,invest@tw.ute.com,http://www.ute.com/,盧光宏,副總,(02)89121122#230,invest@tw.ute.com,http://tw.ute.com/investor-relationship.php?rbu=2
19,3693,營邦企業股份有限公司,營邦,電腦及週邊設備業,－,(338)桃園市蘆竹區大興路20巷19弄9號,96994977,梁順營,梁順營,錢靜怡,財務部經理,黃志雄,(03)313-8386,85/05/03,102/11/27,新台幣 10.0000元,384906940,38490694,0,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,台北市103承德路三段210號B1,勤業眾信會計師事務所,陳致源,李穗青,AIC,"No.9, Alley 19, Lane 20, Ta Hsing Rd. Luchu ShiangTaoyuan, Taiwan, R.O.C.",(03)313-8377,ir@aicipc.com.tw,www.aicipc.com,錢靜怡,財務部經理,(03)313-8386,ir@aicipc.com.tw,www.aicipc.com
20,3709,鑫聯大投資控股股份有限公司,鑫聯大投控,電腦及週邊設備業,－,台北市南港區經貿二路189號22樓,51512503,黃偉祥,張文忠,曹鈞傑,財會管理處處長,陳碧靜,02-2316-2888,106/09/01,106/09/01,新台幣 10.0000元,1005694500,100569450,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-2703-5000,106台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,潘慧玲,鄧聖偉,Trigold,"22F., No. 189, Jingmao 2nd Rd., Nangang Dist.Taipei City 115, Taiwan (R.O.C.)",02-2653-3598,ir@trigoldholdings.com,www.TrigoldHoldings.com,曹鈞傑,財會管理處處長,02-2316-2888#85068,ir@trigoldholdings.com,www.TrigoldHoldings.com
21,4924,欣厚科技股份有限公司,欣厚-KY,電腦及週邊設備業,KY 開曼群島,台北市中山區長安東路一段16號7樓之2,53025260,劉鳳君,顧小美,劉景成,總經理-HPI,林文凱,02-2567-7111,98/10/16,100/10/18,新台幣 10.0000元,371644090,37164409,0,0,合併,每半會計年度,董事會,中國信託商業銀行代理部,02-6636-5566,台北市中正區重慶南路一段83號五樓,德昌聯合會計師事務所,陳裕勳,李定益,HTM,"Chang-An E. Rd. Sec.2 16#, 7th Floor-2Taipei City, Taiwan.",02-2567-7222,hsihou@hsihou.com,http://www.hsihou.com/,林文凱,財務長,02-2567-7111,leo_lin@hsihou.com,http://www.hsihou.com/
22,4931,新盛力科技股份有限公司,新盛力,電腦及週邊設備業,－,高雄市前鎮區西十五街一號,70848850,張中秋,張中秋,范貴鈞,副總經理,陳柏閎,(07)8411501,93/07/26,108/09/17,新台幣 10.0000元,636452610,63645261,0,0,合併,每年,董事會,台新證券股務代理部,(02)25048125,台北市中山區建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,王兆群,劉裕祥,STL,"No.1, West 15th Street, Qianzhen DistrictKaohsiung City 80681, Taiwan",(07)8414200,IR@stl-tech.com,www.stl-tech.com,范貴鈞,副總經理,(07)8411501,IR@stl-tech.com,http://www.stl-tech.com/stake.asp
23,4987,科誠股份有限公司,科誠,電腦及週邊設備業,－,新北市中和區建康路168號13樓,84152965,戴奉義,姚啟正,陳美蘭,財務長,鄭思賢,02-2225-8580,82/01/04,101/03/21,新台幣 10.0000元,289800000,28980000,0,0,合併,每年,股東會,福邦證券股份有限公司股務代理部,2383-6888,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,黃世鈞,葉翠苗,GODEX,"13F, NO. 168, JIAN-KANG ROAD ZHONGHE DISTRICTNEW TAIPEI CITY , TAIWAN",02-22258480,public@godexintl.com,www.godexintl.com,陳美蘭,財務長,02-7731-3825,public@godexintl.com,www.godexintl.com
24,5223,安力國際股份有限公司,安力-KY,電腦及週邊設備業,KY 開曼群島,新北市新莊區新北大道四段215號8樓,53000726,許振焜,許振焜,王萬興,財務長,鄭雅文,(02)8522-7056,99/06/23,107/07/02,新台幣 10.0000元,445497810,44549781,0,0,合併,每年,股東會,第一金證券股份有限公司,(02)2563-5711,台北市大安區安和路一段27號六樓,資誠聯合會計師事務所,邱昭賢,陳晉昌,Anli,"8F., No.215, Sec. 4, New Taipei Blvd., Xinzhuang Dist.,New Taipei City 242, Taiwan (R.O.C.)",(02)8522-0759,contact@anli-group.com,www.anli-group.com,王萬興,財務長,(02)8522-7056,contact@anli-group.com,http://www.anli-group.com/node/14
25,5289,宜鼎國際股份有限公司,宜鼎,電腦及週邊設備業,－,新北市汐止區大同路一段237號5樓,27565769,簡川勝,簡川勝,王立誠,副總經理,王家瀛,02-77033000,94/03/16,102/11/27,新台幣 10.0000元,826280400,82628040,0,0,合併,每年,股東會,凱基證券股份有限公司,02-23892999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,葉翠苗,黃世鈞,Innodisk,"5F., No.237, Sec. 1, Datong Rd., Xizhi Dist.New Taipei City 221, Taiwan",02-77033555,licheng_wang@innodisk.com,www.innodisk.com,王立誠,副總經理,02-77033000,inno_shareholders@innodisk.com,http://www.innodisk.com/CorporateSocialResponsibility/StakeholderContacts.aspx?ZGZsX0lEPTAwMg%3d%3d
26,5356,協益電子股份有限公司,協益,電腦及週邊設備業,－,臺北市中正區館前路49號3樓,35229109,王自軍,王自軍,王自軍,董事長,李佳鍞,(02)7725-5356,58/01/08,87/07/20,新台幣 10.0000元,1030400000,103040000,0,0,合併,每年,董事會,國票綜合證券股份有限公司,02-2528-8988,105411台北市松山區南京東路五段188號15樓,勤業眾信聯合會計師事務所,王攀發,劉書琳,SIRTEC,"3F., No.49, Guanqian Rd., Zhongzheng Dist.,Taipei City 100, Taiwan (R.O.C.)",(02)7725-5353,julielee@sirtec.com.tw,http://www.sirtec.com.tw,李佳鍞,資深協理,(02)7725-5356 #9,julielee@sirtec.com.tw,http://www.sirtec.com.tw/index.php?option=com_content&task=view&id=246&Itemid=156
27,5386,青雲國際科技股份有限公司,青雲,電腦及週邊設備業,－,新北市中和區中正路716號6樓,21224842,柯聰源,柯聰源(暫代),呂仰鎧,副董事長,陳韻華,02-82273277,73/06/26,88/05/13,新台幣 10.0000元,247786590,24778659,0,0,個別,每年,董事會,中國信託商業銀行股份有限公司,02-6636-5566,台北市100中正區重慶南路一段八十三號五樓,眾智聯合會計師事務所,游佩靜,王惠民,ALBATRON,"6F, No.716, Chung Cheng Rd., ChungHo District,New Taipei City, Taiwan",02-82273266,stock@albatron.com.tw,http://www.albatron.com.tw,呂仰鎧,副董事長,02-82273277,stock@albatron.com.tw,Http://www.albatron.com.tw
28,5426,振發實業股份有限公司,振發,電腦及週邊設備業,－,新北市三重區光復路二段二十五號,35320697,蔡宗勳,蔡宗勳,黎正忠,協理,陳建州,2995-1436,61/07/17,89/02/09,新台幣 10.0000元,1438000000,143800000,0,0,合併,每年,股東會,亞東證券股份有限公司,(02)7753-1699,新北市板橋區新站路16號13樓,高威聯合會計師事務所,蔡文精,林章國,CF,"No. 25, Sec. 2, Guangfu Rd., Sanchong Dist,New Taipei City, TAIWAN, R.O.C.",22783853,tinaling@chengfwa.com.tw,www.chengfwa.com.tw,黎正忠,協理,02-29951436*308,sfc@chengfwa.com.tw,www.chengfwa.com.tw
29,5438,東友科技股份有限公司,東友,電腦及週邊設備業,－,新北市汐止區新台五路一段79號6樓之6,16091527,黃育仁,和田幹二,張振成,協理,賴建一,(03)4733112,86/09/08,89/06/17,新台幣 10.0000元,1125365650,112536565,0,0,合併,每年,董事會,中國信託商業銀行(股)公司代理部,(02)66365566,台北市重慶南路一段83號6樓,資誠聯合會計師事務所,黃世鈞,葉翠苗,TIS,"6F.-6, No. 79, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 221, Taiwan (R.O.C.)",(02)2792-2102,ir@tecoimage.com.tw,http://www.tecoimage.com.tw/,張振成,協理,(02)2792-1116,ir@tecoimage.com.tw,http://www.tecoimage.com.tw/Investor/zh-tw/investor.html
30,5465,富驊企業股份有限公司,富驊,電腦及週邊設備業,－,台南市安南區安和路2段54巷225號,36270626,柯吉源,王駿東,王駿東,總經理,陳慧珊,(06)356-0606,73/07/23,89/11/08,新台幣 10.0000元,1476826290,147682629,65463215,0,合併,每年,股東會,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,王騰葦,李季珍,LFE,"NO.225,LANE 54,SEC.2,AN HO ROND.TAINAN, TAIWAN, R.O.C.",(06)356-0505,stacey-chen@hec-group.com.tw,www.lfe.com.tw,陳慧珊,經理,06-3560606#108,stacey-chen@hec-group.com.tw,http://www.lfe.com.tw/Chinese/AboutUs-sh.htm
31,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
32,5474,聰泰科技開發股份有限公司,聰泰,電腦及週邊設備業,－,臺北市忠孝東路2段88號18樓,23902678,陳立民,林宏沛,趙希政,執行長,羅嘉翎,(02)23921233,79/10/01,90/03/20,新台幣 10.0000元,403559440,40355944,0,0,個別,每年,董事會,群益金鼎證券股份有限公司,02-2702-3999,台北市敦化南路二段97號地下2樓,資誠聯合會計師事務所,馮敏娟,徐永堅,YUAN,"18F,No.88,Sec.2,Chunghsiao E.Rd.,Taipei 100,Taiwan",(02)23921358,nancy@yuan.com.tw,www.yuan.com.tw,羅嘉翎,財會經理,02-23921233,Nancy@yuan.com.tw,http://www.yuan.com.tw/en/investor/Stakeholder.htm
33,5490,同亨科技股份有限公司,同亨,電腦及週邊設備業,－,新竹縣科學園區工業東九路三十號四樓,84149929,張永銘,張永銘,徐壬謙,資深經理,姜君柔,03-5772738,86/04/08,90/05/14,新台幣 10.0000元,962131010,96213101,0,0,合併,每年,董事會,富邦綜合證券(股)公司股務代理部,02-23611300,台北市中正區許昌街17 號2 樓( 壽德大樓),安侯建業聯合會計師事務所,曾渼鈺,黃海寧,XAC,"4F.,No 30,INDUSTRY E. RD. IX, SCIENCE-BASED INDUSTRIAL PARK HSIN-CHU, TAIWAN",03-5678022,leo_hsu@xac.com.tw,www.xac.com.tw,徐壬謙,資深經理,03-5772738-8135,leo_hsu@xac.com.tw,http://www.xac.com.tw/tw/management/index.php
34,6121,新普科技股份有限公司,新普,電腦及週邊設備業,－,新竹縣湖口鄉八德路二段471號,86620351,宋福祥,宋福祥,魏靖文,副總,周麗滿,03-5695920,81/04/16,90/11/27,新台幣 10.0000元,1849705190,184970519,0,0,合併,每年,股東會,台新綜合證券股務代理部,02-25048125,台北巿建國北路一段96號地下B1,勤業眾信聯會計師事務所,方蘇立,林政治,SMP,"NO.471 SEC.2 PA TEH RD. HU KOUHSINCHU HSIEN, TAIWAN",03-5695931,Jeanie_Wei@simplo.com.tw,www.simplo.com.tw,魏靖文,副總,03-5695920,Jeanie_Wei@simplo.com.tw,http://www.simplo.com.tw/cht/stakeholder.htm
35,6123,上奇科技股份有限公司,上奇,電腦及週邊設備業,－,台北市內湖區瑞光路76巷33號3樓,86162989,許承強,許承強,魏茂發,資深副總經理,林杏姬,02-87923001,80/07/27,91/01/23,新台幣 10.0000元,575894300,57589430,0,0,合併,每季,董事會,元大證券股份有限公司,(02)25865859,10365台北市大同區承德路三段210號B1,資誠聯合會計師事務所,阮呂曼玉,吳漢期,GrandTech,"3F,No.33,Lane 76,Rui Guang Rd.Taipei, R.O.C.",02-87923002,PR@grandtech.com.tw,www.grandtech.com,林杏姬,經理,(02) 8792-3001,IR@grandtech.com.tw,www.grandtech.com
36,6150,撼訊科技股份有限公司,撼訊,電腦及週邊設備業,－,新北市汐止區新台五路一段79號7樓之7,16238655,張茂松,陳劍威,周忠信,總經理特助,謝文碧,86983000,86/10/08,91/03/11,新台幣 10.0000元,482393180,44881629,0,0,合併,每年,股東會,富邦綜合證券股務代理部,23611300,台北市許昌街17號2樓,勤業眾信聯合會計師事務所,邱盟捷,張青霞,Tul,"7F-7, No.79, Hsin Tai Wu Rd. Sec. 1,HsiChih Dist,NEW TAIPEI CITY, TAIWAN 221, R.O.C.",(02)86983456,invest@tul.com.tw,www.tul.com.tw,周忠信,總經理特助,86983000-232,charles_chou@tul.com.tw,www.tul.com.tw
37,6160,欣技資訊股份有限公司,欣技,電腦及週邊設備業,－,台北市大安區敦化南路二段333號12樓,23058518,廖宜彥,廖宜彥,張家榮,財會處資深經理,李侃陽,02-86471166,77/10/12,91/03/01,新台幣 10.0000元,684891200,68489120,0,0,合併,每年,股東會,元大證券股份有限公司,02-25863117,台北市103承德路3段210號B1.B2,勤業眾信聯合會計師事務所,何瑞軒,黃海悅,Cipherlab,"12F,333 Dunhua S. Rd.,Sec.2 Taipei,Taiwan",02-87322255,IR@cipherlab.com.tw,http://www.cipherlab.com.tw,張家榮,資深經理/投資人關係暨發言人,02-86471166,IR@cipherlab.com.tw,http://www.cipherlab.com.tw
