,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,2459,敦吉科技股份有限公司,敦吉,其他電子業,－,臺北市內湖路1段120巷8號,20863763,鍾正宏,鍾元凱,陳良德,副總經理,蘇文揚,02-87976688,69/08/07,90/09/17,新台幣 10.0000元,1055956150,105595615,0,0,合併,每年,董事會,兆豐證券股務代理部,02-33930898,臺北市中正區忠孝東路二段９５號１樓,安永聯合會計師事務所,王瑄瑄,余倩如,AUDIX,"No. 8, Lane 120, Sec. 1, Neihu Rd., Taipei, Taiwan, R.O.C.TAIPEI.TAIWAN.R.O.C.",26597115,audixhqa@audix.com,www.audix.com,陳良德,副總經理,02-87976688,dani_chen@audix.com,http://www.audix.com.tw/_tw/01_audix/04_contactus2.aspx
11,2461,光群雷射科技股份有限公司,光群雷,其他電子業,－,新竹市科學工業園區力行六路一號,22099322,郭維武,郭維武,黃千鳳,財務長,蔡右玫,03-5770316,77/04/29,90/09/17,新台幣 10.0000元,1643246310,164324631,0,0,合併,每季,董事會,福邦證券股份有限公司股務代理部,02- 2371-1658,(10041) 台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,徐文亞,黃毅民,K LASER,"1 LI HSIN RD. VI SCIENCE-BASED INDUSTRIAL PARKHSINCHU, TAIWAN",03-5638430,klasergroup@klasergroup.com,www.klasergroup.com,黃千鳳,財務長,03-5770316,IR-KLTW@klasergroup.com,www.klasergroup.com
12,2464,盟立自動化股份有限公司,盟立,其他電子業,－,新竹市科學工業園區研發二路3號,22099478,孫弘,孫弘,林芳毅,財務長,張逸慈,(03)5783280,78/02/02,90/09/17,新台幣 10.0000元,1955312260,195531226,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段八十三號五樓,勤業眾信聯合會計師事務所,蔡美貞,陳明煇,Mirle,"No.3,R&D Road Ⅱ,Science Park,Hsinchu, 30076, Taiwan",(03)5678478,service@mirle.com.tw,http://www.mirle.com.tw,林芳毅,財務長,(03)5783280,invest@mirle.com.tw,https://www.mirle.com.tw/About/Stakeholder
13,2474,可成科技股份有限公司,可成,其他電子業,－,台南市永康區仁愛街398號,69905810,洪水樹,洪天賜,葉文中,董事長室特別助理,侯乃鳳,06-2539000,73/11/23,90/09/17,新台幣 10.0000元,7616180690,761618069,0,0,合併,每半會計年度,董事會,中國信託商業銀行代理部,02-6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,廖鴻儒,李季珍,CATCHER,"No 398,RenAi StreetYongKang Dist.,Tainan City,Taiwan,R.O.C",06-2547974,IR@catcher-group.com,www.catcher-group.com,侯乃鳳,投資人關係經理,02-27015900#2811,IR@catcher-group.com,http://www.catcher-group.com/investor.aspx
14,2477,美隆工業股份有限公司,美隆電,其他電子業,－,桃園市桃園區幸福路99號,33750329,吳維忠,吳明賢,郭力榕,協理,陳孟燐,03-3261611,62/01/15,90/09/17,新台幣 10.0000元,1982165550,198216555,0,0,合併,每年,股東會,元大證券股份有限公司,2586-5859,台北市承德路三段210號B1,大中國際聯合會計師事務所,林月霞,李聰明,MEILOON,"No 99, XingFu Rd , Taoyuan DistTaoyuan City , Taiwan 33051, R.O.C.",03-2703308,eva.kuo@meiloon.com,www.meiloon.com.tw/,郭力榕,協理,03-3261611,eva.kuo@meiloon.com,www.meiloon.com.tw/
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,2482,連宇股份有限公司,連宇,其他電子業,－,新北市土城區自強街15巷1號1樓,38430938,羅鋇,羅鋇(暫代),蔡義倫,專案經理,賈惠梅,2268-7075,72/10/06,90/09/19,新台幣 10.0000元,620725490,62072549,0,0,合併,每年,股東會,元大證券股份有限公司,2586-5859,(103)臺北市大同區承德路3段210號B1,正風聯合會計師事務所,曾國富,賴家裕,UIC,"1F., No.1, Ln. 15, Ziqiang St., Tucheng Dist.,New Taipei City 236, Taiwan(R.O.C.)",2268-6327,TSE@uniform.com.tw,https://uicpayworld.com/,蔡義倫,專案經理,2268-7075,allentsai@uniform.com.tw,https://uicpayworld.com/wp-content/uploads/2018/10/2016stakeholder.pdf
17,2488,漢平電子工業股份有限公司,漢平,其他電子業,－,台南市仁德區中正路三段256號,68889236,劉深鏗,劉深鏗,劉深鏗,董事長兼總經理,朱文賢,(06)2791717,58/04/01,90/09/17,新台幣 10.0000元,799994330,79999433,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,田中玉,劉子猛,HANPIN,"NO.256 SEC. 3,CHUNG CHENG ROAD, JEN TEH DISTRICT,TAINAN CITY, TAIWAN",(06)2492139,joanne.chen@hanpin.com.tw,www.hanpin.com.tw,朱文賢,財務副總,(06)2791717,joanne.chen@hanpin.com.tw,http://www.hanpin.com.tw/C_6_Investors_06.html
18,2495,普安科技股份有限公司,普安,其他電子業,－,新北市中和區中山路三段102號8樓,84166074,羅仕東,羅仕東,陳慶東,總經理特助,劉淑華,2226-0126,82/01/19,91/03/25,新台幣 10.0000元,2735515380,273551538,0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,(02)2586-5859,台北市承德路三段210號地下一樓,安侯建業聯合會計師事務所,郭柔蘭,連淑凌,Infortrend,"8F, No.102, Sec. 3, Jhongshan Rd.,Jhonghe Dist., New Taipei City, Taiwan",2226-8456,investor@infortrend.com,www.infortrend.com,陳慶東,總經理特助,2226-0126#8602,investor@infortrend.com,https://www.infortrend.com/tw/About/concern
19,3018,同開科技工程股份有限公司,同開,其他電子業,－,臺北市中山區明水路602號3樓,96924451,彭國倫,彭國倫,彭國倫,董事長,溫雅貴,(02)8501-5778,85/01/05,91/08/26,新台幣 10.0000元,731471320,73147132,8982831,0,合併,每年,股東會,統一綜合證券股份有限公司,(02)2747-8266,臺北市松山區東興路8號B1樓,正風聯合會計師事務所,周銀來,賴家裕,TUNG KAI,"3F., No. 602, Mingshui Rd., Zhongshan Dist.,Taipei City ,Taiwan (R.O.C.)",(02)8501-5159,tkmail@tkte.com.tw,www.tkte.com.tw,彭國倫,董事長,(02)8501-5778,tkmail@tkte.com.tw,www.tkte.com.tw
20,3030,德律科技股份有限公司,德律,其他電子業,－,台北市士林區德行西路45號7樓,23292535,陳玠源,陳玠源,林江淮,營業部副總經理,陳冠元,(02)2832-8918,78/04/10,91/10/29,新台幣 10.0000元,2362160000,236216000,0,0,合併,每年,股東會,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,潘慧玲,顏裕芳,TRI,"7F., No.45, Dexing W. Rd., Shilin District, Taipei CityTaiwan,Taipei",(02)2832-0598,ir@tri.com.tw,http://www.tri.com.tw,陳冠元,財務部資深經理,(02)2832-8918,ir@tri.com.tw,http://www.tri.com.tw/tw/investor/investor.html
21,3043,科風股份有限公司,科風,其他電子業,－,新北市中和區連城路246號9樓,22485794,科飛投資股份有限公司,楊淑艷,馮雪美,財務部協理,莊美貞,22258552,76/04/24,91/08/26,新台幣 10.0000元,1948781660,194878166,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-6636-5566,台北市重慶南路一段83號5樓,德昌聯合會計師事務所,蔡維中,陳文彬,PCM,"9F,NO.246,LIEN CHEN ROADCHUNG HO CITY,TAIPEI, R.O.C",22251776,market@upspowercom.com.tw,WWW.PCMUPS.COM.TW,馮雪美,發言人,02-22258552,market@upspowercom.com.tw,WWW.PCMUPS.COM.TW
22,3305,昇貿科技股份有限公司,昇貿,其他電子業,－,桃園市觀音區工業二路12-1號,04789211,李三蓮,李三蓮,李弘偉,營運長,吳明璋,(03)416-0177,67/04/24,97/07/10,新台幣 10.0000元,1334462220,133446222,0,0,合併,每年,股東會,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段二號五樓,安侯建業聯合會計師事務所,江曉苓,連淑凌,SHENMAO,"No.12-1 Gongye 2nd Rd., Guanyin industrial area,Taoyuan City 32844, Taiwan",(03)416-0133,stock@shenmao.com,http://www.shenmao.com,吳明璋,會計部處長,(03)416-0177,mingchang_wu@shenmao.com,http://www.shenmao.com
23,3518,柏騰科技股份有限公司,柏騰,其他電子業,－,桃園市龜山區文化一路86-52號,89732154,陳在樸,王小龍,劉明怡,財務處協理,王小龍,(03)396-3518,84/10/20,96/11/28,新台幣 10.0000元,807522300,80752230,0,0,合併,每年,股東會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,勤業眾信會計師事務所,翁博仁,池瑞全,PT TECH.,"No.86-52, Wenhua 1st Rd., Guishan Dist., Taoyuan City 333, TaiwanTaoyuan City , Taiwan (R.O.C.)",(03)397-2255,mingi@pttech.com.tw,www.pttech.com.tw,劉明怡,財務處協理,(03)396-3518,mingi@pttech.com.tw,http://www.pttech.com.tw/stakeholders/
24,3617,碩天科技股份有限公司,碩天,其他電子業,－,台北市內湖區金莊路26號11樓,97474067,郭瑾,何濂洵,張天瑋,財務長,陳健中,(02)8792-9510,86/06/27,98/12/23,新台幣 10.0000元,809510000,80951000,0,0,合併,每半會計年度,董事會,群益金鼎證券股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,陳文香,鄭淂蓁,CyberPower,"11F., No.26, Jinzhuang Rd., Neihu District, Taipei City 114Taiwan (R.O.C.)",(02)8792-9525,investor@cyberpower.com,www.cyberpower.com/tw/zh/investor,張天瑋,財務長,(02)8792-9510,investor@cyberpower.com,https://www.cyberpower.com/tw/zh/investor/corporate
25,3665,貿聯控股(BizLink Holding Inc.),貿聯-KY,其他電子業,KY 開曼群島,23553新北市中和區建一路186號3樓,26644007,梁華哲,鄧劍華,鄧劍華,總經理,周正盛,02-82261000,89/06/01,100/04/21,新台幣 10.0000元,1505605490,150560549,0,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,陳重成,陳薔旬,BHI (BizLink),"3F., No.186, Jian 1st Rd., Zhonghe Dist., 23553New Taipei City, Taiwan",02-82262583,ir@bizlinktech.com,http://www.bizlinktech.com,黃英記,資深經理,02-8226-1000,ir@bizlinktech.com,http://www.bizlinktech.com
26,5225,東科控股股份有限公司,東科-KY,其他電子業,KY 開曼群島,"P.O.Box 32052, Grand Cayman KY1-1208, Cayman Isalnds",37750975,東雅電子股份有限公司,白錦蒼,張柏照,副總經理,張東益,(02)8911-3535,100/02/01,101/11/05,新台幣 10.0000元,614060000,61406000,0,0,合併,每年,董事會,永豐金證券股份有限公司,(02)2381-6288,台北市中正區博愛路１７號３樓,勤業眾信聯合會計師事務所,施錦川,邱鏞銘,EASTECH,"8F-1, No.188, Baoqiao Rd., Xindian Dist.,New Taipei City 23145, Taiwan R.O.C.",(02)2914-7070,ir@eastech.com,https://eastech.com,張柏照,副總經理,(02)8911-3535,Jeno.chang@eastech.com,https://eastech.com
27,6139,亞翔工程股份有限公司,亞翔,其他電子業,－,新北市汐止區大同路一段175號14樓,12204275,姚祖驤,蔣曉麟,蔣曉麟,總經理,黃莉純,26919099,67/12/07,92/08/25,新台幣 10.0000元,2255409290,225540929,0,0,合併,每年,股東會,中國信託商業銀行,02-6636-5566,台北市重慶南路一段83號5樓,資信聯合會計師事務所,黃增國,戴至柔,L & K,"14F., No.175, Sec. 1, Datong Rd., Xizhi Dist.,New Taipei City, Taiwan, R.O.C.",26907168,FD1300@lkeng.com.tw,www.lkeng.com.tw,黃莉純,財會處處長,02-26919099,FD1300@lkeng.com.tw,www.lkeng.com.tw
28,6192,巨路國際股份有限公司,巨路,其他電子業,－,台北市南港區園區街3之1號12樓,14033663,林建國,周行,周行,總經理,馬之駿,(02)27883656,64/08/16,93/09/27,新台幣 10.0000元,1068397450,106839745,0,0,合併,每年,董事會,福邦證券股份有限公司,(02)2371-1658,100台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,劉建良,郭俐雯,LUMAX,"12F,No3-1,Park St.,Nangang District, Taipei 115, Taiwan(NanKang Software Park)Taipei, Taiwan, R.O.C.",(02)26517760,nina_kao@elumax.com,http://www.elumax.com,馬之駿,總經理室資深經理暨代理發言人,(02)27883656#854,vincent_ma@elumax.com,http://www.elumax.com
29,6196,帆宣系統科技股份有限公司,帆宣,其他電子業,－,台北市南港區園區街3-2號6樓,23145632,高新明,林育業,林育業,總經理,林育業,(02)2655-8899,77/12/27,93/05/24,新台幣 10.0000元,1873882000,187388200,0,0,合併,每年,股東會,凱基證券股份有限公司,(02)2389-2999,台北市中正區重慶南路一段2號5樓,資誠聯合會計師事務所,林鈞堯,翁世榮,MIC,"6F., No.3-2,Yuancyu St., Nangang DistrictTaipei, Taiwan, R.O.C.",(02)2655-8989,mic@micb2b.com,https://www.micb2b.com,王蕙菁,副處長,(02)2655-8899 #10078,mic@micb2b.com,https://www.micb2b.com/stakeholder/
30,6201,亞弘電科技股份有限公司,亞弘電,其他電子業,－,台南市安定區中沙里沙崙35號,73710056,黃晉益,許瑞峰,許瑞峰,總經理,趙智勇,06-5932201,70/11/25,93/09/27,新台幣 10.0000元,892000000,89200000,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,100 台北市重慶南路一段83號5樓,安永聯合會計師事務所,洪國森,李芳文,YAHORNG,"No.35, Shalun, Anding DistTainan City , Taiwan (R.O.C.)",06-5930030,yahorng@yahorng.com,WWW.YAHORNG.COM,趙智勇,財務主管,06-5932201,yahorng@yahorng.com,http://www.yahorng.com/profile.php?kind=5&lang=tchinese
31,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
32,6215,和椿科技股份有限公司,和椿,其他電子業,－,台北市內湖區洲子街60號1樓,12304443,張永昌,朱鋑隆,吳慧英,會計主管/財務主管,郭冠群,8752-3311,69/11/18,96/12/31,新台幣 10.0000元,827896930,82789693,0,0,合併,每年,股東會,福邦證券股份有限公司股務代理部,2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,林鈞堯,王照明,Aurotek,"1FL.,No.60,Jhouzih St, Neihu District, Taipei TaiwanTaipei 114Taiwan",8752-3347,sharehd@aurotek.com,http://www.aurotek.com.tw,謝佩純,股務主管,8752-3311,sharehd@aurotek.com,https://www.aurotek.com.tw/tw/about-us/csr3
33,6283,淳安電子股份有限公司,淳安,其他電子業,－,台北市內湖區新湖二路146巷19號2樓,89827686,秦國峰,許清文,秦國峰,董事長,葉一慧,02-27965628,85/01/12,97/01/21,新台幣 10.0000元,1479063430,147906343,66453000,0,合併,每年,董事會,中國信託商業銀行代理部,02-6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,林文欽,王儀雯,SOE,"2F, No.19, Lane 146,Xinhu 2nd Rd., Neihu Dist.Taipei City, Taiwan (R.O.C.)",02-27965630,pr.tp@soe-ele.com,www.soe-ele.com,葉一慧,財務長,02-27965625,www.soe-ele.com,www.soe-ele.com
34,6409,旭隼科技股份有限公司,旭隼,其他電子業,－,11494台北市內湖區新湖一路406號,28865032,謝卓明,謝卓明,王國欽,財會經理,王家宜,02-27918296,97/05/01,103/03/31,新台幣 10.0000元,874193670,87419367,0,0,合併,每年,股東會,元大證券股務代理部,02-2586-5859,台北市承德路三段210號B1,勤業眾信聯合會計師事務所,陳重成,陳招美,VOLTRONIC,"No.406, Xinhu 1st Road.,Neihu Dist., Taipei, Taiwan",02-87918216,investor@voltronic.com.tw,www.voltronicpower.com,王國欽,經理,02-27918296,investor@voltronic.com.tw,http://www.voltronicpower.com/cht/stakeholder.html
35,6438,迅得機械股份有限公司,迅得,其他電子業,－,桃園市中壢區榮民路421號,70753397,官錦堃,王年清,黃發保,營運長,江明昇,03-4356870,88/10/28,110/01/19,新台幣 10.0000元,692571510,69257151,4000000,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,莊文源,楊清鎮,SAA,"No.421 Rungmin Rd.,Zhongli District, Taoyuan City, Taiwan",03-4356871,Kris.Huang@sac-symtek.com,www.saa-symtek.com,黃發保,營運長,03-4356870#508,Kris.Huang@sac-symtek.com,www.saa-symtek.com
36,6558,興能高科技股份有限公司,興能高,其他電子業,－,新竹科學園區新竹市展業一路9號6樓之一、之三,97430131,陳國鍾,謝祥豪,王光昌,資深副總經理,黃逸怡,(03)5643700,86/03/10,107/12/05,新台幣 10.0000元,939584750,93958475,7300000,0,合併,每年,董事會,統一綜合證券股務代理部,(02)27478266,台北市松山區東興路8號地下一樓,資誠聯合會計師事務所,江采燕,鄭雅慧,SYNST,"6F-1 & 6F-3 ,No.9,Prosperity DR.1,Hsinchu Science ParkHsinchu,Taiwan 30078 R.O.C.",(03)5646767,ir@synst.com.tw,www.synst.com.tw,王光昌,資深副總經理,035643700,ir@synst.com.tw,www.synst.com.tw
37,6691,洋基工程股份有限公司,洋基工程,其他電子業,－,新北市林口區文化二路一段266號18樓之3,30921756,賴有忠,劉士源,程志豪,財務主管,彭桂芳,02-26001350,69/07/25,111/01/03,新台幣 10.0000元,679071400,67907140,0,0,合併,每年,董事會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,楊承修,黃瑞展,YANKEY,"Rm. 3, 18F., No.266, Sec. 1, Wenhua 2nd Rd., Linkou DistNew Taipei City 244, Taiwan, R.O.C.",02-26003790,yankeyinvestor@yankey.com.tw,www.yankey.com.tw/,程志豪,財務主管,02-26001350,YankeyInvestor@yankey.com.tw,www.yankey.com.tw/
38,6698,旭暉應用材料股份有限公司,旭暉應材,其他電子業,－,台南市安南區工業一路36號,28722767,趙勤孝,趙勤孝,李芳春,財務長,黃信貿,06-6016388,96/05/25,108/11/25,新台幣 10.0000元,663897530,66389753,0,0,合併,每年,董事會,兆豐證券股份有限公司,02-33930898,台北巿中正區忠孝東路二段95號1 樓,資誠聯合會計師事務所,林姿妤,劉子猛,FINEMAT,"No.36,Gongye 1st Rd.,Annan DistrictTainan City,Taiwan",06-3842599,ir@fine-mat.com,www.fine-mat.com,李芳春,財務長,06-6016388,ir@fine-mat.com,http://www.fine-mat.com/csr/
