,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,3265,台星科股份有限公司,台星科,半導體業,－,新竹縣芎林鄉華龍村6鄰鹿寮坑176-5號,70552666,黃興陽,翁志立,劉貴竹,財務處副處長,趙子傑,03-5936565,89/04/26,94/08/02,新台幣 10.0000元,1362616590,136261659,0,0,合併,每半會計年度,董事會,元大證券股份有限公司,02- 2586-5859,(103)臺北市大同區承德路3段210號B1,資誠聯合會計師事務所,謝智政,江采燕,WST,"NO 176-5, LU LIAO KEN, 6 LING, HUA LUNG CHUN,CHIUNG LIN, HSIN-CHIU HSIEN, TAIWAN,",03-5935353,kevin.liu@winstek.com.tw,www.winstek.com.tw,劉貴竹,財務處副處長,03-5936565 ext 133,kevin.liu@winstek.com.tw,www.winstek.com.tw/engagement_chinese.htm
11,3268,海德威電子工業股份有限公司,海德威,半導體業,－,台中市西屯區台灣大道四段925號14F-6,86105539,黃 (方方土) 芳,游賜傑,游賜傑,總經理,楊仁德,(04)2355-0011,80/04/13,94/01/27,新台幣 10.0000元,334262720,33426272,0,0,合併,每年,股東會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號B1,資誠會計師事務所,洪淑華,劉美蘭,Higher Way,"14F-6 No.925, Sec. 4, Taiwan Boulevard, Xitun DistTaichung, Taiwan, R.O.C",(04)2355-0022,fina.inve@higherway.com.tw,www.higherway.com.tw,劉姿幸,處長,04-23550011,fina.inve@higherway.com.tw,www.higherway.com.tw
12,3317,尼克森微電子股份有限公司,尼克森,半導體業,－,新北市汐止區工建路368號12樓,16752651,楊惠強,楊惠強,林訓民,特別助理,張玲妮,(02)26426789,87/10/08,96/08/09,新台幣 10.0000元,612515500,61251550,0,0,合併,每年,董事會,華南永昌綜合證券股份有限公司,(02)27186425,台北市民生東路4段54號4樓,安侯建業聯合會計師事務所,吳美萍,于紀隆,NIKO-SEM,"12F., NO.368, GONG-JIAN RD.,SHI-JI DIST., NEW TAIPEI CITY ,TAIWAN",(02)26495288,niko-sem@niko-sem.com,www.niko-sem.com,張玲妮,會計經理,(02)26426789,ir@niko-sem.com,niko-sem@niko-sem.com
13,3372,台灣典範半導體股份有限公司,典範,半導體業,－,高雄市前鎮區南二路一號,22101544,束崇萬,曾忠鶴,曾忠鶴,總經理,郭景玫,07-8158800,87/07/14,94/12/16,新台幣 10.0000元,1751000000,175100000,26012671,0,個別,每年,董事會,元大證券股份有限公司股務代理部,02-25865859,台北市大同區承德路三段210號地下一樓,資誠聯合會計師事務所,陳晉昌,廖阿甚,TICP,"1,South 2nd Road., K.E.P.Z.,Kaohsiung Taiwan ,ROC",07-8159411,rosekuo@ticp.com.tw,http://www.ticp.com.tw,郭景玫,會計主管,07-8158800#8081,rosekuo@ticp.com.tw,http://www.ticp.com.tw/zh-tw/%E5%85%AC%E5%8F%B8%E6%B2%BB%E7%90%86%E6%B8%85%E5%96%AE
14,3374,精材科技股份有限公司,精材,半導體業,－,(32062)桃園市中壢區吉林路23號9樓,16741846,陳家湘,陳家湘,林中安,副總經理,林恕敏,(03)433-1818,87/09/11,104/03/30,新台幣 10.0000元,2713643160,271364316,0,0,個別,每年,股東會,台新證券股務代理部,02-2504-8125,(104)台北市建國北路一段96號B1,勤業眾信聯合會計師事務所,蔡美貞,林政治,Xintec,"9FL., No.23, Jilin Road, Zhongli DistrictTaoyuan City, Taiwan, R.O.C.",(03)461-5624,invest@xintec.com.tw,www.xintec.com.tw,陳佳昕,部經理,(03)4331818#1588,Jo_Chen@xintec.com.tw,http://www.xintec.com.tw/chi/AX_Business-Ethics.aspx
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,3438,台灣類比科技股份有限公司,類比科,半導體業,－,新竹縣竹北市台元科技園區台元二街1號7樓之1,16795912,吳錦川,林登財,林登財,總經理,卓慧淨,03-6209588,88/03/25,95/07/19,新台幣 10.0000元,471658150,47165815,0,0,合併,每年,股東會,日盛證券股份有限公司,02-2541-9977,(104)台北市中山區南京東路二段85號7樓,資誠聯合會計師事務所,江采燕,謝智政,AAT,"7F-1, No 1, Taiyuan 2nd St., Tai Yuen Hi-Tech Industrial Park, Zhubei City,Hsinchu County 30288, Taiwan, R.O.C.",03-6209598,ir@aatech.com.tw,http://www.aat-ic.com,卓慧淨,資深經理,03-6209588,ir@aatech.com.tw,whistleblower@aatech.com.tw
17,3527,聚積科技股份有限公司,聚積,半導體業,－,新竹市埔頂路18號3樓之5之6,16948543,楊立昌,陳企凱,楊立昌,董事長,陳企凱,03-5790068,88/06/25,96/10/29,新台幣 10.0000元,444451250,44445125,3500000,0,合併,每年,股東會,元大證券股份有限公司,02-2586-5859,台北市承德路三段210號B2,勤業眾信聯合會計師事務所,葉東煇,黃裕峰,MBI,"Floor 6-4, No. 18, Pu-Ting Rd.,Hsinchu , Taiwan, R.O.C.",03-6100086,mbi.ir@mblock.com.tw,https://www.mblock.com.tw/zh-tw,駱姿蓓,協理,03-5790068#8888,mbi.ir@mblock.com.tw,https://www.mblock.com.tw/zh-tw/investordetail/3/4
18,3529,力旺電子股份有限公司,力旺,半導體業,－,新竹縣竹北市台元一街5號8樓(通訊地址),70784292,徐清祥,何明洲,盧俊宏,資深副總經理,張雪華,03-5601168,89/09/02,100/01/24,新台幣 10.0000元,761234420,76123442,0,0,合併,每年,股東會,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路1段2號5樓,勤業眾信聯合會計師事務所,黃裕峰,方蘇立,eMemory,"8F, No. 5, Tai-Yuan 1st St., Jhubei City, Hsinchu County 302082, Taiwan,R.O.C.Hsinchu, Taiwan, R.O.C.",03-5601169,ir@ememory.com.tw,www.ememory.com.tw,王譽心,專案經理,03-5601168分機1110,ir@ememory.com.tw,http://www.ememory.com.tw/c/about_csr.php
19,3555,重鵬生技股份有限公司,重鵬,半導體業,－,新北市中和區連城路258號4樓之7,80551862,周康記,周康記,廖怡婷,財務長,楊上儀,02-8227-2928,92/09/25,100/11/08,新台幣 10.0000元,257627970,25762797,11767671,0,合併,每年,股東會,康和綜合證券股份有限公司,02-8787-1888,11072台北市信義區基隆路一段176號B1,資誠聯合會計師事務所,葉翠苗,吳郁隆,IROC,"4F.-7, No.258, Liancheng Rd., Zhonghe Dist.,New Taipei City 23553, Taiwan (R.O.C.)",02-8227-2067,ir@iroc.com.tw,www.iroc.com.tw,廖怡婷,財務長,02-82272928#16037,ir@iroc.com.tw,www.iroc.com.tw
20,3556,禾瑞亞科技股份有限公司,禾瑞亞,半導體業,－,台北市內湖區瑞光路302號11樓,80342958,唐錦榮,唐錦榮,辜克文,稽核經理,張志彬,(02)8751-5191,91/09/12,97/04/15,新台幣 10.0000元,612527350,61252735,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,安侯建業,于紀隆,許明芳,EETI,"11F., No.302, Rueiguang Rd., Neihu District,Taipei City, Taiwan (R.O.C.)",(02)2797-8808,public@eeti.com,www.eeti.com.tw,辜克文,稽核經理,(02)8751-5191#501,public@eeti.com,www.eeti.com.tw
21,3567,逸昌科技股份有限公司,逸昌,半導體業,－,新竹縣竹北市新泰路35號4樓之1,12613567,郭嘯華,吳建忠,林榮勳,經理,彭惠絹,03-5544308,89/09/07,99/11/22,新台幣 10.0000元,341270000,34127000,0,0,個別,每年,股東會,日盛證券股份有限公司股務代理部,02-25419977,台北市中山區南京東路二段85號7樓,勤業眾信聯合會計師事務所,陳明煇,鍾鳴遠,ETREND,"4F-1 No.35, Hsin-Tai Road,Chu-Pei City, Hsin-Chu, Taiwan",03-6565732,rock@etrendtech.tw,www.etrendtech.tw,林榮勳,經理,03-5544308,rock@etrendtech.tw,http://www.etrendtech.tw/
22,3581,博磊科技股份有限公司,博磊,半導體業,－,(304)新竹縣新豐鄉精工路53號,16889100,李篤誠,鄭文杰,林素真,處長,時定森,03-5599999,88/04/09,104/01/20,新台幣 10.0000元,510060000,51006000,0,0,合併,每年,股東會,富邦綜合證券股份有限公司,02-23611300,台北市中正區許昌街17號2樓,日正聯合會計師事務所,陳枝凌,陳燦煌,ZVC,"No. 53, Jinggong Rd., Hsin Fong TownshipHsinChu County, Taiwan , R.O.C.",03-5577766,lin_sophie@zenvoce.com,www.zenvoce.com,林素真,處長,035599999分機8566,lin_sophie@zenvoce.com,www.zenvoce.com
23,3675,德微科技股份有限公司,德微,半導體業,－,新北市深坑區北深路三段155巷17號6樓,89672698,張恩傑,張恩傑,邱桂堂,董事長助理,吳佳臻,(02)2662-0011,84/08/16,101/06/29,新台幣 10.0000元,444282500,44428250,0,0,合併,每年,股東會,凱基證券股份有限公司,(02)23892999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,郭慈容,黃秀椿,Eris Tech,"6F., No.17, Ln. 155, Sec. 3, Beishen Rd.Shenkeng Dist., New Taipei City",(02)2662-0033,Eris.public@eris.com.tw,www.eris.com.tw,邱桂堂,董事長助理,0226626190,Eris.public@eris.com.tw,http://www.eris.com.tw/tw/menu-tw-stakeholder
24,3680,家登精密工業股份有限公司,家登,半導體業,－,新北市土城區中央路4段2號9樓之5,16406379,邱銘乾,林添瑞,沈恩年,副總經理,王彩樺,02-2268-9141,87/03/20,100/08/31,新台幣 10.0000元,840972700,84097270,0,0,合併,每半會計年度,董事會,凱基證券股份有限公司,0223892999,台北市重慶南路一段2號5樓,勤業眾信會計師事務所,林宜慧,曾建銘,Gudeng,"9F-5., No. 2, Sec. 4, Jhongyang Rd., Tucheng Dist, New Taipei County 236Taiwan,R.O.C",02-2269-1943,stock@gudeng.com,http://www.gudeng.com,沈恩年,副總經理,02-2268-9141,stock@gudeng.com,http://www.gudeng.com/index.php/tw/investor-5/2013-09-05-10-01-29/2015-12-31
25,3707,漢磊科技股份有限公司,漢磊,半導體業,－,新竹科學園區新竹縣寶山鄉創新一路18號,54389725,徐建華,劉燦文,范桂榮,副總經理,林婷苑,035779245,103/10/01,103/10/01,新台幣 10.0000元,3234067340,323406734,0,0,合併,每年,董事會,凱基證券股份有限公司,,北市重慶南路一段2號5樓,資誠聯合會計師事務所,謝智政,林玉寬,EPISIL,"No.18,Innovation Rode 1, Science Park, Hsin-Chu,Taiwan,R.O.C.",035776289,episil_mail@episil.com,http://www.episil.com,范桂榮,副總經理,035779245-1200,episil_mail@episil.com,http://www.episil.com
26,4945,陞達科技股份有限公司,陞達科技,半導體業,－,台北市內湖區洲子街88號6樓,70576858,李坤蒼,鄭淳仁,鄭淳仁,總經理,許詩詮,02-8752-5880,89/06/29,109/11/20,新台幣 10.0000元,300566000,30056600,0,0,合併,每年,董事會,元大證券(股)公司 股務代理部,02-25865859,台北市大同區承德路三段210號地下一樓,勤業眾信聯合會計師事務所,邵志明,翁雅玲,Sentelic,"6F., No.88, Zhouzi St., Neihu District,Taipei City 11493, Taiwan",02-8752-6990,stock@sentelic.com,www.sentelic.com,黃立文,副理,02-8752-5880,finance@sentelic.com,http://www.sentelic.com/index.php/zh-tw/stakeholder
27,4966,譜瑞科技股份有限公司,譜瑞-KY,半導體業,KY 開曼群島,"P.O.Box 309GT,Ugland House,South Church Street,George Town",28422591,趙捷,曲明,趙捷,董事長兼執行長,張祐銘,02-2627-9109,94/11/15,100/09/13,新台幣 10.0000元,808638000,80863800,0,0,合併,每半會計年度,董事會,中國信託商業銀行代理部,02-6636-5566,台北市100重慶南路一段83號5樓,資誠聯合會計師事務所,周筱姿,梁華玲,Parade,"14F., No.335, Ruiguang Rd., Neihu Dist.Nei Hu, Taipei, Taiwan, R.O.C.",02-2627-9339,ir@paradetech.com,http://www.paradetech.com,張祐銘,財務處副處長,02-2627-9109,ir@paradetech.com,http://www.paradetech.com
28,4971,英特磊科技股份有限公司,IET-KY,半導體業,KY 開曼群島,"PO Box 309, Ugland House, Grand Cayman, KY1-1104, Cayman Isl",39954594,高永中,高永中,王家齊,財務長,王維寧,+1-9722340068,100/04/26,102/07/24,新台幣 10.0000元,365145430,36514543,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,梁嬋女,連忠政,IET,"PO Box 309, Ugland House, Grand Cayman, KY1-1104, Cayman IslandsCayman Islands",+1-9722340069,investors@intelliepi.com,www.intelliepi.com.tw,王維寧,代理發言人,(02)28371206,investors@intelliepi.com,www.intelliepi.com.tw
29,4973,廣穎電通股份有限公司,廣穎,半導體業,－,台北市內湖區洲子街106號7樓,80161908,陳慧民,袁培榮,謝超民,副總經理,唐婉佩,02-8797-8833,92/02/18,101/06/19,新台幣 10.0000元,635058330,63505833,0,0,合併,每年,董事會,群益金鼎證券股份有限公司,02-2702-3999,台北市敦化南路二段97號地下2樓,資誠聯合會計師事務所,周筱姿,賴宗羲,Silicon Power,"7F., No. 106, Zhouzi St.Neihu District, Taipei City 114, Taiwan",02-8751-6595,sp.ir@silicon-power.com,www.silicon-power.com,呂慧珍,經理,02-8797-8833,sp.ir@silicon-power.com,http://www.silicon-power.com/web/stakeholder
30,4991,環宇通訊半導體控股股份有限公司,環宇-KY,半導體業,KY 開曼群島,"One Nexus Way, Camana Bay, Grand Cayman, KY1-9005, Cayman",38612141,黃大倫,安寶信( 總執行長暨總裁),余有崇,資深副總,李亞菁,02-87986922,99/11/30,103/09/15,新台幣 10.0000元,1106760670,110676067,20000000,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83 號5 樓,資誠聯合會計師事務所,鄭雅慧,林玉寬,GCS,"23155 Kashiwa CourtTorrance, California, USA",02-23610085,investors@gcsincorp.com,http://gcsincorp.com,李亞菁,總經理資深特助,02-82261185,investors@gcsincorp.com,http://gcsincorp.com
31,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
32,5236,凌陽創新科技股份有限公司,凌陽創新,半導體業,－,新竹科學園區新竹市力行一路1號3樓A2,28112364,黃洲杰,龔執豪,許世杰,副總經理,李妍萍,03-5632822,95/12/14,110/07/29,新台幣 10.0000元,585000940,58500094,0,0,個別,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,林政治,方蘇立,Sunplusit,"A2, 3F , No.1, Li-Hsin 1st Road.Hsinchu Science Park,Taiwan 300",03-6687799,IR@sunplusit.com,http://www.sunplusit.com,許世杰,副總經理,03-5632822,IR@sunplusit.com,http://www.sunplusit.com
33,5272,笙科電子股份有限公司,笙科,半導體業,－,新竹縣竹北市台元街18號十樓之一、之二,27952369,曾三田,曾三田,甘繼開,財務部資深經理,趙智潔,(03)5601717,94/09/23,102/05/30,新台幣 10.0000元,564241180,56424118,0,0,個別,每年,董事會,元富證券股份有限公司,02-2768-6668,台北市松山區光復北路11巷35號地下一樓(台北瓦斯光復大樓),勤業眾信聯合會計師事務所,高逸欣,鍾鳴遠,AMICCOM,"10F., No.18, Taiyuan St.,Zhubei City, Hsinchu County, R.O.C.",(03)5601715,ir@amiccom.com.tw,www.amiccom.com.tw,趙智潔,專案副理,(03)5601717,ir@amiccom.com.tw,http://www.amiccom.com.tw/asp/investment.asp
34,5274,信驊科技股份有限公司,信驊,半導體業,－,新竹市東區公道五路三段1號4樓之1,27490748,林鴻明,林鴻明,吳俐俐,經理,闕汀儀,03-5751185,93/11/15,102/04/30,新台幣 10.0000元,343694370,34369437,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,鍾鳴遠,高逸欣,ASPEED,"4F., No. 1, Sec. 3, Gongdao 5th Rd., East Dist.HSINCHU CITY TAIWAN",03-5751183,ir@aspeedtech.com,http://www.aspeedtech.com,吳俐俐,經理,03-5751185,ir@aspeedtech.com,http://www.aspeedtech.com
35,5299,杰力科技股份有限公司,杰力,半導體業,－,(302)新竹縣竹北市台元街22號4樓之1,28935446,李啟隆,吳嘉連,陳倩姮,財務會計主管,洪宜君,03-5600689,97/03/03,107/01/23,新台幣 10.0000元,354829610,35482961,0,0,合併,每年,董事會,凱基證券股份有限公司,(02)23892999,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,郭冠纓,羅瑞蘭,EMC,"4F.-1, No.22, Taiyuan St., Jhubei City,Hsinchu County 30265, Taiwan (R.O.C.)",03-5526158,speaker@excelliancemos.com,http://www.excelliancemos.com,陳倩姮,財務會計主管,03-5600689,speaker@excelliancemos.com,http://www.excelliancemos.com
36,5302,太欣半導體股份有限公司,太欣,半導體業,－,台北市內湖區瑞光路358巷30弄1號10樓,47255828,王國肇,王國肇,李治宇,財務處處長,陳建興,2659-0055,72/06/08,80/01/17,新台幣 10.0000元,1623770000,162377000,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,2702-3999,北市敦化南路二段97號B2,安永聯合會計師事務所,王瑄瑄,王彥鈞,STK,"NO.1,ALLEY 30,LANE 358,RUEIGUANG RD. ,NEIHU DISTRICT , TAIPEI,TAIWAN,R.O.C.",2659-0077,james_li@stk.com.tw 或jason@stk.com.tw,www.stk.com.tw,簡林婧,股務,02-2659-0055,vickie@stk.com.tw,http://www.stk.com.tw/tchinese/about-09.html
37,5314,世紀民生科技股份有限公司,世紀,半導體業,－,新竹科學工業園區新竹市工業東四路24-2號2樓,22099815,張祐銘,張祐銘,朱麗娟,財會主管,黃偉昇,03-5784866,80/07/29,85/09/16,新台幣 10.0000元,600000000,60000000,0,0,合併,每年,股東會,元大證券股份有限公司,02-25865859,台北市承德路三段210號地下一樓,資誠聯合會計師事務所,田中玉,林姿妤,Myson,"2F, No. 24-2, Industry East Road Ⅳ, Science-Based Industrial Park,Hsinchu 300, Taiwan, R.O.C.",03-5785002,pr@myson.com.tw,www.myson.com.tw,朱麗娟,財會主管,06-2988318,bigcity_21@yahoo.com.tw,www.myson.com.tw
38,5344,立衛科技股份有限公司,立衛,半導體業,－,新竹市科學園區力行五路9號,22099316,沈炳輝,許文景,許文景,總經理,黃俊士,03-5770345,77/04/01,87/03/23,新台幣 10.0000元,794474600,79447460,0,0,個別,每年,股東會,中國信託商業銀行股份有限公司,02-66365566,(100)台北市中正區重慶南路一段83號6樓,勤業眾信聯合會計師事務所,葉東煇,方蘇立,VATE,"NO.9 LI-HSIN RD. V., SCIENCE-BASED INDUSTRIAL PARK,HSIN CHU, TAIWAN, R.O.C.",03-5645515,25051@mail.vate.com.tw,www.vate.com.tw,黃俊士,財務經理,03-5770345,31006@mail.vate.com.tw,http://www.vate.com.tw/
