,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,2365,昆盈企業股份有限公司,昆盈,電腦及週邊設備業,－,新北市三重區重新路五段492號1-8樓,05141520,卓世坤,李百祥,卓世坤,執行長,高安民,(02)29956645,72/11/03,86/11/03,新台幣 10.0000元,2215284960,221528496,0,0,合併,每季,董事會,兆豐證券股份有限公司股務代理部,(02)3393-0898,台北市忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,吳美慧會計師,黃堯麟會計師,KYE,"1-8F No.492, Sec. 5, Chongxin Rd.Sanchong Dist., New Taipei City 24160",(02)29956649,IR@geniusnet.com.tw,www.geniusnet.com.tw,高安民,副總經理,(02)29956645,Kevin_Kao@geniusnet.com.tw,http://tw.geniusnet.com/investor
11,2376,技嘉科技股份有限公司,技嘉,電腦及週邊設備業,－,新北市新店區寶強路六號,22044755,葉培城,李宜泰,楊蘭台,總經理特助,蕭文達,89124000,75/04/30,87/09/24,新台幣 10.0000元,6356888860,635688886,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,林瑟凱,王方瑜,GIGABYTE,"No.6, Baoqiang Rd.,Xindian Dist.,New Taipei City 231,Taiwan",02-89124010,stockholder@gigabyte.com,http://www.gigabyte.com,楊蘭台,總經理特助,89124000,stockholder@gigabyte.com,http://www.gigabyte.tw/gigabyte.aspx?s=-3&p=
12,2377,微星科技股份有限公司,微星,電腦及週邊設備業,－,新北市中和區立德街69號,22178368,徐祥,黃金請,洪寶玉,副總經理,林益愷,(02)32345599,75/08/04,87/10/31,新台幣 10.0000元,8448561990,844856199,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,梁華玲,賴宗羲,MSI,"No.69, Lide St., Zhonghe Dist.,New Taipei City 235, Taiwan R.O.C.",(02)22271707,080419861@msi.com.tw,http://tw.msi.com/,張茹婷,協理,(02)32345599,080419862@msi.com,http://tw.msi.com/
13,2380,虹光精密工業股份有限公司,虹光,電腦及週邊設備業,－,新竹縣新竹科學園區研新一路二十號,22099759,盛少瀾,盛少瀾,郭龍章,經理,鄒佳惠,03-5782388,80/04/24,87/12/03,新台幣 10.0000元,1894440840,189444084,27000000,0,合併,每半會計年度,董事會,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,資誠聯合會計師事務所,江采燕,林玉寬,AVISION,"No.20,Creation Rd. 1,Science-Based Industrial Park,HsinchuTaiwan,ROC",03-6662682,daniel_kuo@avision.com.tw,www.avision.com.tw,郭龍章,經理,03-5782388#8200,daniel_kuo@avision.com.tw,http://www.avision.com.tw/motion.asp?menuid=10138&lgid=1&siteid=100407
14,2382,廣達電腦股份有限公司,廣達,電腦及週邊設備業,－,桃園市龜山區文化里文化二路188號,22822281,林百里,梁次震,楊俊烈,總管理處 資深副總,許昭瑾,03-3272345,77/05/09,88/01/08,新台幣 10.0000元,38626274320,3862627432,0,0,合併,每年,股東會,中國信託商業銀行 代理部,02-66365566,台北市重慶南路一段83號 5樓,安侯建業聯合會計師事務所,林琬琬,吳趙仁,QCI,"No.211, Wenhua 2nd Rd., Guishan Dist.,Taoyuan City 33377, Taiwan, R. O. C.",03-3271511,qci.invest@quantatw.com,www.quantatw.com,許昭瑾,部經理,03-3272345,qci.invest@quantatw.com,http://www.quantatw.com/Quanta/chinese/about/ske.aspx
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,2387,精元電腦股份有限公司,精元,電腦及週邊設備業,－,台中市大雅區昌平路四段475號,86244265,蔡火爐,李明擇,柯睿驊,副總經理,吳明鴻,04-25686983,80/07/22,88/01/25,新台幣 10.0000元,1952510510,195251051,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路二段97號地下二樓,資誠聯合會計師事務所,吳松源,徐建業,SUNREX,"No.475,Sec.4,Chang Ping Road, Ta Ya Dist.,Taichung City , Taiwan (R.O.C.)",04-25683429,sunrex@sunrex.com.tw,www.sunrex.com.tw,吳明鴻,財務長,0425686983分機299,kerry.wu@sunrex.com.tw,www.sunrex.com.tw
17,2395,研華股份有限公司,研華,電腦及週邊設備業,－,台北市內湖區瑞光路26巷20弄1號,05155853,劉克振,陳清熙、蔡淑妍、張家豪,陳清熙,總經理,黃彤芸,(02)7732-3399,70/09/07,88/12/13,新台幣 10.0000元,7738228110,773822811,0,0,合併,每年,董事會,凱基證券股份有限公司,02-2389-2999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,梁華玲,林一帆,ACL,"No. 1, Alley 20, Lane 26, Rueiguang Road, Neihu District,Taipei 114 , Taiwan, R.O.C.",(02)2794-7301,audit.direct@advantech.com.tw,www.advantech.com,廖胤翔,經理,7732-3399,GraceYH.Liao@advantech.com.tw,http://www.advantech.tw/csr/citizenship/stakeholder_balance
18,2397,友通資訊股份有限公司,友通,電腦及週邊設備業,－,新北市汐止區新台五路一 段97號10樓,30950652,陳其宏,蘇家弘,黃麗敏,資深處長,陳芳宇,(02)2697-2986,70/07/14,89/01/15,新台幣 10.0000元,1146888570,114688857,0,0,合併,每年,董事會,凱基證券 股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,張惠貞,高靚玟,DFI Inc.,"10F., No. 97, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City, Taiwan, R.O.C.",(02)2697-3218,milly.huang@dfi.com,WWW.DFI.COM.TW,黃麗敏,資深處長,02-2697-2986,milly.huang@dfi.com,http://www.dfi.com/tw/about/stakeholder.html
19,2399,映泰股份有限公司,映泰,電腦及週邊設備業,－,新北市新店區民權路108-2號2樓,23826200,王明義,李聰煒,鄭仲賜,協理,賴淑卿,22180150,79/08/29,88/12/16,新台幣 10.0000元,1781000000,178100000,0,0,合併,每年,股東會,福邦證券股份有限公司,(02)2371-1658,10041 台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,楊清鎮,方涵妮,BIOSTAR,"2FL.NO.108-2 MIN CHUAN ROADHSIN TIEN DIST.,NEW TAIPEI CITY,TAIWAN",22181552,jones@biostar.com.tw,http://www.biostar.com.tw,鄭仲賜,協理,22180150,jones@biostar.com.tw,http://www.biostar.com.tw/app/en/about/stakeholder.php
20,2405,浩鑫股份有限公司,浩鑫,電腦及週邊設備業,－,台北市內湖區瑞光路76巷30號,20980880,余麗娜,鄭瑋勳,石翔麟,副總經理,黃忠淵,8792-6168,72/06/10,89/03/17,新台幣 10.0000元,3434273030,343427303,0,0,合併,每半會計年度,董事會,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路二段97號B2,勤業眾信會計師事務所,黃瑞展,楊承修,SHUTTLE,"No. 30, Lane 76, Rei-Kuang RoadTaipei, Taiwan, R.O.C.",2793-6286,information@tw.shuttle.com,www.shuttle.com,蕭郁婷,專案課長,87926168,victoria_hsiao@tw.shuttle.com,http://www.shuttle.com/Investors/Investors?LOCATION_Code=TW
21,2417,圓剛科技股份有限公司,圓剛,電腦及週邊設備業,－,新北市中和區建一路135號,23611974,郭重松,郭重松,王沈銘,公共關係室資深經理,林朝祥,02-22263630,79/01/17,89/09/11,新台幣 10.0000元,1543138640,154313864,0,0,合併,每年,股東會,富邦綜合證券股份有限公司,02-2361-1300,100台北市中正區許昌街17號2樓,勤業眾信聯合會計師事務所,劉建良,郭俐雯,AVERMEDIA,"No.135, Jian 1st Rd., Zhonghe Dist.,New Taipei City 23585, Taiwan (R.O.C.)",02-22211926,Frank.Wang@avermedia.com,www.avermedia.com,王沈銘,公共關係室資深經理,02-22263630,ir@avermedia.com,www.corpasia.net/taiwan/2417/irwebsite_c/stakeholder.php
22,2424,隴華電子股份有限公司,隴華,電腦及週邊設備業,－,台北市松山區八德路三段32號15樓,04926876,王光祥,王雅萱,王雅萱,總經理,鄭有政,(02)2578-7775,62/01/24,89/09/11,新台幣 10.0000元,340250000,34025000,16025000,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,(103)臺北市大同區承德路3段210號B1,資誠聯合會計師事務所,林柏全,張淑瓊,LUNG HWA,"15F., No.32, Sec. 3, Bade Rd., Songshan Dist.,Taipei City 10559, Taiwan (R.O.C.)",(02)2578-7771,jimmy@lunghwa.com.tw,http://www.lunghwa.com.tw,王雅萱,總經理,(02)2578-7775,sharon@lunghwa.com.tw,http://www.lunghwa.com.tw
23,2425,承啟科技股份有限公司,承啟,電腦及週邊設備業,－,新北市新店區民權路48-3號3樓,22332192,高樹榮,高樹榮,周子安,行銷企劃部協理,張亞玲,(02)2913-8833,75/11/17,89/09/11,新台幣 10.0000元,1014988310,101498831,0,0,合併,每年,股東會,福邦證券股份有限公司,02-23711658,10041 台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,馮敏娟,林雅慧,CHAINTECH,"3F., No.48-3, Mincyuan Rd.,Xindian Dist,Xinbei citt, 231, Taiwan R.O.C.",(02)2913-6622,alenchang@chaintech.com.tw,www.chaintech.com.tw,周子安,行銷企劃部協理,02-29138833,richardchow@chaintech.com.tw,http://www.chaintech.com.tw/Investorscolumn.aspx?type=0&tid=7
24,2442,新美齊股份有限公司,新美齊,電腦及週邊設備業,－,台北市114內湖區陽光街300號7樓,22006274,林傳捷,紀榮村,林傳捷,董事長,廖育嫺,(02)5582-8168,75/01/11,89/11/22,新台幣 10.0000元,2446355600,244635560,7946034,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,郭欣頤,寇惠植,JEAN,"7F, NO.300, Yang Guang St., Nei Hu,Taipei, Taiwan, R.O.C.",(02)5582-1718,jean.fin@jean.com.tw,http://www.jean.com.tw,廖育嫺,財務會計處長,(02)5582-8168#4301,emma.liao@jean.com.tw,http://www.jean.com.tw/stakeholder.php
25,2465,麗臺科技股份有限公司,麗臺,電腦及週邊設備業,－,新北市中和區建一路166號18樓,22325002,盧崑山,盧崑山,楊智昆,董事長特別助理,陳立勳,02-82265800,75/10/24,90/09/19,新台幣 10.0000元,535873010,53587301,0,0,合併,每年,股東會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,羅瑞蘭,郭冠纓,LEADTEK,"18F, No.166, Jian-Yi Road, Chung-Ho DistrictNew Taipei City, Taiwan, R.O.C.",02-82265801,thomas@leadtek.com.tw,http://www.leadtek.com.tw,楊智昆,董事長特別助理,02-82265800-201,michaelyang@leadtek.com.tw,http://www.leadtek.com/cht/company/investor_financial.aspx
26,3002,歐格電子股份有限公司,歐格,電腦及週邊設備業,－,台北市內湖區內湖路一段88號5樓,31306250,李廣浩,李廣浩,林瑞峰,協理,陳玫伶,(02)2799-1199,72/08/01,91/01/23,新台幣 10.0000元,1020000000,102000000,0,0,合併,每年,董事會,富邦綜合證券股務代理部,(02)2361-1300,台北市中正區許昌街17號2樓(壽德大樓),勤業眾信聯合會計師事務所,謝建新,池瑞全,AHOKU,"5F,No.88,Sec.1,Nei-Hu Rd.Taipei,Taiwan,R.O.C.",(02)2799-9099,ahoku@ahoku.com,http://www.ahoku.com.tw,林瑞峰,協理,(02) 2799-1199,kevin.lin@ahoku.com,https://www.ahoku.com.tw/zh-TW/page/-/Social-Responsibility_Stakeholders.html
27,3005,神基投資控股股份有限公司,神基,電腦及週邊設備業,－,桃園市龜山區文化里文化二路200號1樓,22099532,黃明漢,黃明漢,黃明漢,總經理,孫偉倖,02-27857888,78/10/05,91/02/25,新台幣 10.0000元,5954614000,595461400,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,臺北市中正區重慶南路一段83號5樓,資誠聯合會計師事務所,劉倩瑜,鄭雅慧,Getac,"1F., No. 200, Wunhua 2nd Rd., Guishan Dist., Taoyuan City, Taiwan (R.O.C.)Taoyuan ,Taiwan, R.O.C",02-27852555,stocks@getac.com.tw,https://www.getacgroup.com,孫偉倖,總監,02-27857888 #5124,stocks@getac.com.tw,https://tw.getacgroup.com/sustainability/index.php?index_id=46
28,3013,晟銘電子科技股份有限公司,晟銘電,電腦及週邊設備業,－,台北市內湖區民權東路六段27號2~6F,04777186,林木和,羅志吉,黃世杰,財務處協理,蘇忠慶,02-2797-3999,65/06/17,91/09/16,新台幣 10.0000元,1559350180,155935018,0,0,合併,每年,股東會,中國信託代理部,02-6636-5566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,顏幸福,王怡文,UNEEC,"2~6F, No.27 ,Sec.6 Mincyuan E. Rd.,Neihu DistrictTaipei , Taiwan",02-2797-5058,jimmy_huang@tw.uneec.com,http://www.uneec.com/,黃世杰,財務處協理,2797-3999#8758,jimmy_huang@tw.uneec.com,http://www.uneec.com/tw/stakeholder
29,3017,奇鋐科技股份有限公司,奇鋐,電腦及週邊設備業,－,高雄市前鎮區新生路248之27號,86427715,沈慶行,沈慶行,陳易成,副總經理,李怡芬、郭惠英,07-8157612,80/12/17,91/09/27,新台幣 10.0000元,3533101570,353310157,0,0,合併,每年,董事會,元大證券股份有限公司,02-25865859,台北市大同區承德路三段210號地下一樓,安永聯合會計師事務所,陳政初,洪國森,AVC,"No. 248-27, Hsin-Sheng Rd., Chien Zhen District,Kaohsiung, Taiwan, R.O.C.",07-8120018,stock@avc.co,http://www.avc.co,郭惠英,公司治理主管,02-22996930,patty_kuo@avc.co,http://www.avc.co/zh-tw/CorporateResponsibility/Stakeholders
30,3022,威強電工業電腦股份有限公司,威強電,電腦及週邊設備業,－,新北市汐止區中興路29號,97445303,張明智,江重良,陳怡蓉,經理,周慧琪,(02)2690-2098,86/04/17,91/08/26,新台幣 10.0000元,1765977900,176597790,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2702-3999,台北市敦化南路2段97號B2,安侯建業聯合會計師事務所,陳宗哲,韓沂璉,IEI,"No.29, Zhongxing Rd., Xizhi Dist.,New Taipei City 221, Taiwan (R.O.C.)",(02)2649-1178,ir@ieiworld.com,www.ieiworld.com/,周慧琪,副理,02-26902098,peggy@ieiworld.com,new.ieiworld.com/tw/finance/con_show.php?op=showone&cid=52
31,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
32,3046,建碁股份有限公司,建碁,電腦及週邊設備業,－,臺北市松山區民福里復興北路369號7樓之5,97306457,簡慧祥,王博修,陳聿修,協理,陳國慶,0277101195,85/12/21,91/08/26,新台幣 10.0000元,714480130,71448013,38184962,0,合併,每年,董事會,建碁股務室,0227195000,臺北市松山區民福里復興北路369號7樓之5,安侯建業聯合會計師事務所,施威銘,張純怡,AOPEN,"F7-5, No. 369, Fuxing N. Road,Taipei city, 105, Taiwan R.O.C.",0277101187,aostock@aopen.com,www.aopen.com,陳聿修,協理,0277101195,aostock@aopen.com,http://www.aopen.com/taiwan/parties
33,3057,喬鼎資訊股份有限公司,喬鼎,電腦及週邊設備業,－,新竹科學園區工業東四路二十一號七樓,22099738,李志恩,李志恩,朱惠玲,法務經理,黃文標,(03)578-2395,80/02/27,91/12/18,新台幣 10.0000元,893288080,89328808,5090000,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,葉東煇,蔡美貞,Promise,"7F, NO. 21, Industry E. Rd. IV,SBIP, Hsin-Chu, Taiwan",(03)578-2390,IR@tw.promise.com,www.promise.com.tw,朱惠玲,法務經理,(03)578-2395,IR@tw.promise.com,https://www.promise.com/tw/Stakeholder
34,3060,銘異科技股份有限公司,銘異,電腦及週邊設備業,－,桃園市龜山區萬壽路1段492-1號10樓之1,30897480,謝錦興,謝錦興,孫德文,財務管理處協理,邱逸瑜,(02)82001008,68/10/03,92/04/21,新台幣 10.0000元,1375631900,137563190,0,0,合併,每年,股東會,元大證券股份有限公司,(02)25865859,台北市大同區承德路三段210號B1,安侯建業會計師事務所,陳振乾,黃泳華,MIN AIK,"10F-1, No.492-1, Sec. 1, Wanshou Rd., Guishan Dist.,Taoyuan City 333, Taiwan (R.O.C.)",(02)82001012,joan.chiu@minaik.com.tw,http://www.minaik.com.tw,孫德文,財務管理處協理,(02)82001008,investor@minaik.com.tw,http://www.minaik.com.tw/ch/contact_01.aspx
35,3231,緯創資通股份有限公司,緯創,電腦及週邊設備業,－,新竹科學園區新竹市新安路5號,12868358,林憲銘,林建勳/沈慶堯,石慶堂,財務長,梁惠明,(02)6616-9999,90/05/30,92/08/19,新台幣 10.0000元,29032520500,2903252050,0,0,合併,每年,股東會,緯創資通股份有限公司股務室,(02)6600-7998,台北市內湖區行善路158號,安侯建業聯合會計師事務所,陳雅琳,唐嘉鍵,Wistron,"5, Hsin An Road, Hsinchu Science ParkHsinchu, Taiwan, R.O.C.",(02)6612-2394,spokesperson@wistron.com,www.wistron.com,梁惠明,總監,(02)6616-9999,ir_office@wistron.com,https://www.wistron.com/CMS/Page/407
36,3416,融程電訊股份有限公司,融程電,電腦及週邊設備業,－,新北市三重區興德路111-6號9樓,96930209,呂谷清,林筠卿,劉至原,會計主管,焉芝福,02-85110288,85/01/23,104/01/23,新台幣 10.0000元,725059470,72505947,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路二段97號B2,安永聯合會計師事務所,洪茂益,鄭清標,Winmate,"9F, No. 111-6, Singde Rd.,Sanchong Dist.,New Taipei City, Taiwan R.O.C.",02-85111108,IR@winmate.com.tw,www.winmate.com.tw,孫鳳吟,總經理室IR副理,02-85110288,rita_sun@winmate.com.tw,www.winmate.com.tw
37,3494,誠研科技股份有限公司,誠研,電腦及週邊設備業,－,新北市新店區北新路三段213號9樓,70801588,光風投資有限公司代表人：黃茯,黃冠智,邱垂健,研發處副總經理,賴正中,(02)2912-6268,90/02/09,96/12/13,新台幣 10.0000元,1200000000,120000000,0,0,合併,每年,股東會,凱基證券股務代理部,(02)2314-8800,台北市重慶南路一段2號4樓,國富浩華聯合會計師事務所,邱繼盛,陳桂美,HiTi,"9F, No.213, Sec.3, Beixin Rd.Xindian City, Taipei County 231,Taiwan",(02)2912-6118,LIST3494@MS.TWSE.COM.TW,www.hiti.com,邱垂健,研發處副總經理,(02)2912-6268,Account-HTT@hiti.com,www.hiti.com/tw/Info/stakeholder.aspx
