,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,2466,冠西電子企業股份有限公司,冠西電,光電業,－,新北市中和區連城路258號11樓,34348590,蔡乃成,趙嘉吉,趙嘉吉,總經理,洪羽涵,(02)8226-9893,70/05/25,90/09/17,新台幣 10.0000元,1614716170,161471617,7209400,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,資誠聯合會計師事務所,蔡亦臺,梁嬋女,COSMO,"11F., No. 258,Liancheng Rd.,Zhonghe Dist., New Taipei City, Taiwan (R.O.C.)Taipei, Taiwan",(02)8226-2800,cosmo.pio@cosmo-inc.com,www.cosmo-ic.com,洪羽涵,財務長,(02)8226-9893,cosmo.pio1@cosmo-inc.com,http://www.cosmo-ic.com/InvestorSH.asp
11,2486,一詮精密工業股份有限公司,一詮,光電業,－,新北市新莊區五工五路17號,35866232,周萬順,周萬順,楊柏榮,協理,陳志勇,2299-0001,66/08/18,90/09/19,新台幣 10.0000元,2219585790,221958579,0,0,合併,每年,董事會,日盛證券股份有限公司,2541-9977,台北市中山區南京東路二段85號7樓,資誠聯合會計師事務所,馮敏娟,林雅慧,I-CHIUN,"17,Wu Gung Wu RdShin-Chuang District,New Taipei City,ROC",22994529,paijung@i-chiun.com.tw,www.i-chiun.com.tw,楊柏榮,協理,(02)22990001,paijung@i-chiun.com.tw,http://www.i-chiun.com.tw/_ch/01_about/01_detail.php?ID=13
12,2489,瑞軒科技股份有限公司,瑞軒,光電業,－,新北市中和區連城路268號17樓,84929896,吳春發,吳旭軒,邱裕平,財務長,N.A.,(02)8228-0505,83/08/11,90/09/17,新台幣 10.0000元,7600000000,760000000,0,0,合併,每半會計年度,董事會,褔邦證券股份有限公司,(02)2371-1658,100 台北市中正區忠孝西路一段６號６樓,資誠聯合會計師事務所,吳漢期,徐聖忠,AMTRAN,"17F,No.268,Lien Chen Rd.,Chung Ho CityTaipei County,Taiwan,235 R.O.C.",8228-0599,Scottie.chiu@amtran.com.tw,www.amtran.com.tw,邱裕平,財務長,(02)8228-0505-1108,scottie.chiu@amtran.com.tw,www.amtran.com.tw
13,2491,吉祥全球實業股份有限公司,吉祥全,光電業,－,新北市新店區中正路54巷6號,89380545,陳碧華,陳碧華,陳碧華,董事長暨總經理,林志聰,(02)8911-2000,84/04/14,90/09/19,新台幣 10.0000元,820080000,82008000,5000000,0,合併,每年,股東會,凱基證券股份有限公司,(02)2314-8800,台北市重慶南路一段2號5樓,基富聯合會計師事務所,黃榮全,李惠欽,FOCL,"No.6, Ln. 54, Zhongzheng Rd.,Xindian Dist., New Taipei City 231,",(03)375-0777,2491@focl.com.tw,www.focl.com.tw,林志聰,財務長,(02)89112000,2491@focl.com.tw,www.focl.com.tw
14,3008,大立光電股份有限公司,大立光,光電業,－,台中市南屯區精科路11號,22480876,林恩舟,林恩平,林恩平,執行長,黃印嘉,04-36002345,76/04/17,91/03/11,新台幣 10.0000元,1341401970,134140197,0,0,合併,每半會計年度,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,郭士華,吳俊源,LARGAN,"No.11, Jingke Rd., Nantun Dist., Taichung City 40852, Taiwan.Taichung,Taiwan",04-36006692,precision@largan.com.tw,www.largan.com.tw,黃印嘉,代理發言人,04-36002345,invest@largan.com.tw,http://www.largan.com.tw/html/about/governance.php
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,3019,亞洲光學股份有限公司,亞光,光電業,－,台中市潭子區南二路22-3號,55921894,賴以仁,林泰朗,張士駿,副總經理,林侑政,(04)2533-5175,69/10/09,91/08/26,新台幣 10.0000元,2810839010,281083901,0,0,合併,每年,股東會,永豐金證券股份有限公司,(02)2381-6288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,吳麗冬,蘇定堅,ASIA,"No. 22-3 South Second RoadT.E.P.Z., Taichung City 427 Taiwan, ROC",(04)2534-2302,ir@aoci.com.tw,www.asia-optical.com,張士駿,副總經理,(04)2533-5175,ir@aoci.com.tw,http://www.asia-optical.com/sub_level.php?ls=228
17,3024,憶聲電子股份有限公司,憶聲,光電業,－,桃園市中壢區中園路198號,44955117,彭亭玉,彭亭玉,王承慶,副總經理,莊瑞玉,03-4515494,65/07/21,91/08/26,新台幣 10.0000元,2771574960,277157496,0,0,合併,每年,股東會,元大證券(股)公司,02-25865859,台北市大同區承德路三段210號B1,資誠聯合會計師事務所,林雅慧,吳漢期,ACTION,"198 CHUNG YUAN RD., CHUNG LI IND.ZONE CHUNG LI TAIWAN R.O.C",03-4520697,acct@action.com.tw,WWW.ACTION.COM.TW,王承慶,發言人,03-4515494,cc_wang@action.com.tw,www.action.com.tw
18,3031,佰鴻工業股份有限公司,佰鴻,光電業,－,新北市板橋區和平路19~25號3樓,34452164,廖宗仁,廖宗仁,林美蓮,處長,廖心蓓,(02)29591090,70/06/01,91/08/26,新台幣 10.0000元,1816742240,181674224,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,許育峰,李慈慧,BRIGHT,"3F., No.19, Heping Rd.,Banqiao Dist., New Taipei City, Taiwan",(02)29547006,may.lin@brtled.com,www.brtled.com,林美蓮,處長,02-29591090#210,may.lin@brtled.com,www.brtled.com/web/investor/investor_8.jsp?no=7
19,3038,全台晶像股份有限公司,全台,光電業,－,高雄市前鎮區中一路5號,89261652,曾瑞銘,王臺光,謝文雄,董事長特別助理,郭坤和,07-8124832,83/09/23,91/08/26,新台幣 10.0000元,1624076030,162407603,0,0,合併,每年,董事會,元大證券(股)公司股務代理部,02-25865859,臺北市承德路三段210號地下一樓,安侯建業聯合會計師事務所,楊博任,蘇彥達,EDT,"NO.5 CENTRAL 1ST RD., K.E.P.ZKAOHSIUNG TAIWAN R.O.C",07-8152468,frank@edt.com.tw,www.edtc.com,謝文雄,董事長特別助理,07-8124832-1689,frank@edt.com.tw,www.edtc.com
20,3049,和鑫光電股份有限公司,和鑫,光電業,－,南部科學園區台南市善化區北園一路7號,70750217,馬維欣,江連翔,劉定嫺,協理,(從缺),06-5053959,88/09/18,91/09/27,新台幣 10.0000元,8069485290,806948529,0,0,合併,每半會計年度,董事會,和鑫光電(股)公司股務辦事處,(02)2790-5885,11469台北市內湖區行善路398號8樓,資誠聯合會計師事務所,陳晉昌,廖福銘,HannsTouch,"No.7, Beiyuan 1st Rd., Tainan Science Park,Shanhua Dist.,Tainan City 74149, Taiwan (R.O.C.)",06-5052308,HTS_IR@hannstouch.com,http://www.hannstouch.com,顏玉華,資深管理師,(02)5555-3377,HTS_IR@hannstouch.com,http://www.hannstouch.com
21,3050,鈺德科技股份有限公司,鈺德,光電業,－,桃園市龜山區華亞二路222號,84785413,葉垂景,羅宜富,羅宜富,總經理,賴淑萍,03-3961111,83/05/19,91/10/29,新台幣 10.0000元,1459844500,145984450,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-27023999,10601台北市敦化南路二段97號B2,安永聯合會計師事務所,徐榮煌,涂嘉玲,U-TECH,"No. 222, Hwa-Ya 2 Rd., Kuei Shan District,Tao Yuan City, Taiwan, 333 R.O.C",03-3185240,shareholder@utechmedia.com.tw,http://www.utechmedia.com.tw,羅宜富,總經理,03-3961111,shareholder@utechmedia.com.tw,http://www.utechmedia.com.tw/content/d/d3-2.asp
22,3051,力特光電科技股份有限公司,力特,光電業,－,桃園市平鎮區平東路659巷37號,16439169,趙寄蓉,趙輝生,趙寄蓉,董事長,馬仁強,03-4606677,87/03/03,91/10/28,新台幣 10.0000元,1700000000,170000000,30363958,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2702-3999,台北市敦化南路二段97號地下二樓,正風聯合會計師事務所,吳欣亮,彭莉真,Optimax,"No. 37, Lane 659, Ping-Dong Rd.,Ping Chen, Taoyuan, Taiwan, R.O.C.",03-4604549,optimax@optimax.com.tw,http://www. optimax.com.tw,馬仁強,協理,(03)4606677,johnny@optimax.com.tw,http://www. optimax.com.tw
23,3059,華晶科技股份有限公司,華晶科,光電業,－,新竹市科學園區力行路12號,97307625,夏汝文,夏汝文,陳矢學,財務處長,陳婉莉,03-5784567,85/12/24,91/12/24,新台幣 10.0000元,2792011250,279201125,0,0,合併,每年,董事會,永豐金證券股份有限公司,02-2381-6288,台北市中正區博愛路17號3樓,資誠聯合會計師事務所,李典易,江采燕,Altek,"No.12, Li-Hsin Road, HsinchuScience Park, Taiwan",03-5781155,spokesman@altek.com.tw,www.altek.com.tw,陳矢學,財務處長,02-87516620,spokesman@altek.com.tw,www.altek.com.tw
24,3149,正達國際光電股份有限公司,正達,光電業,－,36647苗栗縣銅鑼鄉中興工業區中興路99號,97049373,鍾志明,鍾志明,邱火生,副總,吳泰(北+一),037-236988,85/06/27,100/11/23,新台幣 10.0000元,2063936040,206393604,18808777,0,合併,每半會計年度,董事會,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,陳宗哲,池世欽,G-TECH,"NO.99, CHUNG HSIN RD., TONGLUO SHIANGMIAOLI COUNTY ,TAIWAN(R.O.C)",037-236929,ir@gtoc.com.tw,www.gtoc.com.tw,吳泰(北+一),財務長,037-236988,ir@gtoc.com.tw,http://www.gtoc.com.tw/webc/html/csr/03.aspx?nav=2
25,3356,奇偶科技股份有限公司,奇偶,光電業,－,台北市內湖區內湖路一段246號9樓,16302558,戴光正,王有傳,李建邦,財務長,陳香仁、柳春成,02-8797-8377,87/02/03,94/03/28,新台幣 10.0000元,898221030,89822103,0,0,合併,每年,董事會,永豐金證券股份有限公司,02-2381-6288,台北市博愛路17號3樓,資誠聯合會計師事務所,徐潔如,徐永堅,GeoVision,"9F, 246 Neihu Road Sec. 1Neihu Chiu, Taipei 114, Taiwan",02-8797-8335,ir@geovision.com.tw,https://www.geovision.com.tw,陳香仁、柳春成,公關經理、會計經理,02-8797-8377,ir@geovision.com.tw,https://www.geovision.com.tw/TW/7_7.asp
26,3383,新世紀光電股份有限公司,新世紀,光電業,－,南部科學園區台南市善化區環東路二段31號,12979925,鍾寬仁,陳政權,陳政權,總經理,陳碧玉,06-5053500,91/01/21,96/12/10,新台幣 10.0000元,700000000,70000000,15066248,0,合併,每年,董事會,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段６號６樓,南台聯合會計師事務所,丁澤祥,蔡玉琴,GPI,"No. 31, Sec. 2, Huandong Rd., Tainan Science Park,Tainan City 741, Taiwan R.O.C.",06-5053800,ir@gpiled.com,www.gpiled.com,陳碧玉,財務主管,02-25700898#641,piyu@gpiled.com,www.gpiled.com.tw/#!involved-parties/c13t2
27,3406,玉晶光電股份有限公司,玉晶光,光電業,－,台中市大雅區中部科學工業園區科雅東路一號,23572557,陳天慶,郭英理,郭英理,總經理,趙志強,04-25667115,79/02/08,94/12/20,新台幣 10.0000元,1120076630,112007663,0,0,合併,每半會計年度,董事會,永豐金證券股份有限公司,02-23816288,臺北市中正區博愛路17號3樓,安永聯合會計師事務所,清淵,黃宇廷,GSEO,"No.1, Keya E Rd, Daya District, Taichung City 428Taichung, Taiwan",04-25667117,mcgwire.chao@gseo.com,http://www.gseo.com,趙志強,總經理特助,04-25667115,mcgwire.chao@gseo.com,http://www.gseo.com/contact/stakeholder.php
28,3437,榮創能源科技股份有限公司,榮創,光電業,－,新竹縣湖口鄉新竹工業區工業五路13號,70634323,方榮熙,黃郁良,方榮熙,執行長,鄭禎訓,03-5976988,88/10/02,103/07/09,新台幣 10.0000元,1445480000,144548000,0,0,合併,每年,股東會,福邦證券股份有限公司,02-23711658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,張淑瓊,林鈞堯,AOT,"No. 13, Gongye 5th. Rd., Hsinchu Industrial Park, Hukou ShiangHsinchu Hsien, Taiwan, R.O.C.",03-5973892,ir@aot.com.tw,www.aot.com.tw,鄭禎訓,財會暨投資管理處處長,03-5976988,ir@aot.com.tw,www.aot.com.tw
29,3454,晶睿通訊股份有限公司,晶睿,光電業,－,新北市中和區連城路192號6樓,70703897,羅永堅,廖禎祺,顧中威,品牌事業群執行副總,車俊英,(02)8245-5282,89/02/08,100/07/22,新台幣 10.0000元,865678930,86567893,0,0,合併,每年,股東會,兆豐證券股份有限公司,(02)3393-0898,台北市忠孝東路二段95號1樓,資誠聯合會計師事務所,梁益彰,顏裕芳,VIVOTEK,"6F, No.192, Lien-Cheng Rd., Chung-Ho,New Taipei City, Taiwan, R.O.C.",(02)8245-5532,pr@vivotek.com,www.vivotek.com,黃琳鈞,高級專員,(02)8245-5282,pr@vivotek.com,https://www.vivotek.com/zh-Hant
30,3481,群創光電股份有限公司,群創,光電業,－,新竹科學園區苗栗縣竹南鎮科學路160號,12800225,洪進揚,楊柱祥,楊柱祥,總經理,徐立緯,037-586000,92/01/14,95/10/24,新台幣 10.0000元,105596200510,10559620051,0,0,合併,每年,股東會,福邦證券股份有限公司,02-23711658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,徐聖忠,梁華玲,INX,"No.160, Kexue Rd., Zhunan Site, Hsinchu Science ParkZhunan, Miaoli, Taiwan",037-586600,ir@innolux.com,http://www.innolux.com,徐立緯,經理,06-505-3760,ir@innolux.com,http://www.innolux.com
31,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
32,3504,揚明光學股份有限公司,揚明光,光電業,－,新竹科學園區新安路7號,12800061,林惠姿,徐誌鴻,張雅容,財務長,李育敏,(03)6206789,91/02/18,96/01/26,新台幣 10.0000元,1140597850,114059785,0,0,合併,每年,股東會,台新綜合證券(股)公司股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,安永聯合會計師事務所,陳智忠,邱琬茹,Young Optics,"No. 7, Hsin-Ann Rd., Hsinchu Science Park,Hsinchu, Taiwan , R.O.C.",(03)6231111,webmail@youngoptics.com,www.youngoptics.com,張雅容,財務長,(03)6206789,ir.yo@youngoptics.com,http://www.youngoptics.com/chinese/%e5%88%a9%e5%ae%b3%e9%97%9c%e4%bf%82%e4%ba%ba/
33,3535,晶彩科技股份有限公司,晶彩科,光電業,－,新竹縣竹北市環北路二段197號,70720798,陳永華,陳永華,王子越,副總經理,蔡淑玲,(03)5545988,89/03/10,97/01/31,新台幣 10.0000元,790523560,79052356,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,方蘇立,葉東煇,Favite,"No.197, Sec. 2, Huanbei Rd.Zhubei City, Hsinchu County 302, Taiwan",(03)5545989,Minnie@favite.com,http://www.favite.com,蔡淑玲,稽核經理,(03)5545988,investor@favite.com,www.favite.com
34,3543,州巧科技股份有限公司,州巧,光電業,－,(30351)新竹縣湖口鄉新竹工業區光復路42號,70526133,李樹裔,李樹宗,李逸淑,副總經理,陳玉珍,(03)5981919,89/06/09,109/04/15,新台幣 10.0000元,892631500,89263150,0,0,合併,每年,股東會,福邦證券(股)公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,蘇郁琇,吳恪昌,JOCHU,"NO.42, KUANGFU RD., HUKOU TOWNSHIP,HSINCHU COUNTY 30351, TAIWAN (R.O.C.)",(03)5987338,ir1@jochu.com,http://www.jochu.com/,李逸淑 & 陳玉珍,副總經理 & 特別助理,03-5981919,ir1@jochu.com,http://www.jochu.com/Stakeholder.html
35,3563,牧德科技股份有限公司,牧德,光電業,－,新竹科學園區工業東二路2之3號,16522758,汪光夏,陳復生,陳復生,總經理,蔡政羽,(03)5638599,87/06/09,108/04/02,新台幣 10.0000元,447282340,44728234,0,0,合併,每半會計年度,董事會,中國信託商業銀行股份有限公司,02-66365566,100台北市中正區重慶南路一段八十三號五樓,安侯建業聯合會計師事務所,黃柏淑,吳仲舜,MACHVISION,"No.2-3, Industry East Road, ll, HsinChu Science Park, Hsinchu, Taiwan, R.O.C.30075,Hsin-Chu, Taiwan,R.O.C",(03)5638598,spokesman@machvision.com.tw,www.machvision.com.tw,蔡政羽,公共關係與投資者關係辦公室主任,0972003563,erictsai@machvision.com.tw,www.machvision.com.tw
36,3576,聯合再生能源股份有限公司,聯合再生,光電業,－,新竹科學工業園區新竹市力行三路7號,27763753,洪傳獻,潘文輝(執行長),潘蕾蕾,財務長,許婷寧,(03)578-0011,94/08/26,98/01/12,新台幣 10.0000元,16279002650,1627900265,258633452,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,陳振乾,黃泳華,URE,"No.7, Li-Hsin Rd.III, Hsinchu Science Park, Hsinchu, Taiwan 300, R.O.C.Hsinchu County 300, Taiwan",(03)578-1255,spokesman1@urecorp.com,http://www.urecorp.com,閻敬儀,經理,886-2-2656-2000,IR@urecorp.com,http://www.urecorp.com
37,3591,艾笛森光電股份有限公司,艾笛森,光電業,－,新北市中和區中正路800號4樓,12907747,吳建榮,吳建榮,吳建榮,董事長,許正典,02-82276996,90/10/04,99/11/12,新台幣 10.0000元,1282072780,128207278,0,0,合併,每年,股東會,富邦綜合證券股份有限公司,(02)2361-1300,台北市中正區許昌街17號2樓,安侯建業聯合會計師事務所,林恒昇,陳蓓琪,EDISON OPTO,"4F, No.800, Chung-Cheng Rd.,Chung-Ho Dist., New Taipei City, Taiwan.",02-82276997,investor@edison-opto.com.tw,www.edison-opto.com.tw,許正典,資深協理,02-82276996#1103,adenhsu@edison-opto.com.tw,http://www.edison-opto.com.tw/tw/stakeholder/explanation
38,3622,洋華光電股份有限公司,洋華,光電業,－,桃園市觀音區觀音工業區經建一路31號,80260061,白志強,許益川,何逢有,副總經理,許益川,03-4833665,91/07/30,98/03/25,新台幣 10.0000元,1513276000,151327600,0,0,合併,每年,董事會,康和綜合證券(股)公司股務代理部,(02)8787-1888,110台北市信義區基隆路一段176號B1,安侯建業聯合會計師事務所,關春修,黃柏淑,YFO,"NO.31, JING JIANN 1ST RD., KUANYIN INDUSTRIAL ESTATETAOYUAN, TAIWAN, R.O.C.",03-4833660,SHARONHO@YFO.COM.TW,www.yfo.com.tw,何逢有,副總經理,02-23970585,SHARONHO@YFO.COM.TW,http://www.yfo.com.tw/index.php?option=com_content&task=view&id=88&Itemid=97
