,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,2369,菱生精密工業股份有限公司,菱生,半導體業,－,台中市潭子區南二路五之一號,55625676,葉樹泉,蔡澤松,賴銘為,財務長,蔡汐姿,04-25335120,62/04/23,87/04/10,新台幣 10.0000元,3801023440,380102344,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,100台北市重慶南路一段83號5F,勤業眾信聯合會計師事務所,蔣淑菁,蘇定堅,LPI,"5-1 Nan 2nd RoadTaichung, Taiwan R.O.C.",04-25327904,lpi@lingsen.com.tw,https://www.lingsen.com.tw,賴銘為,財務長,04-25335120,larrylai@lingsen.com.tw,https://www.lingsen.com.tw
11,2379,瑞昱半導體股份有限公司,瑞昱,半導體業,－,新竹科學園區創新二路2號,22671299,邱順建,顏光裕,黃依瑋,副總經理,林漢臣,03-5780211,76/10/21,87/10/26,新台幣 10.0000元,5106848750,510684875,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5F,資誠聯合會計師事務所,林玉寬,鄭雅慧,RT,"No.2, Innovation Road Ⅱ, Hsinchu Science Park, Hsinchu 300, TaiwanHSINCHU,TAIWAN",03-5633909,investors@realtek.com,www.realtek.com,陳慧珊,投資人關係經理,03-5780211,investors@realtek.com,www.realtek.com
12,2388,威盛電子股份有限公司,威盛,半導體業,－,新北市新店區中正路535號8樓,86870786,陳文琦,陳文琦,陳文琦,董事長兼總經理,黎少倫.陳寶惠,8862-22185452,81/09/21,88/03/05,新台幣 10.0000元,4944109410,494410941,0,0,合併,每年,董事會,中國信託商業銀行代理部,02- 6636-5566,台北市重慶南路一段八十三號五樓,勤業眾信聯合會計師事務所,劉書琳,施錦川,VIA,"8F., No.535 Chung-Cheng Road, Hsin Tien, Dist.New Taipei City, Taiwan",8862-22185453,service@via.com.tw,http://www.via.com.tw,唐瑞騏,副處長,02-22185452 分866782,ir@via.com.tw,http://www.viatech.com/tw/about-tw/investor-relations/key-contacts/
13,2401,凌陽科技股份有限公司,凌陽,半導體業,－,新竹科學園區創新一路十九號,23821182,黃洲杰,黃洲杰,沈文義,副總經理,莊濟安,03-5786005,79/08/03,89/01/27,新台幣 10.0000元,5919949190,591994919,0,0,合併,每年,股東會,中信銀股務代理部,02-6636-5566,台北市重慶南路一段八十三號五樓,勤業眾信聯合會計師事務所,林政治,蔡美貞,SUNPLUS,"19,Innovation Road 1,Science-Based Industrial ParkHsin-Chu,Taiwan,R.O.C.",03-5786006,nicole@sunplus.com,www.sunplus.com,莊濟安,處長,03-5786005,ir@sunplus.com,www.sunplus.com
14,2408,南亞科技股份有限公司,南亞科,半導體業,－,新北市泰山區大科里南林路98號,89390656,吳嘉昭,李培瑛,李培瑛,總經理,吳志祥,(02)29045858,84/03/04,89/08/17,新台幣 10.0000元,30968748940,3096874894,0,0,合併,每年,股東會,本公司股務組,(02)27189898,台北市松山區敦化北路201號後棟1樓,安侯建業聯合會計師事務所,寇惠植,郭欣頤,NTC,"NO. 98, NANLIN RD.,TAISHAN, NEW TAIPEI CITY, TAIWAN, R.O.C.",(02)29080327,NTCIR@ntc.com.tw,https://www.nanya.com,劉淑華,投資人關係經理,(02)29045858#1066,NTCIR@ntc.com.tw,https://www.nanya.com/CSR/tw/materiality_analysis.html
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,2434,統懋半導體股份有限公司,統懋,半導體業,－,台南市新市區中山路76號,22404266,翁淑貞,唐永渝,嚴永森,副總經理,何坤發,06-5991621,76/03/09,89/09/11,新台幣 10.0000元,370000000,37000000,27489119,0,合併,每年,股東會,統一綜合證券(股)公司股務代理部,02-27463797,台北市松山區東興路8號B1,安永聯合會計師事務所,李芳文,邱琬茹,MOSPEC,"No.76, Zhongshan Rd., Xinshi Dist.,Tainan City 74442, Taiwan (R.O.C.)",06-5991626,mospectn@ms27.hinet.net,http://www.mospec.com.tw/,嚴永森,副總經理,06-5991621#203,yys@mail.mospec.com.tw,http://www.mospec.com.tw/big5/stakeholder.htm
17,2436,偉詮電子股份有限公司,偉詮電,半導體業,－,新竹縣科學工業園區工業東九路24號2樓,22099499,林錫銘,林錫銘,郭幸容,財務長,林崇燾,(03)5780241,78/07/05,89/09/11,新台幣 10.0000元,1780099610,178009961,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)66365566,台北巿重慶南路一段83號5樓,勤業眾信聯合會計師事務所,陳明煇,葉東煇,Weltrend,"2F., No. 24, Industry E. 9th Rd., Hsinchu Science ParkHsinchu 300, Taiwan",(03)5679356,cindy@weltrend.com.tw,www.weltrend.com.tw,郭幸容,財務長,(03)5780241-210,cindy@weltrend.com.tw,www.weltrend.com.tw
18,2441,超豐電子股份有限公司,超豐,半導體業,－,苗栗縣竹南鎮公義路136號,05126366,謝永達,甯鑑超,陳笙,管理處副總經理,林美玲,037-638568,72/03/07,89/10/26,新台幣 10.0000元,5688459210,568845921,0,0,個別,每年,股東會,元大證券股份有限公司股務代理部,02-25865859,台北市承德路三段210號地下一樓,勤業眾信聯合會計師事務所,黃裕峰,林政治,GTK,"136,GONG-YI RD.ZHUNAN TOWNSHIP, MIAOLI COUNTY,TAIWAN",037-628323,sheng@greatek.com.tw,www.greatek.com.tw,陳笙,副總經理,037-638568,sheng@greatek.com.tw,www.greatek.com.tw
19,2449,京元電子股份有限公司,京元電子,半導體業,－,新竹市公道五路二段81號,22507241,李金恭,劉安炫,趙敬堯,副總經理暨財務長,張垂欽,(03)575-1888,76/05/28,90/05/09,新台幣 10.0000元,12227450650,1222745065,0,0,合併,每年,股東會,宏遠證券股份有限公司,(02)7719-8899,台北市信義路四段236號3樓,安永聯合會計師事務所,郭紹彬,傅文芳,KYEC,"No. 81 , Sec.2 , Gongdaowu Rd.,Hsin-Chu 300,Taiwan,R.O.C",(03)575-3899,invest@kyec.com.tw,www.kyec.com.tw,張垂欽,處長,(03)5751888ext.28200,aaronchang@kyec.com.tw,http://www.kyec.com.tw/csr/csr_stakeholder.aspx
20,2451,創見資訊股份有限公司,創見,半導體業,－,台北市內湖區行忠路70號,23446187,束崇萬,洪完勳,蕭聖穎,財務長,林靜怡,02-27928000,78/08/30,90/05/03,新台幣 10.0000元,4290616750,429061675,0,0,合併,每年,董事會,中國信託商業銀行,02-6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,林鈞堯,陳晉昌,Transcend,"No. 70, XingZhong Rd., NeiHu Dist.Taipei, Taiwan, R.O.C.",02-27921614,IR@transcend-info.com,http://www.transcend-info.com,蕭聖穎,財務長,02-27928000*7533,ir@transcend-info.com,http://tw.transcend-info.com/about/stakeholders
21,2454,聯發科技股份有限公司,聯發科,半導體業,－,新竹科學工業園區新竹市篤行一路1號,84149961,蔡明介,陳冠州,顧大為,財務長,王巧潔,(03)5670766,86/05/28,90/07/23,新台幣 10.0000元,15988419980,1598841998,0,0,合併,每年,股東會,中國信託商業銀行股務代理部,02-6636-5566,100台北市重慶南路一段83號5樓,安永聯合會計師事務所,郭紹彬,傅文芳,MTK,"No. 1, Dusing Rd. 1, HsinChu Science Park,HsinChu , Taiwan 300, R.O.C",(03)5670511,ir@mediatek.com,http://www.mediatek.com,王巧潔,經理,03-5670766,ir@mediatek.com,http://www.mediatek.com/zh-TW/about/citizenship/stakeholder-engagement/
22,2458,義隆電子股份有限公司,義隆,半導體業,－,新竹科學園區新竹縣創新一路十二號,84149224,葉儀皓,葉儀皓,劉代銘,處長,白又潔,03-5639977,83/05/05,90/09/17,新台幣 10.0000元,3038803920,303880392,0,0,合併,每年,股東會,元富證券股份有限公司,02-27686668,台北市松山區光復北路11巷35號地下1樓,安侯建業聯合會計師事務所,周寶蓮,曾渼鈺,ELAN,"NO.12, INNOVATION RD.1, SCIENCE-BASED INDUSTRIAL PARKHSINCHU, TAIWAN, R.O.C.",03-5781623,addldm@emc.com.tw,http://www.emc.com.tw/,江巧伶,專案副理,(03)5639977,emily@emc.com.tw,http://www.emc.com.tw/twn/Social_Responsibility06.asp
23,2481,強茂股份有限公司,強茂,半導體業,－,高雄市岡山區岡山北路24號,22145016,方敏清,方敏清,沈盈秀,財務長,謝百成,07-6213121,75/05/20,90/09/17,新台幣 10.0000元,3828149270,382814927,0,0,合併,每年,董事會,元大證券股份有限公司,02-25865859,台北市承德路3段210號地下1樓,安永聯合會計師事務所,陳政初,傅文芳,PANJIT,"No.24, Gangshan N. Rd., Gangshan Dist.,Kaohsiung City 820, Taiwan (R.O.C.)",07-6213129,investor@panjit.com.tw,www.panjit.com.tw,沈盈秀,財務長,(07)961-1105,investor@panjit.com.tw,https://www.panjit.com.tw/tw/CSR/stakeholder
24,3006,晶豪科技股份有限公司,晶豪科,半導體業,－,新竹科學園區新竹市工業東四路23號,16130280,陳興海,張明鑒,吳鴻基,特別助理,張幸珠,03-5781-970,87/06/02,91/03/04,新台幣 10.0000元,2861569530,286156953,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-2702-3999,台北市敦化南路二段97號地下二樓,資誠聯合會計師事務所,鄭雅慧,李典易,ESMT,"NO 23,Industry E. RD. IV ,Science-Based Industrial Park,Hsinchu, Taiwan, R.O.C.",03-5781971,spokesman@esmt.com.tw,www.esmt.com.tw,吳鴻基,特別助理,03-5781-970,spokesman@esmt.com.tw,http://www.esmt.com.tw/taiwan/main_stakeholder.htm
25,3014,聯陽半導體股份有限公司,聯陽,半導體業,－,新竹縣新竹科學園區創新一路13號3樓,84149717,胡鈞陽,林弘堯,林秀哲,專案處長,劉燦煌,(03)5798658,85/05/29,91/10/29,新台幣 10.0000元,1610801240,161080124,0,0,合併,每年,股東會,宏遠證券股份有限公司,(02)23268818,臺北市信義路四段236號3樓,安永聯合會計師事務所,邱琬茹,許新民,ITE,"NO. 13, Chuangsin 1st Rd,Science Park, Hsinchu 30076, Taiwan, ROCHsin-chu , Taiwan 30076 , R.O.C.",(03)5794534,itesupport@ite.com.tw,www.ite.com.tw,林秀哲,專案處長,02-29126889#2388,sj.lin@ite.com.tw,http://www.ite.com.tw/zh-tw/csr/stockholder
26,3016,嘉晶電子股份有限公司,嘉晶,半導體業,－,新竹市科學工業園區篤行一路10號,16130388,徐建華,孫慶宗,范桂榮,發言人,林婷苑,03-5632255,87/11/09,91/12/24,新台幣 10.0000元,2823206390,282320639,0,0,合併,每年,董事會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,資誠聯合會計師事務所,謝智政,林玉寬,EPi,"No.10 Dusing Road I,Science Park ,Hsin Chu City,TaiwanHsin-Chu City, Taiwan, R.O.C",03-5632148,epi@epi.episil.com,www.epi.episil.com,范桂榮,發言人,03-5632255,famy.fan@epi.episil.com,http://www.epi.episil.com/stakeholders/contact-us
27,3034,聯詠科技股份有限公司,聯詠,半導體業,－,新竹科學園區創新一路13號2樓,84149955,何泰舜,王守仁,陳健興,副總經理,周勝成,(03)567-0889,86/05/28,91/08/26,新台幣 10.0000元,6085114690,608511469,0,0,合併,每年,股東會,宏遠證券股份有限公司股務代理部,(02)23268818,台北市信義路四段236號3樓,安永會計師事務所,陳智忠,郭紹彬,NOVATEK,"2F, NO. 13, INNOVATION ROAD I, SCIENCE-BASED INDUSTRIAL PARKHSIN-CHU TAIWAN, ROC",(03)567-8258,ir@novatek.com.tw,www.novatek.com.tw,陳健興,副總經理,03-5670889,ir@novatek.com.tw,http://www.novatek.com.tw/stakeholders/index.asp
28,3035,智原科技股份有限公司,智原,半導體業,－,新竹科學工業園區力行三路5號,84149060,洪嘉聰,王國雍,曾雯如,財務長,柯奕帆,03-5787888,82/06/10,91/08/26,新台幣 10.0000元,2485503130,248550313,0,0,合併,每年,股東會,宏遠證券股份有限公司,(02)2700-8899,台北市信義路4段236號,安永聯合會計師事務所,邱琬茹,郭紹彬,Faraday,"No.5,Li-Hsin III Road,Science-Based Industrial Park, Hsin-chu City,Taiwan 300,R.O.C.",03-5778605,ir@faraday-tech.com,www.faraday-tech.com,曾雯如,財務長,03-5787888,ir@faraday-tech.com,http://www.faraday-tech.com/tw/html/Contact/index.jsp
29,3041,揚智科技股份有限公司,揚智,半導體業,－,台北市內湖區內湖路一段246號6樓,84149054,梁厚誼,梁厚誼,梁厚誼,董事長,無,8752-2000,82/06/10,91/08/26,新台幣 10.0000元,1934497460,193449746,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,徐聖忠,徐永堅,ALi,"6F, 246 NeiHu Road, Sec. 1Taipei 114, Taiwan, R.O.C",8751-1006,general@alitech.com,www.alitech.com,林丞宇,財務部經理,(02)8752-2000,ir@alitech.com,http://www.alitech.com/leavemsg.html?lang=tw
30,3054,立萬利創新股份有限公司,立萬利,半導體業,－,新北市中和區連城路258號4樓,86143822,陳立青,陳立青,林婉菁,財會主管,陳立青,02-82213985,80/06/14,91/11/18,新台幣 10.0000元,834110410,83411041,0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,2586-3117,台北市大同區承德路三段210號B1,資誠聯合會計師事務所,陳憲正,吳郁隆,LIWANLI,"4F, No.258, Lina Cheng Rd.,Zhonghe Dist., New Taipei City 235",02-82272837,spokesman@liwanli.com.tw,www.liwanli.com.tw,林婉菁,財會部處長,8221-3985#16888,spokesman@liwanli.com.tw,http://www.liwanli.com.tw/tw/shareholders/
31,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
32,3094,聯傑國際股份有限公司,聯傑,半導體業,－,新竹科學園區力行六路6號,84149759,郝挺,郝挺,楊春俊,財務長,邱貴鳳,03-5798797,85/08/16,96/08/06,新台幣 10.0000元,846320890,84632089,0,0,合併,每年,股東會,富邦綜合證券股份有限公司,02-2361-1300,台北市許昌街17號2樓,資誠聯合會計師事務所,林瑟凱,林佳鴻,DAVICOM,"NO.6 Li-Hsin Rd. VI, Science- ParkHsin-Chu, Taiwan, R.O.C.",03-6232797,investor@davicom.com.tw,http://www.davicom.com.tw,楊春俊,財務長,03-5798797 #8598,james_yang@davicom.com.tw,http://tw.davicom.com.tw/page1.aspx?no=280160
33,3189,景碩科技股份有限公司,景碩,半導體業,－,桃園市新屋區中華路1245號,70785139,廖賜政,陳河旭,穆顯爵,資深專案處長,劉素真,(03)4871919,89/09/11,93/11/01,新台幣 10.0000元,4508440600,450844060,0,0,合併,每年,董事會,凱基證券股份有限公司,(02)23892999,台北市重慶南路一段2號5樓,安永聯合會計師事務所,洪茂益,鄭清標,KINSUS,"No.1245, Junghua Rd., Shin-Wu Dist.,Taoyuan,Taiwan, R.O.C.",(03)4871920,jackmu@kinsus.com.tw,www.kinsus.com.tw,穆顯爵,資深專案處長,(03)4871919#26660,jackmu@kinsus.com.tw,www.kinsus.com.tw
34,3257,虹冠電子工業股份有限公司,虹冠電,半導體業,－,新竹科學工業園區新竹市東區園區二路11號5樓,16130417,蔡高忠,黃新年,林保偉,執行副總經理,張麗如,03-5679979,87/12/30,100/03/21,新台幣 10.0000元,799865900,79986590,0,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,陳蓓琪,于紀隆,CHAMPION,"5F, NO.11, Park Ave. 2, Hsinchu Science-Based Industrial Park,HsinChu, Taiwan, 30075",03-5670701,invest@championmicro.com.tw,http://www.championmicro.com.tw,林保偉,執行副總經理,02-26963558,bauwei_lin@championmicro.com.tw.com.tw,https://www.championmicro.com.tw/investors/18
35,3413,京鼎精密科技股份有限公司,京鼎,半導體業,－,(35053)新竹科學園區苗栗縣竹南鎮科中路16號,12858252,劉揚偉,邱耀銓,陳鎮福,資深副總經理,傅承祖,037-580088,90/04/26,104/07/28,新台幣 10.0000元,878008260,87800826,0,0,合併,每年,董事會,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段６號６樓,資誠聯合會計師事務所,徐聖忠,馮敏娟,Fiti,"No16,Ke-Jung RD.,Science-Based Industrial ParkChu-Nan,Miao-Li Hsien,Taiwan 350,ROC",037-582690,fitistock@foxsemicon.com,http://www.foxsemicon.com.tw/,陳鎮福,發言人,037-580088,fitistock@foxsemicon.com,http://www.foxsemicon.com.tw/
36,3443,創意電子股份有限公司,創意,半導體業,－,新竹科學工業園區新竹市力行六路十號,16299879,曾繁城,陳超乾,錢培倫,資深副總經理暨財務長,林新洲,03-5646600,87/01/22,95/11/03,新台幣 10.0000元,1340119110,134011911,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市100重慶南路一段八十三號5樓,勤業眾信聯合會計師事務所,陳明煇,方蘇立,GUC,"No.10, Li-Hsin 6th Rd., Hsinchu Science ParkHsinchu City 300, Taiwan",03-6669809,irinfo@guc-asic.com,www.guc-asic.com,林新洲,部經理,03-5646600,asialin@guc-asic.com,http://www.guc-asic.com/10-0.php
37,3450,聯鈞光電股份有限公司,聯鈞,半導體業,－,新北市中和區橋安街35號10樓,12624467,鄭祝良,宋天增,梁聰明,副總經理,陳雅蘭,(02)8245-6186,89/09/27,95/04/12,新台幣 10.0000元,1456813820,145681382,0,0,合併,每年,股東會,富邦綜合證券(股)公司股務代理部,(02)2361-1300,台北市許昌街17號2樓,勤業眾信聯合會計師事務所,張耿禧,謝建新,ELASER,"10F, 35 Chiau An StreetChung Ho Dist.,New Taipei City,Taiwan.",(02)8245-3100,elaser@elaser.com.tw,http://www.elaser.com.tw,梁聰明,副總經理,(02)82456186,elaser@elaser.com.tw,http://www.elaser.com.tw
38,3530,晶相光電股份有限公司,晶相光,半導體業,－,新竹市科學工業園區力行一路10-2號4樓,27298412,何新平,何新平,簡宏亨,處長,黃淑華,03-5678986,93/05/24,107/07/16,新台幣 10.0000元,781509000,78150900,0,0,合併,每年,股東會,群益金鼎證券(股)公司股務代理部,(02)2702-3999,106台北市大安區敦化南路二段97號地下二樓,勤業眾信聯合會計師事務所,鍾鳴遠,葉東煇,SOI,"4F, No.10-2, Li-Hsin 1st Rd., Hsinchu Science-Based ParkHsin-Chu, Taiwan, R.O.C.",03-5678982,ir@soinc.com.tw,www.soinc.com.tw,黃淑華,副總經理暨財務長,03-5678986,ir@soinc.com.tw,www.soinc.com.tw
