,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,3499,環天世通科技股份有限公司,環天科,通信網路業,－,新北市中和區建一路186號16樓,70498381,鄭賢隆,陳文賢,吳秋明,業務及行銷副總經理,江正義,(02)82263799,89/05/01,95/10/19,新台幣 10.0000元,549705960,54970596,0,0,合併,每年,董事會,元大證券股務代理部,25865859,台北市承德路三段210號地下1樓,勤業眾信聯合會計師事務所,蔡振財,鄭欽宗,GLOBALSAT,"16F.,No.186,Jian Yi RoadZhonghe Dist., New Taipei City ,Taiwan",(02)8226-3899,public@globalsat.com.tw,www.globalsat.com.tw,江正義,財務長,(02)82263799,charles.chiang@globalsat.com.tw,http://www.globalsat.com.tw/tw/about.php?menu=1&cnt_id=1
11,3558,神準科技股份有限公司,神準,通信網路業,－,桃園市龜山區復興三路500號,28496495,蔡文河,林伯彰,喻鳳筱,經營管理部副總經理,龐士慧,03-3289289,95/10/12,102/12/30,新台幣 10.0000元,490608810,49060881,0,0,合併,每年,股東會,富邦綜合證券股份有限公司,02-23611300,台北市許昌街17號2樓,資誠聯合會計師事務所,潘慧玲,黃珮娟,Senao Networks,"No.500 Fusing 3rd.,Hwa-Ya Technology ParkKuei-Shan Hsiang,Taoyuan County ,Taiwan",03-3962222,invest@senao.com,https://www.senaonetworks.com/,李普儀,高級專員,(03)3289289轉5807,invest@senao.com,https://www.senaonetworks.com/csr/management-of-csr/
12,3564,其陽科技股份有限公司,其陽,通信網路業,－,(22183)新北市汐止區大同路二段133號9樓,12658515,李昌鴻,林章安,林章安,總經理,王玉惠,(02)86926677,89/10/24,102/12/03,新台幣 10.0000元,591231000,59123100,36000000,0,合併,每年,董事會,凱基證券股份有限公司,(02)23892999,台北市中正區重慶南路一段2號5樓,安侯建業聯合會計師事務所,施威銘,高靚玟,AEWIN,"9F, No. 133, Section 2, Datong Road, Xizhi DistrictNew Taipei City Taiwan, R.O.C.",(02)86926655,investor@aewin.com,www.aewin.com,王玉惠,財務長,(02)86926677,investor@aewin.com,www.aewin.com/zh-hant/stakeholder-service/
13,3632,研勤科技股份有限公司,研勤,通信網路業,－,臺北市內湖區港墘路200號4樓,12894047,簡良益,簡良益,陳柏任,財務長,陳俊福,02-87510123,90/09/10,100/01/11,新台幣 10.0000元,408897380,40889738,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,台北市建國北路一段96 號B1,廣信益群聯合會計師事務所,黃健豪,彭糸秀娟,PAPAGO,"4F., No.200, Gangcian Rd., Neihu DistrictTaipei City 114, Taiwan (R.O.C.)",02-87511323,service@papagoinc.com,http://www.papagoinc.com,陳柏任,財務長,0287510123,stockholder@papagoinc.com,http://www.papagoinc.com
14,3664,安瑞科技股份有限公司,安瑞-KY,通信網路業,KY 開曼群島,"190 Elgin Avenue, George Town, Grand Cayman KY1-9005",28984305,沈以峰,趙耀,趙耀,總經理,楊璦瑜,1-4082408797,97/12/19,99/06/24,新台幣 10.0000元,511112940,51111294,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-6636-5566,台北市重慶南路一段83號5樓,勤業眾信,郭俐雯,陳俊宏,Array,"190 Elgin Avenue, George Town,Grand Cayman KY1-9005, Cayman Islands",1-4082408754,mzhao@arraynetworks.net,www.arraynetworks.net,楊璦瑜,會計主管,03-5797715,iyang@arraynetworks.net,www.arrayinc.com.tw
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,3672,康聯訊科技股份有限公司,康聯訊,通信網路業,－,新北市汐止區新台五路一段79號18F-6,16744506,陳友信,陳友信,簡慧瑩,財務長,林沛瑩,02-26989661,87/10/06,104/04/20,新台幣 10.0000元,322683750,32268375,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-2703-5000,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,楊清鎮,方涵妮,CTS,"18F-6,No.79,Sec.1,Hsin Tai Wu Rd.,Hsichih,Taipei Hsien,Taiwan,R.O.C",02-26989662,finance@ctsystem.com,www.ctsystem.com/tw,簡慧瑩,財務長,02-26989661,Ella_Chien@ctsystem.com,www.ctsystem.com/tw/InvestorArea/Affiliate.aspx
17,3684,榮昌科技股份有限公司,榮昌,通信網路業,－,23145新北市新店區寶橋路233-2號8F,89549184,陳家榮,洪健文,王幸琪,總管理處處長,許聿非,(02)2917-7353,84/06/12,103/03/28,新台幣 10.0000元,245915360,24591536,0,0,合併,每年,股東會,台新綜合證券(股)公司股務代理部,(02)2504-8125,（10489）台北市建國北路一段96號B1,資誠聯合會計師事務所,李燕娜,吳偉豪,Grand-Tek,"8F, No233-2, Bao-Ciao Road, Sin-Dian Dist,New Taipei CityTaipei County 23145, Taiwan, R.O.C",(02)2910-6546,wireless@grand-tek.com,http://www.grand-tek.com,王幸琪,總管理處處長,02-29177353,christina_wang@grand-tek.com,http://www.grand-tek.com
18,4903,聯合光纖通信股份有限公司,聯光通,通信網路業,－,新竹市科學園區研新四路12號,21223267,段竹平,歐培育,陳文魁,財務行政副總經理,陳奮賢,03-5779211,73/06/15,90/05/14,新台幣 10.0000元,902793270,90279327,0,0,合併,每年,股東會,康和綜合證券股份有限公司,02-87871888,110台北市信義區基隆路一段176號B1,德昌聯合會計師事務所,李定益,陳裕勳,UFOC,"#12, Creation Road IV, Science-Based Industrial ParkHsinchu, Taiwan, R.O.C.",03-5779333,IR@ufoc.com.tw,www.ufoc.com.tw,陳文魁,財務行政副總經理,02-26570589,IR@ufoc.com.tw,http://www.ufoc.com.tw/tc/p7-contact4.php
19,4905,台聯電訊股份有限公司,台聯電,通信網路業,－,台北市內湖區瑞光路108號3樓,23882531,華盛國際投資股份有限公司,黃仲康,黃仲康,總經理,張北呂,02-26583000,79/08/03,90/12/07,新台幣 10.0000元,300290440,30029044,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-6636-5566,台北市重慶南路一段83號5樓,安永聯合會計師事務所,林素雯,劉慧媛,TAINET,"3F., No.108, Ruiguang Rd., Neihu Dist.,Taipei City 114, Taiwan",02-8792-2226,jack.huang@tainet.net,www.tainet.com.tw,柯淑芬,主任,02-2658-3000,emma.ko@tainet.net,www.tainet.com.tw/stakeholders/
20,4908,前鼎光電股份有限公司,前鼎,通信網路業,－,新竹縣湖口鄉新竹工業區自強路三號,16634613,葉政彥,葉政彥,李昌祐,副總經理,石世杰,(03)5986799,87/07/20,91/02/27,新台幣 10.0000元,782169070,78216907,0,0,個別,每年,股東會,永豐金證券股份有限公司,(02)23816288,台北市博愛路十七號三樓,安侯建業聯合會計師事務所,陳玫燕,陳雅琳,APAC,"3 Tzu Chiang Road, Hsinchu Industrial Park, HukowHsin-Chu Hsien, Taiwan R.O.C.",(03)5973852,finance@apacoe.com.tw,www.apacoe.com.tw,石世杰,財務行政處處長,(03)5986799,finance@apacoe.com.tw,www.apacoe.com.tw
21,4909,新復興微波通訊股份有限公司,新復興,通信網路業,－,桃園市新屋區望間里10鄰十五間45號,45163295,張永輝,張永輝,廖毅樺,財務部襄理,賴允照,03-4722191,73/11/30,91/11/28,新台幣 10.0000元,933568640,93356864,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,張清福,鄭欽宗,NEE,"NO.45,15th Jian,Wangjian VillageSinwu Township,Taoyuan County327 R.O.C",03-4723759,lily@nee.com.tw,www.nee.com.tw,廖毅樺,財務部襄理,03-4722191#115,korn@nee.com.tw,www.nee.com.tw
22,4979,華星光通科技股份有限公司,華星光,通信網路業,－,桃園市中壢區合江路6號,12927477,簡惠敏,胡定康,郭志傑,財務協理,王雅瑜,(03)452-5188,90/11/15,100/12/12,新台幣 10.0000元,1325114600,132511460,31950000,0,合併,每年,股東會,中國信託商業銀行,02-6636-5566,100台北市中正區重慶南路一段八十三號五樓,安侯建業聯合會計師事務所,吳美萍,于紀隆,LuxNet,"No.6 ,Hejiang RoadJhongli City, Tao-Yuan , Taiwan, R.O.C.",(03)462-9588,luxnet@luxnetcorp.com.tw,www.luxnetcorp.com.tw,郭志傑,財務協理,03-4525188,luxnet@luxnetcorp.com.tw,http://www.luxnetcorp.com.tw/
23,5348,系通科技股份有限公司,系通,通信網路業,－,苗栗縣竹南科中路31號3樓,22099673,胡湘麒,胡湘麒,石介璇,財會主管,屏選中,037-585920,79/12/03,87/04/29,新台幣 10.0000元,289503100,28950310,14700000,0,個別,每年,董事會,新光證券股份有限公司,(02)2311-8787,台北市中正區重慶南路一段六十六之一號十一樓,佳明聯合會計師事務所,蔡佳玲,周峻墩,TSI,"3F,NO.31, Ke Jung Rd.,Hsinchu Science Park, Chu-Nan, Miao-Li,Taiwan 350, R.O.CMiao-Li,Taiwan , ROC",037-585-530,jiayi@transystem.com.tw,http://www.transystem.com.tw,石介璇,財會主管,037-585920,hazel@transystem.com.tw,http://www.transystem.com.tw/Information.php
24,5353,台林電通股份有限公司,台林,通信網路業,－,桃園市蘆竹區榮安路10號,12278439,陳俊廷,陳俊廷,陳建村,資深副總經理,黃文慧,03-3222201,69/04/10,87/05/18,新台幣 10.0000元,750000000,75000000,0,0,合併,每年,股東會,元富證券股份有限公司,02-27686668,台北市松山區光復北路11巷35號地下一樓,安永聯合會計師事務所,王瑄瑄,呂倩雯,Tailyn,"NO.10 RUNGAN ROAD LUZHU DISTRICT,TAOYUAN CITY,TAIWAN",03-3127314,invest@tailyn.com.tw,www.tailyn.com.tw,陳建村,資深副總,03-3222201,invest@tailyn.com.tw,www.tailyn.com.tw
25,6109,亞元科技股份有限公司,亞元,通信網路業,－,台北市大安區基隆路4段43號研揚大樓7樓,23727428,嚴維群,戴憲明,游偉煌,財務副總經理,黃淑慎,02-23770282,79/04/06,90/07/26,新台幣 10.0000元,594004140,59400414,2000000,0,合併,每年,董事會,台新證券股務代理部,02-2504-8125,104台北市建國北路一段96號地下一樓,大中國際聯合會計師事務所,李聰明,林月霞,AtechOEM,"7F,AAEON Building, No.43,Sec.4,Keelung Rd., Taipei City 10607,Taiwan R.O.CTaipei,Taiwan",02-23770283,Rogeryu@atechoem.com,www.atechoem.com,游偉煌,財務副總經理,02-23770282,Rogeryu@atechoem.com,www.atechoem.com
26,6143,振曜科技股份有限公司,振曜,通信網路業,－,新竹縣竹北市博愛街945號,16084080,呂俊德,馬茂峰,林志茂,營運長,姜禮鴻(暫代),(03)5535565,86/06/06,91/01/28,新台幣 10.0000元,830068970,83006897,0,0,合併,每年,董事會,元大證券股務代理部,(02)25865859,台北市承德路三段210號地下一樓,安侯建業聯合會計師事務所,呂倩慧,曾渼鈺,"NETRONIX,INC.","No. 945, Boai St.,Jubei City, Hsinchu, 302, Taiwan,R.O.C",(03)5535552,pr@netronixinc.com,www.netronixinc.com,林志茂,營運長,(03)5535565-6800,pr@netronixinc.com,http://www.netronixinc.com/investors_D_01.html
27,6163,華電聯網股份有限公司,華電網,通信網路業,－,新北市汐止區新台五路一段108號11樓B棟,84778623,陳國章,陳國章,黃英健,多媒整合服務處副總,陳麗燕,(02)26967155,83/05/04,91/03/19,新台幣 10.0000元,1250885260,125088526,19400000,0,合併,每年,股東會,富邦綜合證券股份有限公司,(02)2717-1033,台北市許昌街17號2樓,立本台灣聯合會計師事務所,劉克宜,許坤錫,HWACOM,"11F1,No.108,Hsin-Tai-Wu Rd.,Sec.1 Hsi-Chih,New Taipei City,Taiwan,R.O.C.",(02)26967199,caroline.hsiao@hwacom.com,www.hwacom.com,黃英健,多媒整合服務處副總,(02)26967155,alex.huang@hwacom.com,www.hwacom.com
28,6170,統振股份有限公司,統振,通信網路業,－,台北市內湖區安美街181號,12135600,陳敦仁,何明哲,何明哲,總經理,臧惠平,(02)27965959,66/08/19,91/04/16,新台幣 10.0000元,896700380,89670038,0,0,合併,每年,董事會,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段６號６樓,勤業眾信聯合會計師事務所,邱鏞銘,劉書琳,WELLDONE,"No.181,AnMei St,NeiHu District,Taipei 114,Taiwan ,R.O.C",(02)27965960,ping.tsang@welldone.com.tw,WWW.WELLDONE.COM.TW,何明哲,總經理,(02)27965959*1104,ping.tsang@welldone.com.tw,http://www.welldone.com.tw/Invest/interested_party.php
29,6190,萬泰科技股份有限公司,萬泰科,通信網路業,－,桃園市中壢區北園路17號(公司:新北市五股區五工六路72號),04674153,張銘烈,張銘烈,楊東武,副總經理,黃琡媚,03-452-7777,67/06/19,87/02/04,新台幣 10.0000元,1495685370,149568537,0,0,合併,每年,股東會,日盛證券股份有限公司,(02)2541-9977,台北市中山區南京東路二段85號7樓,資誠聯合會計師事務所,杜佩玲,林柏全,WONDERFUL,"17 PEI-YUAN ROADCHUNG-LI INDUSTRIAL PARK, TAIWAN, R.O.C.",03-4522021,wtc261@wontex.com.tw,http://www.wontex.com,黃琡媚,財務部經理,(02)22988033#261,wtc261@wontex.com.tw,http://www.wontex.com/ch/about_4.php
30,6218,豪勉科技股份有限公司,豪勉,通信網路業,－,台北市大同區承德路一段70號3樓,12223097,彭以豪,蘇惠婉,蘇惠婉,總經理,劉怡君,(02)2559-6163,68/04/26,92/01/14,新台幣 10.0000元,642620000,64262000,0,0,合併,每年,股東會,凱基證券股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,簡明彥,郭慈容,Hauman,"3rd Fl, No. 70, Sec. 1, Cheng Teh Rd.　Taipei, Taiwan, R.O.C.",(02)2549-2681,pr@hauman.com.tw,www.hauman.com.tw,劉怡君,協理,(02)2559-6163,pr@hauman.com.tw,http://www.hauman.com.tw/webc/html/investor/02.aspx?kind=46
31,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
32,6241,易通展科技股份有限公司(原享承),易通展,通信網路業,－,台南市709安南區工業二路82號,86504769,孫秀梅,柯嘉雄,劉福順,副總經理,林雅芬,06-3840077,81/03/28,92/04/08,新台幣 10.0000元,337172880,33717288,1572473,0,個別,每年,股東會,元大證券股份有限公司,(02)2586-5859,台北市大同區承德路三段２１０號Ｂ１,立本台灣聯合會計師事務所,張書成,李盈盈,AMIGO,"No.82,Gongye 2nd Rd., Annan Dist.,Tainan City 709Tainan,Taiwan.R.O.C.",06-3843960,public@amigo.com.tw,www.amigo.com.tw,林雅芬,財務主管,06-3840077,public@amigo.com.tw,http://www.amigo.com.tw/tw/news.php?catId=4
33,6245,立端科技股份有限公司,立端,通信網路業,－,新北市汐止區大同路2段173號7樓,22327466,周逸文,周逸文,周旭龍,資深副總,林怡欣,02-86926060,75/10/30,92/05/19,新台幣 10.0000元,1170034380,117003438,0,0,合併,每年,董事會,宏遠證券股份有限公司,02-23268818,106台北市大安區信義路四段236號3樓,安侯建業聯合會計師事務所,黃柏淑,王勇勝,Lanner,"7F, No. 173, Sec. 2, Datong Road, Xizhi District,　New Taipei City 221, Taiwan",02-86926102,catherine_lin@lannerinc.com,www.lannerinc.com,林怡欣,董事長室秘書,86926060,catherine_lin@lannerinc.com,http://www.lannerinc.com/investor/
34,6263,普萊德科技股份有限公司,普萊德,通信網路業,－,新北市新店區民權路96號10樓,84117341,陳清港,陳清港,林滿足,財務部財務長,吳雪如,2219-9518,82/01/05,92/09/17,新台幣 10.0000元,625009640,62500964,0,0,合併,每年,董事會,元大證券股份有限公司,2586-5859,台北市承德路三段210號地下一樓,正風聯合會計師事務所,賴永吉,吳欣亮,Planet,"10F.,No.96, Minquan Rd., Xindian Dist., New Taipei City 231, Taiwan (R.O.C.)",2218-2248,natalie@planet.com.tw,www.planet.com.tw,林滿足,財務部財務長,2219-9518 #603,natalie@planet.com.tw,www.planet.com.tw/tw/ir/corporate-governance
35,6417,韋僑科技股份有限公司,韋僑,通信網路業,－,台中市大里區工業九路一號,16877131,曾穎堂,江鴻佑,張祐棋,總經理室協理,陳小萍,04-24925298,88/03/23,104/10/08,新台幣 10.0000元,422740000,42274000,0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,02-25865859,台北市大同區承德路三段210號地下一樓,勤業眾信聯合會計師事務所,蔣淑菁,吳麗冬,SAG,"NO. 1, Gongye 9th Rd., Dali DistrictTaichung 412. Taiwan",04-24927388,public@sag.com.tw,www.sag.com.tw,張祐棋,總經理室協理,04-24925298,public@sag.com.tw,http://www.sag.com.tw/index.php?_Page=msg&md=profile&pid=301&id=306&SetLang=zh-tw
36,6465,威潤科技股份有限公司,威潤,通信網路業,－,台北巿內湖區內湖路一段120巷13號8樓,24497254,吳柏慶,吳柏慶,吳玟叡,財務長,暫缺,02-2797-5852,99/01/19,104/11/20,新台幣 10.0000元,328263060,32826306,7638590,0,合併,每年,股東會,元大證券股份有限公司,02-2586-5859,台北市大同區承德路3段210號B1,資誠聯合會計師事務所,黃世鈞,吳郁隆,ATrack,"8F., No. 13, Ln. 120, Sec. 1,Neihu Rd., Neihu Dist., Taipei City 114",02-2797-4030,ir@atrack.com.tw,http://www.atrack.com.tw,吳玟叡,財務長,02-2797-5852,ir@atrack.com.tw,http://www.atrack.com.tw/investors/公司治理/
37,6470,宇智網通股份有限公司,宇智,通信網路業,－,新竹市金山八街1號3樓,27375986,袁允中,劉宜文,袁允中,董事長,李以雯,03-5797969,93/06/15,104/11/03,新台幣 10.0000元,326941000,32694100,0,0,合併,每年,董事會,宏遠證券股份有限公司,(02)7719-8899,台北市大安區信義路4段236號3樓,勤業眾信聯合會計師事務所,陳明煇,高逸欣,U-MEDIA,"3F,No.1,Jin-Shan 8th St.,Hsinchu 300,Taiwan,R.O.C.",03-5798718,ir@u-media.com.tw,http://www.u-media.com.tw,李以雯,經理,03-5797969,ir@u-media.com.tw,http://www.u-media.com.tw
38,6486,互動國際數位股份有限公司,互動,通信網路業,－,新北市五股區五工五路三十八之一號,80192260,鄭炎為,鄭炎為(暫代),陳美琪,副總經理,吳耀庭,(02)2298-3456,92/05/14,105/09/13,新台幣 10.0000元,387508620,38750862,0,0,合併,每年,董事會,富邦綜合證券股份有限公司,(02)2361-1300,台北市許昌街十七號二樓,立本台灣聯合會計師事務所,許坤錫,張書成,IDT,"No.38-1,Wugong 5th Rd.,Wugu District,New Taipei City,Taiwan,R.O.C.",(02)2299-0399,invest@idtech.com.tw,http://www.idtech.com.tw/,陳美琪,副總經理,(02)2298-3456,invest@idtech.com.tw,http://www.idtech.com.tw/
