,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,1314,中國石油化學工業開發(股)公司,中石化,塑膠工業,－,高雄市大社區經建路1號,03084741,陳瑞隆,余建松,陳穎俊,副總經理,黃國材,07-3513521,58/07/08,80/07/12,新台幣 10.0000元,37848501300,3784850130,0,0,合併,每年,股東會,本公司股務室,02-89782589,台北市松山區東興路12號3樓,安侯建業會計師事務所,陳眉芳,鍾丹丹,CPDC,"No. 1 Chinchian Road, Dashe HsiangKaohsiung, Taiwan, R. O. C.",07-3513642,list1314@ms.tse.com.tw,www.cpdc.com.tw,季天蔚,副理,02-87878461,investors@cpdc.com.tw,http://www.cpdc.com.tw/chinese/csr/list.php?ID=8
11,1315,達新工業股份有限公司,達新,塑膠工業,－,台中市西屯區工業區35路51號,51059101,吳子聰,吳子聰,賴耿民,財會主管,陳昕晟,04-23595511,55/10/24,81/05/09,新台幣 10.0000元,990990000,99099000,0,0,合併,每半會計年度,董事會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,國富浩華聯合會計師事務所,張福郎,邱桂鈴,TAH HSIN,"NO.51, 35TH RD.,TAICHUNG INDUSTRIAL PARK ,TAICHUNG ,TAIWAN, R.O.C",04-23595557,thst@mail.tahhsin.com.tw,www.tahhsin.com.tw,賴耿民,財會主管,04-23595511#151,kmlai@mail.tahhsin.com.tw,www.tahhsin.com.tw
12,1321,大洋塑膠工業股份有限公司,大洋,塑膠工業,－,"台北市莒光路310號5,6樓",15024509,陳欽明,陳欽明,王逸鶴,經理,邱俊福,(02)23062131,54/06/07,88/01/26,新台幣 10.0000元,2272282680,227228268,0,0,合併,每年,股東會,凱基證券(股)公司股務代理部,(02)23148800,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,陳振乾,黃泳華,OPC,"5F,310 CHUKWANG ROADTAIPEI,TAIWAN,R.O.C",(02)23027464,andy@opc.com.tw,www.opc.com.tw,王逸鶴,經理,23062131-612,andy@opc.com.tw,www.opc.com.tw
13,1323,永裕塑膠工業股份有限公司,永裕,塑膠工業,－,台南市仁德區勝利路88號,68192103,王威程,王威程,郭錦添,副總經理,蔡崇誠,06-2793711,62/04/02,89/09/11,新台幣 10.0000元,912745540,91274554,0,0,合併,每年,董事會,凱基證券股份有限公司,02-23892999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,田中玉,劉子猛,YONYU,"88 SHENG LI ROAD,RENDE DISTRICT,TAINAN,TAIWANTainan ,Taiwan",06-7026577,kct3232@yonyu.com.tw,www.yonyu.com.tw,蔡崇誠,財務總監,+886-6-2793711#160,cct0368@yonyu.com.tw,http://www.yonyu.com.tw/yonyu/stakeholder.php
14,1324,地球綜合工業股份有限公司,地球,塑膠工業,－,台北市中山區南京東路3段61號7樓,07147916,鈞鼎投資股份有限公司(代表人張德照),黃林慶,張雅琪,財務部部長,曾嬿妤,(02)2506-6666,53/12/08,89/09/11,新台幣 10.0000元,751218820,75121882,0,0,合併,每年,董事會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,安永聯合會計師事務所,林麗凰,劉榮進,GLOBE TAPE,"7F.NO.61.SECTION 3,NANKING E ROADTAIPEI TAIWAN R.O.C.",(02)2507-0226,fet@globetape.com.tw,http://www.globetape.com.tw,張雅琪,財務部部長,(02)2506-6666,doris@globetape.com.tw,http://www.globetape.com/investor-64-78-page110
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,1325,恒大股份有限公司,恆大,塑膠工業,－,台北市林森北路372號10樓,11455800,黃美慧,黃美慧,吳明德,管理部經理,廖淑姬,(02)25119161,51/10/14,89/09/11,新台幣 10.0000元,852811980,85281198,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,薛峻泯,張淳儀,UK,"10F, 372, LIN SHEN N. ROADTAIPEI, TAIWAN, R.O.C.",(02)25374473,uk4409@ms34.hinet.net,www.uk.com.tw,吳明德,管理部經理,(02)25119161,peterwu@uk.com.tw,www.uk.com.tw
17,1326,台灣化學纖維股份有限公司,台化,塑膠工業,－,彰化市中山路3段359號,58650902,洪福源,呂文進,洪福源,董事長,呂文進,(02)27122211,54/03/05,73/12/20,新台幣 10.0000元,58611862910,5861186291,0,0,合併,每年,股東會,台灣化學纖維股份有限公司股務室,(02)27189898,台北市敦化北路201號台塑大樓後棟1樓,資誠聯合會計師事務所,周建宏,吳漢期,FCFC,"2F, 201, Tung Hwa North RoadTaipei, Taiwan, R.O.C",(02)27133229,fcfc@fcfc.com.tw,http://www.fcfc.com.tw,劉佳儒,協理,(02)27122211-8410,u127129@fcfc.com.tw,http://www.fcfc.com.tw/PRE/TW/fcfchome.asp?div=6
18,1337,亞洲塑膠再生資源控股有限公司,再生-KY,塑膠工業,KY 開曼群島,高雄市鹽埕區五福四路111號8樓,26068617,丁金造,丁志猛,薛又瑋,董事長特助,丁華雄,(07)5215560,99/01/08,100/08/17,新台幣 10.0000元,2689547290,268954729,0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,(02)2586-5859,台北市承德路三段210號地下一樓,德昌聯合會計師事務所,林兆民,陳文彬,Asia Plastic,"8F., No. 111, Wufu 4th Rd.Yancheng Dist.,Kaohsiung City 803 Taiwan",(07)5215560,markuhsueh@sansd.cn,http://asia-recycle.com,王維民,會計主管,(07)552-4591,weimin831@gmail.com,http://asia-recycle.com(設置中)
19,1340,勝悅新材料有限公司,勝悅-KY,塑膠工業,KY 開曼群島,中國福建省晉江市青陽蓮嶼工業區,37722768,莊國清,莊國清,陳圖炎,財務長,郭燈佳,8659582889862,101/06/14,103/01/14,新台幣 10.0000元,1529228550,152922855,0,0,合併,每年,股東會,永豐金證券公司股務代理部,(02)2381-6288,台北市中正區博愛路17號3樓,信永中和聯合會計師事務所,陳光慧,郭鎮宇,VICTORY,"Qingyang Lianyu Industrial AreaJinjiang, Fujian, China",8659585689208,peter.chen@sportspowersole.com,www.vnm.com.tw,陳圖炎,財務長,8659582889862,peter.chen@sportspowersole.com,www.vnm.com.tw
20,1341,富林塑膠工業(開曼)控股(股)公司,富林-KY,塑膠工業,KY 開曼群島,越南海防市陽京郡海城坊范文同路第9里程,82716171,王源林,黃政烘,黃政烘,總經理,邱文輝,(07)535-2366,105/11/30,107/12/24,新台幣 10.0000元,504000000,50400000,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,吳秋燕,陳珍麗,FULIN-KY,Km9 Pham Van Dong Hai Thanh Ward Duong Kinh DistrictHai Phong Viet Nam,(07)535-2368,joyylin@fulintw.com.tw,http://www.fulinvn.com,許乃仁,協理,075352366,joyylin@fulintw.com.tw,0
21,4306,炎洲股份有限公司,炎洲,塑膠工業,－,臺北市內湖區行善路397號7樓,35894259,李志賢,李志賢,方淑芬,董事長特助,李書緯、張詠傑,02-81706199,67/03/07,97/01/21,新台幣 10.0000元,6380540180,638054018,0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,資誠聯合會計師事務所,林一帆,陳晉昌,YC,"7F., No.397, Xingshan Rd., Neihu Dist., Taipei City 11469, TaiwanTaipei City , Taiwan, R.O.C.",02-87921311,anna87176@ycgroup.tw,http://www.ycgroup.tw/,林詠詩,高級專員,02-81706199,tiffany@achem.ycgroup.tw,http://www.ycgroup.tw/contact.php
