,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,1717,長興材料工業股份有限公司,長興,化學工業,－,高雄市三民區建工路578號,75339004,高國倫,毛惠寬,劉秉誠,財務部部長,朱瑞欣,07-3838181,53/12/03,83/03/31,新台幣 10.0000元,12402794550,1240279455,0,0,合併,每年,股東會,統一綜合證券股份有限公司,02-27478266,台北市松山區東興路8號B1,勤業眾信聯合會計師事務所,王兆群,郭麗園,ETERNAL,"578 CHIEN-KUNG RD.KAOHSIUNG,TAIWAN",07-3898133,investor@eternal-group.com,http://www.eternal-group.com,劉秉誠,財務部部長,07-3838181,investor@eternal-group.com,http://www.eternal-group.com/WebData/Corporate
11,1718,中國人造纖維股份有限公司,中纖,化學工業,－,高雄市大社區經建路8號,07066907,王貴賢,莊銘山,吳宏揚,協理,楊長熙,02-23937111,44/05/11,52/12/02,新台幣 10.0000元,16862097450,1686209745,0,0,合併,每年,股東會,本公司股務室,02-23937111,台北市新生南路一段五十號十一樓,勤業眾信聯合會計師事務所,游素環,徐文亞,CMFC,"NO.8, JINGJIAN RD., DASHE DIST.,KAOHSIUNG, TAIWAN",02-23972549,popo-lin@cmfc.com.tw,www.cmfc.com.tw,吳宏揚,協理,02-23937111,tom-wu@cmfc.com.tw,www.cmfc.com.tw/tw/contact.aspx
12,1720,生達化學製藥股份有限公司,生達,生技醫療業,－,台南市新營區土庫里土庫6-20號,71122503,范進財,范滋庭,范滋庭,總經理,陳淑華,(06)636-1516,56/06/30,84/12/12,新台幣 10.0000元,1786960890,178696089,0,0,合併,每年,董事會,元富證券股份有限公司,0227686668,台北市松山區光復北路11巷35號地下一樓(台北瓦斯光復大樓),資誠聯合會計師事務所,田中玉,林姿妤,S.C.P.C,"No.6-20,Tuku.,Tuku VillageSinying Dist.,Tainan City 73055,Taiwan",066352817,Chen.maggie@standard.com.tw,http://www.standard.com.tw,范滋庭,總經理,06-6361516#6666,spokesperson@standard.com.tw,http://www.standard.com.tw
13,1721,三晃股份有限公司,三晃,化學工業,－,台中市西區中興街229號5樓,55738290,黃亭棣,黃亭棣,洪廷宜,管理部經理,詹志偉,(04)23215616,63/12/31,85/05/16,新台幣 10.0000元,1889952420,188995242,19168520,0,合併,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,安永聯合會計師事務所,涂清淵,嚴文筆,SUNKO,"5F., NO. 229, ZHONGXING ST., WEST DISTTAICHUNG CITY 403, TAIWAN R.O.C",(04)23109292,sunko@sunko.com.tw,http://www.sunko.com.tw,洪廷宜,管理部經理,04-23215616,redd.hung@sunko.com.tw,http://www.sunko.com.tw/sunko_web/sunkonew/Stakeholder.php?m=5&mlist=8
14,1722,台灣肥料股份有限公司,台肥,化學工業,－,台北市南京東路二段88號六樓,03795101,黃耀興,黃耀興,彭盛隆,副總經理,黃美玲,25422231,35/05/01,87/03/24,新台幣 10.0000元,9800000000,980000000,0,0,合併,每年,股東會,台灣肥料股份有限公司股務組,25422231,台北市南京東路二段88號六樓,安侯建業會計師事務所,曾國禓,林恒昇,TFC,"6F, 88, NANKING E. RD, SEC. 2TAIPEI, TAIWAN, R.O.C",2563-4597,tfcf0001@ms22.hinet.net,www.taifer.com.tw,阮江翰,財務處帳務組組長,25422231轉641,roger@taifer.com.tw,http://www.taifer.com.tw/taifer/tw/企業永續/2015-11-18-03-13-41/意見調查.html
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,1723,中鋼碳素化學股份有限公司,中碳,化學工業,－,高雄市前鎮區成功二路88號25樓,23221384,杜清芳,方明達,陳宜宏,副總經理,郭麗莉,(07)3383515,78/02/03,87/11/27,新台幣 10.0000元,2369044800,236904480,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2703-5000,106台北巿大安區敦化南路2段97號B2,勤業眾信會計師事務所,王兆群,廖鴻儒,CSCC,"25F,88 Chengong 2nd Rd,QianzhenKaohsiung,ROC",07-5354706,lilykou@e-cscc.com.tw,www.cscc.com.tw,陳宜宏,副總經理,(07)3383515,02870@e-cscc.com.tw,http://www.cscc.com.tw/csr/cg/int_ide.html
17,1725,元禎企業股份有限公司,元禎,化學工業,－,台北市民生東路四段五十四號三樓之三,12132033,許元禎,徐振隆,張慶農,協理,李文堯,(02)27172222,66/07/20,89/09/11,新台幣 10.0000元,1818299780,181829978,0,0,合併,每年,董事會,華南永昌綜合證券(股)股務代理部,02-27186425,台北市民生東路四段五十四號四樓,勤業眾信聯合會計師事務所,張耿禧,張淳儀,YJE,"3-3FL.,NO.54,SEC.4,MIN SHENG EAST ROADTAIPEI,TAIWAN,R.O.C.",02-27187995,042@yuanjen.com.tw,http://www.yuanjen.com/,張慶農,協理,(02)27172222,042@yuanjen.com.tw,http://www.yuanjen.com/
18,1726,永記造漆工業股份有限公司,永記,化學工業,－,高雄市小港區沿海三路26、28號,75137605,張德仁,陳弘偉,陳弘偉,總經理,張德仁,07-8713181,46/05/29,89/09/11,新台幣 10.0000元,1620000000,162000000,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路二段97號地下二樓,勤業眾信聯合會計師事務所,郭麗園,許瑞軒,Y.C.P.,"26 YEN HAI 3RD ROAD, KAOHSIUNGTAIWAN,R.O.C.",07-8715443,vickyhchen@mail.rainbowpaint.com.tw,www.rainbowpaint.com.tw,陳錫慧,財務部經理,07-8713181,vickyhchen@mail.rainbowpaint.com.tw,http://www.rainbowpaint.com.tw/csr2/
19,1727,臺灣中華化學工業股份有限公司,中華化,化學工業,－,桃園市觀音區樹林里工業五路15號,03558206,干文元,干文元,馮億苓,副總經理,羅筱秋 李盈瑩,03-4761266,45/10/30,89/09/11,新台幣 10.0000元,1082500000,108250000,0,0,合併,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,大中國際聯合會計師事務所,高國晟,徐靖賢,CHCIW,"No.15, Gongye 5th Rd., Guanyin Dist., Taoyuan City 328, Taiwan (R.O.C.)TAOYUAN, TAIWAN, R.O.C",03-4761316,chung-hwa@chciw.com.tw,www.chciw.com.tw,馮億苓,副總經理,03-4761266-12350,spokesperson@chciw.com.tw,www.chciw.com.tw
20,1730,花仙子企業股份有限公司,花仙子,化學工業,－,台北市承德路三段230號13樓,07708830,蔡心心,王佳郁,王佳郁,執行長,吳興國,2592-2860,72/05/24,90/09/17,新台幣 10.0000元,632338510,63233851,0,0,合併,每半會計年度,董事會,中國信託商業銀行,(02)66365566,台北市重慶南路一段83號五樓,國富浩華聯合會計師事務所,吳孟達,林金鳳,FARCENT,"13F, NO.230,CHENG TEH RD., SEC. 3TAIPEI, TAIWAN.",2594-4800,maggie@farcent.com.tw,WWW.FARCENT.COM.TW,吳興國,執行董事,2592-2860,alex_wu@farcent.com.tw,http://stakeholder.farcent.com.tw:8082/phpbb/
21,1731,美吾華股份有限公司,美吾華,生技醫療業,－,台北市復興北路167號5樓,14089976,李成家,賴育儒,呂淑珺,會計經理,高碧璘,02-2713-6621,65/10/01,90/09/17,新台幣 10.0000元,1329152440,132915244,0,0,合併,每年,股東會,福邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段６號６樓,勤業眾信聯合會計師事務所,陳招美,虞成全,Maywufa,"Fl. 5, No. 167, Fu-shing N. Rd.,Taipei, Taiwan, ROC.",02-2715-2181,jean@maywufa.com.tw;eunice@maywufa.com.tw,http://www.maywufa.com.tw,呂淑珺,會計經理,02-2713-6621-2163,jean@maywufa.com.tw,http://www.maywufa.com.tw/stakeholder.php
22,1732,毛寶股份有限公司,毛寶,化學工業,－,新竹縣湖口鄉勝利村實踐路19號,34245356,吳瑞華,陳逸弘,陳宣汝,經理,趙佳玲,(02)8976-2277,67/12/06,90/09/17,新台幣 10.0000元,424439570,42443957,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段八十三號五樓,資誠聯合會計師事務所,阮呂曼玉,林雅慧,Mao Bao,"19F., No. 97, Sec. 4, Chongsin Rd., Sanchong CityTaipei County, 241, Taiwan (R.O.C.)",(02)8976-2715,iris@maobao.com.tw,www.maobao.com.tw,趙佳玲,經理,02-89762277,tia@maobao.com.tw,www.maobao.com.tw
23,1733,五鼎生物技術股份有限公司,五鼎,生技醫療業,－,新竹科學園區新竹巿力行五路七號,16130182,沈燕士,沈燕士,吳純慧,管理部協理,朱營祥,03-5641952,86/12/02,90/09/17,新台幣 10.0000元,999501920,99950192,0,0,合併,每年,股東會,台新綜合證券(股)公司股務代理部,02-25048125,台北市建國北路一段96號地下一樓,勤業眾信會計師事務所,葉東煇,高逸欣,ApexBio,"No.7,Li-Hsin Rd.V, Hsinchu Science Park,Hsinchu,Taiwan, ROC",03567-8302,info@apexbio.com,www.apexbio.com.tw,吳純慧,管理部協理,03-5641952,tammywu@apexbio.com,http://www.apexbio.com.tw/contact_index.php
24,1734,杏輝藥品工業股份有限公司,杏輝,生技醫療業,－,宜蘭縣冬山鄉中山村中山路八十四號,42042734,李志文,白友烺,樓怡美,協理,白友烺,(03)958-1101,66/07/02,91/08/26,新台幣 10.0000元,1677220220,167722022,0,0,合併,每年,股東會,永豐金證券(股)公司股務代理部,(02)2381-6288,台北市中正區博愛路17號3樓,國富浩華聯合會計師事務所,張亞荃,潘金樹,SINPHAR,"84 CHUNG SHAN RD.,CHUNG SHAN VILLAGE. ,TUNG-SHAN SHINE , I-LAN 269 , TAIWAN.",(03)9580-187,info@sinphar.com,www.sinphar.com,樓怡美,協理,02-27603688,info@sinphar.com.tw,http://www.sinphar.com/stock/information.html
25,1735,日勝化工股份有限公司,日勝化,化學工業,－,南投市南崗工業區工業南二路七號,23263551,何文杰,黃長澤,吳寶華,行政處協理,何韓任,049-2255357,78/05/15,91/08/26,新台幣 10.0000元,993880000,99388000,0,0,合併,每年,股東會,凱基證券股份有限公司,02-23148800,台北市重慶南路一段二號四樓,勤業眾信聯合會計師事務所,蘇定堅,吳麗冬,EMC,"NO.7,INDUSTRIAL SOUTH 2ND ROAD NAN-TOU.TAIWAN,R.O.C.",049-2253912,baohua@twemc.com.tw,www.twemc.com,吳寶華,行政處協理,049-2263551,baohua@twemc.com.tw,www.twemc.com
26,1736,喬山健康科技股份有限公司,喬山,生技醫療業,－,台中市大雅區東大路二段999號,52347361,羅崑泉,羅光廷,羅雅芳,副總經理,林靜霓,04-25667100,64/10/07,92/01/09,新台幣 10.0000元,3036166170,303616617,0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,北市建國北路一段96號B1,安永聯合會計師事務所,陳明宏,黃宇廷,JHT,"No.999, Sec. 2, Dongda Rd., Daya Dist.,Taichung City 428, Taiwan, R.O.C.",04-25667534,finance@johnsonfitness.com,www.johnsonfitness.com,林靜霓,經理,04-25667100,elsalin@johnsonfitness.com,www.johnsonfitness.com
27,1760,寶齡富錦生技股份有限公司,寶齡富錦,生技醫療業,－,台北市南港區園區街3號16F(F棟),04742997,張立秋,江宗明,丁爾昆,總經理特別助理,王烽任,02-26558218,65/01/07,107/01/23,新台幣 10.0000元,857390130,85739013,0,0,合併,每年,董事會,統一綜合證券(股)公司股務代理部,(02)2746-3797,台北市松山區東興路8號地下一樓,安侯建業聯合會計師事務所,呂莉莉,趙敏如,PBF,"16F., No.3, Yuanqu St., Nangang DistrictTAIPEI, TAIWAN, R.O.C.",02-26558318,fjwang@pbf.com.tw,http://www.pbf.com.tw,丁爾昆,總經理特助,2655-8218#508,edwardting@pbf.com.tw,http://www.pbf.com.tw/cht/investors_2.php
28,1762,中化合成生技股份有限公司,中化生,生技醫療業,－,新北市樹林區東興街一號,03088704,王謝怡貞,黃重信,王冠傑,財務部經理,陳應祈,86843318,53/05/19,99/12/20,新台幣 10.0000元,775600000,77560000,0,0,合併,每年,股東會,元大證券股份有限公司股務代理部,25865859,台北市大同區承德路三段210號B1,資誠聯合會計師事務所,林柏全,林鈞堯,CCSB,"NO.1 TUNG-HSING ST.,SHU-LIN CITY,TAIPEI HSIEN, TAIWAN.",86843202,report@ccsb.com.tw,www.ccsb.com.tw,王冠傑,財務部經理,86843318-830,eason@ccsb.com.tw,http://www.ccsb.com.tw/chinese/11_stakeholder/00_overview.aspx
29,1773,勝一化工股份有限公司,勝一,化學工業,－,高雄市永安區永工一路5號,75970680,孫靜源,孫靜源,黃有慶,財務部經理,王興嘉,07-6219171,68/01/24,98/02/27,新台幣 10.0000元,2000000000,200000000,0,0,合併,每年,股東會,台新綜合證券(股)公司股務代理部,02-2504-8125,台北市建國北路一段96號B1,國富浩華聯合會計師事務所,謝仁耀,黃鈴雯,SHINY CHEMICAL,"No.5,Yeong Gong 1st Rd,Yeong An Dist.,Kaohsiung 82841,Taiwan,R.O.C.",07-6222620,account@shinychem.com.tw,http://www.shinychem.com.tw/,黃有慶,財務部經理,07-6219171,hyc@shinychem.com.tw,http://www.shinychem.com.tw/index.php?option=module&lang=cht&task=pageinfo&id=20&index=3
30,1776,展宇科技材料股份有限公司,展宇,化學工業,－,新竹縣湖口鄉鳳凰村光復路71號,47061800,劉漢瀛,趙偉君,廖培宏,財務長,藍珮瑜,03-5978899,65/04/24,105/05/09,新台幣 10.0000元,703352990,70335299,0,0,合併,每年,股東會,兆豐證券股份有限公司,02-33930898,100台北市中正區忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,高逸欣,陳明煇,Headway,"NO.71, GUANGFU RD., HSINCHU INDUSTRIAL PARK,HUKOU SHIANG,HSINCHU, TAIWAN, R.O.C.",03-5984878,liao@headway.com.tw,http://www.headway.com.tw,廖培宏,財務長,03-5978899#278,liao@headway.com.tw,http://www.headway.com.tw
31,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
32,1783,和康生物科技股份有限公司,和康生,生技醫療業,－,桃園市龜山區科技一路88號,16749811,林詠翔,陳敬亭,黃千恬,董事長特助,賴柏宏,03-3287222,87/12/03,102/12/20,新台幣 10.0000元,769992350,76999235,7534235,0,合併,每年,股東會,元大證券股份有限公司,02-25865859,台北市大同區承德路三段210號地下一樓,資誠聯合會計師事務所,徐明釧,支秉鈞,MBI,"No.88, Keji 1st Rd., Guishan Dist.,Taoyuan City 333, Taiwan (R.O.C.)",03-3287333,service@mbi.com.tw,www.mbi.com.tw,黃千恬,董事長特助,8797-7811#8613,mandy.huang@mbi.com.tw,https://www.mbi.com.tw/invest51.php?lan=tw
33,1786,科妍生物科技股份有限公司,科妍,生技醫療業,－,(806011)高雄市前鎮區南一路1號,13159100,韓開程,韓台賢,韓台賢,總經理,郭如玲,07-8232258,90/11/12,102/11/12,新台幣 10.0000元,661904250,66190425,0,0,合併,每年,股東會,宏遠證券股份有限公司,02-2326-8818,台北市信義路四段236號3樓,安永聯合會計師事務所,李芳文,陳政初,SVBI,"1, South 1th Rd., K.E.P.Z.Kaohsiung, Taiwan, R.O.C.",07-8232295,service@scivision.com.tw,www.scivision.com.tw,郭如玲,副總經理,07-8232258,jlkuo@scivisionbiotech.com,http://www.scivision.com.tw/big5/info.php?sn=14
34,1789,台灣神隆股份有限公司,神隆,生技醫療業,－,南部科學園區台南市善化區南科八路一號,16130161,羅智先,盧麗安,唐莉蓁,行政管理中心副總經理,林智慧,06-5052888,86/11/11,100/09/29,新台幣 10.0000元,7907392220,790739222,0,0,合併,每年,股東會,統一綜合證券股份有限公司,02-27463797,台北市松山區東興路8號地下1樓,資誠聯合會計師事務所,林永智,劉子猛,SPT,"No. 1 , Nan-Ke 8th Road , Southern Taiwan Science Park, Shan-Hua,Tainan, Taiwan, R.O.C.",06-5052897,investor@scinopharm.com.tw,www.scinopharm.com.tw,許植菁,財務處資深處長,06-5082869,investor@scinopharm.com.tw,www.scinopharm.com.tw/stakeholder.asp
35,1795,美時化學製藥股份有限公司,美時,生技醫療業,－,臺北市信義區松仁路277號17樓,11456110,Robert Wessman,Petar Vazharov,沈燁,副總經理,欒君儀,02-27005908,55/06/30,108/12/16,新台幣 10.0000元,2627963120,262796312,22430568,0,合併,每年,董事會,中國信託商業銀行(股)公司代理部,02-66365566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,游萬淵,鄭安志,Lotus Pharm,"17F., No.277, SongRen Rd., Xin'yi Dist.Taipei City 110, Taiwan",02-27008286,investor@lotuspharm.com,http://www.lotuspharm.com.tw,欒君儀,處長,02-27005908,investor@lotuspharm.com,https://www.lotuspharm.com.tw/investors/shareholders-services
36,3164,景岳生物科技股份有限公司,景岳,生技醫療業,－,台南科學工業園區台南市善化區南科七路八號,12715847,陳根德,陳昱瑾,葉天佑,協理,陳昱瑾,06-5052151,89/12/06,99/03/22,新台幣 10.0000元,863713640,86371364,0,0,合併,每年,股東會,永豐金證券股份有限公司,(02)2381-6288,台北市博愛路17號3樓,資誠聯合會計師事務所,林永智,田中玉,GenMont,"NO.8, NAN-KE 7TH RD., SHANHUA DIST,TAINAN SCIENCE-BASED INDUSTRUAL PARK,Tainan City ,Taiwan ,R.O.C.",06-5052152,jessica@genmont.com.tw,www.genmont.com.tw,葉天佑,財務行政處協理,06-5052151,alvin@genmont.com.tw,http://www.genmont.com.tw/investor/
37,3705,永信國際投資控股股份有限公司,永信,生技醫療業,－,台北市松山區民權東路三段181號11樓,53004906,李芳信,李芳信,簡志維,副總經理,王怡云,02-25450185,100/01/03,100/01/03,新台幣 10.0000元,2664229830,266422983,0,0,合併,每年,股東會,元大證券股份有限公司,02-25865859,臺北市大同區承德路3段210號B1,勤業眾信聯合會計師事務所,陳致源,方涵妮,Y.S.H.,"11F., No. 181, Sec. 3, Minquan E. Rd.,Songshan Dist., Taipei City 105, Taiwan",02-25450586,ysh@yungshingroup.com,www.yungshingroup.com,簡志維,副總經理,02-25450185,investor@yungshingroup.com,www.yungshingroup.com
38,3708,上緯國際投資控股股份有限公司,上緯投控,化學工業,－,南投市工業南六路9號,43238308,蔡朝陽,蔡朝陽,暫缺,-,陳契伸,049-2255420,105/08/31,105/08/31,新台幣 10.0000元,935046040,93504604,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,台北市建國北路一段96號B1樓,安侯建業聯合會計師事務所,陳政學,郭士華,Swancor,"NO.9 INDUSTRY SOUTH 6 ROAD50466 NANTOU CITY, TAIWAN",049-2251897,swancor@swancor.com,http://www.swancor.com/tw/,陳契伸(暫代),協理,049-2255420,Brian.chen@swancor.com,http://www.swancor.com/tw/
