,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,1722,台灣肥料股份有限公司,台肥,化學工業,－,台北市南京東路二段88號六樓,03795101,黃耀興,黃耀興,彭盛隆,副總經理,黃美玲,25422231,35/05/01,87/03/24,新台幣 10.0000元,9800000000,980000000,0,0,合併,每年,股東會,台灣肥料股份有限公司股務組,25422231,台北市南京東路二段88號六樓,安侯建業會計師事務所,曾國禓,林恒昇,TFC,"6F, 88, NANKING E. RD, SEC. 2TAIPEI, TAIWAN, R.O.C",2563-4597,tfcf0001@ms22.hinet.net,www.taifer.com.tw,阮江翰,財務處帳務組組長,25422231轉641,roger@taifer.com.tw,http://www.taifer.com.tw/taifer/tw/企業永續/2015-11-18-03-13-41/意見調查.html
11,1723,中鋼碳素化學股份有限公司,中碳,化學工業,－,高雄市前鎮區成功二路88號25樓,23221384,杜清芳,方明達,陳宜宏,副總經理,郭麗莉,(07)3383515,78/02/03,87/11/27,新台幣 10.0000元,2369044800,236904480,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2703-5000,106台北巿大安區敦化南路2段97號B2,勤業眾信會計師事務所,王兆群,廖鴻儒,CSCC,"25F,88 Chengong 2nd Rd,QianzhenKaohsiung,ROC",07-5354706,lilykou@e-cscc.com.tw,www.cscc.com.tw,陳宜宏,副總經理,(07)3383515,02870@e-cscc.com.tw,http://www.cscc.com.tw/csr/cg/int_ide.html
12,1725,元禎企業股份有限公司,元禎,化學工業,－,台北市民生東路四段五十四號三樓之三,12132033,許元禎,徐振隆,張慶農,協理,李文堯,(02)27172222,66/07/20,89/09/11,新台幣 10.0000元,1818299780,181829978,0,0,合併,每年,董事會,華南永昌綜合證券(股)股務代理部,02-27186425,台北市民生東路四段五十四號四樓,勤業眾信聯合會計師事務所,張耿禧,張淳儀,YJE,"3-3FL.,NO.54,SEC.4,MIN SHENG EAST ROADTAIPEI,TAIWAN,R.O.C.",02-27187995,042@yuanjen.com.tw,http://www.yuanjen.com/,張慶農,協理,(02)27172222,042@yuanjen.com.tw,http://www.yuanjen.com/
13,1726,永記造漆工業股份有限公司,永記,化學工業,－,高雄市小港區沿海三路26、28號,75137605,張德仁,陳弘偉,陳弘偉,總經理,張德仁,07-8713181,46/05/29,89/09/11,新台幣 10.0000元,1620000000,162000000,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路二段97號地下二樓,勤業眾信聯合會計師事務所,郭麗園,許瑞軒,Y.C.P.,"26 YEN HAI 3RD ROAD, KAOHSIUNGTAIWAN,R.O.C.",07-8715443,vickyhchen@mail.rainbowpaint.com.tw,www.rainbowpaint.com.tw,陳錫慧,財務部經理,07-8713181,vickyhchen@mail.rainbowpaint.com.tw,http://www.rainbowpaint.com.tw/csr2/
14,1727,臺灣中華化學工業股份有限公司,中華化,化學工業,－,桃園市觀音區樹林里工業五路15號,03558206,干文元,干文元,馮億苓,副總經理,羅筱秋 李盈瑩,03-4761266,45/10/30,89/09/11,新台幣 10.0000元,1082500000,108250000,0,0,合併,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,大中國際聯合會計師事務所,高國晟,徐靖賢,CHCIW,"No.15, Gongye 5th Rd., Guanyin Dist., Taoyuan City 328, Taiwan (R.O.C.)TAOYUAN, TAIWAN, R.O.C",03-4761316,chung-hwa@chciw.com.tw,www.chciw.com.tw,馮億苓,副總經理,03-4761266-12350,spokesperson@chciw.com.tw,www.chciw.com.tw
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,1730,花仙子企業股份有限公司,花仙子,化學工業,－,台北市承德路三段230號13樓,07708830,蔡心心,王佳郁,王佳郁,執行長,吳興國,2592-2860,72/05/24,90/09/17,新台幣 10.0000元,632338510,63233851,0,0,合併,每半會計年度,董事會,中國信託商業銀行,(02)66365566,台北市重慶南路一段83號五樓,國富浩華聯合會計師事務所,吳孟達,林金鳳,FARCENT,"13F, NO.230,CHENG TEH RD., SEC. 3TAIPEI, TAIWAN.",2594-4800,maggie@farcent.com.tw,WWW.FARCENT.COM.TW,吳興國,執行董事,2592-2860,alex_wu@farcent.com.tw,http://stakeholder.farcent.com.tw:8082/phpbb/
17,1732,毛寶股份有限公司,毛寶,化學工業,－,新竹縣湖口鄉勝利村實踐路19號,34245356,吳瑞華,陳逸弘,陳宣汝,經理,趙佳玲,(02)8976-2277,67/12/06,90/09/17,新台幣 10.0000元,424439570,42443957,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段八十三號五樓,資誠聯合會計師事務所,阮呂曼玉,林雅慧,Mao Bao,"19F., No. 97, Sec. 4, Chongsin Rd., Sanchong CityTaipei County, 241, Taiwan (R.O.C.)",(02)8976-2715,iris@maobao.com.tw,www.maobao.com.tw,趙佳玲,經理,02-89762277,tia@maobao.com.tw,www.maobao.com.tw
18,1735,日勝化工股份有限公司,日勝化,化學工業,－,南投市南崗工業區工業南二路七號,23263551,何文杰,黃長澤,吳寶華,行政處協理,何韓任,049-2255357,78/05/15,91/08/26,新台幣 10.0000元,993880000,99388000,0,0,合併,每年,股東會,凱基證券股份有限公司,02-23148800,台北市重慶南路一段二號四樓,勤業眾信聯合會計師事務所,蘇定堅,吳麗冬,EMC,"NO.7,INDUSTRIAL SOUTH 2ND ROAD NAN-TOU.TAIWAN,R.O.C.",049-2253912,baohua@twemc.com.tw,www.twemc.com,吳寶華,行政處協理,049-2263551,baohua@twemc.com.tw,www.twemc.com
19,1773,勝一化工股份有限公司,勝一,化學工業,－,高雄市永安區永工一路5號,75970680,孫靜源,孫靜源,黃有慶,財務部經理,王興嘉,07-6219171,68/01/24,98/02/27,新台幣 10.0000元,2000000000,200000000,0,0,合併,每年,股東會,台新綜合證券(股)公司股務代理部,02-2504-8125,台北市建國北路一段96號B1,國富浩華聯合會計師事務所,謝仁耀,黃鈴雯,SHINY CHEMICAL,"No.5,Yeong Gong 1st Rd,Yeong An Dist.,Kaohsiung 82841,Taiwan,R.O.C.",07-6222620,account@shinychem.com.tw,http://www.shinychem.com.tw/,黃有慶,財務部經理,07-6219171,hyc@shinychem.com.tw,http://www.shinychem.com.tw/index.php?option=module&lang=cht&task=pageinfo&id=20&index=3
20,1776,展宇科技材料股份有限公司,展宇,化學工業,－,新竹縣湖口鄉鳳凰村光復路71號,47061800,劉漢瀛,趙偉君,廖培宏,財務長,藍珮瑜,03-5978899,65/04/24,105/05/09,新台幣 10.0000元,703352990,70335299,0,0,合併,每年,股東會,兆豐證券股份有限公司,02-33930898,100台北市中正區忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,高逸欣,陳明煇,Headway,"NO.71, GUANGFU RD., HSINCHU INDUSTRIAL PARK,HUKOU SHIANG,HSINCHU, TAIWAN, R.O.C.",03-5984878,liao@headway.com.tw,http://www.headway.com.tw,廖培宏,財務長,03-5978899#278,liao@headway.com.tw,http://www.headway.com.tw
21,3708,上緯國際投資控股股份有限公司,上緯投控,化學工業,－,南投市工業南六路9號,43238308,蔡朝陽,蔡朝陽,暫缺,-,陳契伸,049-2255420,105/08/31,105/08/31,新台幣 10.0000元,935046040,93504604,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,台北市建國北路一段96號B1樓,安侯建業聯合會計師事務所,陳政學,郭士華,Swancor,"NO.9 INDUSTRY SOUTH 6 ROAD50466 NANTOU CITY, TAIWAN",049-2251897,swancor@swancor.com,http://www.swancor.com/tw/,陳契伸(暫代),協理,049-2255420,Brian.chen@swancor.com,http://www.swancor.com/tw/
22,4720,德淵企業股份有限公司,德淵,化學工業,－,新北市五股區五權六路9號,04465521,蕭向志,蕭向志,高志文,財務長,姚玉貞,02-22992121,65/06/28,104/06/24,新台幣 10.0000元,979327870,97932787,0,0,合併,每年,股東會,日盛證券股份有限公司,02-25419977,台北市中山區南京東路二段85號7樓,勤業眾信聯合會計師事務所,簡明彥,莊碧玉,TEX YEAR,"No. 9, Wuquan 6th Rd., Wugu Dist., New Taipei City 248, Taiwan (R.O.C.)New Taipei City 248, Taiwan (R.O.C.)",02-22992890,rogerk@texyear.com,http://www.texyear.com,高志文,財務長,02-22992121,rogerk@texyear.com,http://www.texyear.com/zh-tw/corporate_stakeholder.php
23,4722,國精化學股份有限公司,國精化,化學工業,－,高雄市永安區維新里永工五路2號,75975242,蔡有涼,王海城,何印唐,協理,蔡志翔,(07)6236199,67/11/25,101/08/15,新台幣 10.0000元,1000091590,100009159,0,0,合併,每年,股東會,華南永昌綜合證券股份有限公司,(02)2718-6425,台北市民生東路四段54號4樓,資誠聯合會計師事務所,田中玉,林姿妤,QPC,"NO.2,Yeong Gong 5TH.RD,Yeong An Hsian,KAOHSIUNG HSIEN (828), TAIWAN R.O.C",(07)6244228,ytho@qualipoly.com.tw,www.qualipoly.com.tw,何印唐,協理,(07)623-6199,ytho@qualipoly.com.tw,www.qualipoly.com.tw
24,4739,康普材料科技股份有限公司,康普,化學工業,－,新竹縣新竹工業區文化路11號,86757124,何基丞,何柏樟,陸柏儒,財會經理,黃聖文,(03)598-3101,81/06/16,106/09/08,新台幣 10.0000元,1070292690,107029269,3150000,0,合併,每年,股東會,福邦證券股份有限公司股務代理部,(02)2371-1658,100405台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,游萬淵,于紀隆,COREMAX,"11 Wen Hwa Road, Hsinchu Industrial Park,Hsinchu County,Taiwan 303035 ROC",(03)598-3103,info@coremaxcorp.com,http://www.coremaxcorp.com,陸柏儒,財會經理,(03)598-3101,info@coremaxcorp.com,http://www.coremaxcorp.com/zh-tw/stakeholders
25,4755,三福化工股份有限公司,三福化,化學工業,－,(10405)台北市中山北路二段21號5樓,80170651,巫信弘,蔡介榮,謝銘智,財務協理,王耀銘,02-25426789,92/03/17,102/11/27,新台幣 10.0000元,1007060000,100706000,0,0,合併,每季,董事會,第一金證券(股)公司股務代理部,02-2563-5711,台北市大安區安和路一段27號六樓,勤業眾信聯合會計師事務所,許秀明,翁雅玲,SAN FU,"5F, 21 Chung Shan N. Rd., Sec. 2,Taipei, Taiwan",02-25818686,lfchang@sfchem.com.tw,www.sfchem.com.tw,謝銘智,財務協理,02-2542-6789,mzxie@sfchem.com.tw,www.sfchem.com.tw
26,4763,濟南大自然新材料股份有限公司,材料-KY,化學工業,KY 開曼群島,台北市信義區光復南路419巷18號6樓,42328858,王克璋,王克璋,陳界瑞,財務主管,鄭哲岳,02-27205045,103/09/25,104/11/09,新台幣 10.0000元,585756050,58575605,0,0,合併,每半會計年度,股東會,福邦證券股份有限公司,02-25621658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,黃堯麟,李穗青,ACE,"6F, No.18, Ln. 419, Guangfu S. Rd., Xinyi Dist., Taipei City 110, Taiwan R.O.CTaipei City",02-87800195,4763@acetek.com.cn,www.acetek.com.cn,陳界瑞,財務主管,27205045,4763@acetek.com.cn,www.acetek.com.cn
27,4764,雙鍵化工股份有限公司,雙鍵,化學工業,－,新北市中和區中正路959號4樓,84754072,王棟海,蔡茂德,余慧玲,協理暨財務長,陳仲平,(02)8228-1168,83/02/17,107/01/04,新台幣 10.0000元,807000580,80700058,0,0,合併,每半會計年度,董事會,元大證券股份有限公司股務代理部,(02)2586-5859,台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,陳致源,黃堯麟,DBC,"4F., No.959, Zhongzheng Rd., Zhonghe Dist.,New Taipei City 235, Taiwan (R.O.C.)",(02)8228-1818,ir@dbc.com.tw,http://www.dbc.com.tw/,余慧玲,協理暨財務長,(02)8228-1168,claire-yu@dbc.com.tw,http://www.dbc.com.tw/
28,4766,南寶樹脂化學工廠股份有限公司,南寶,化學工業,－,台南市西港區南海里南海街99巷10號,74229304,吳政賢,許明現,林昆縉,財務管理總處協理,郭森茂,(06)795-2801,52/10/02,107/11/28,新台幣 10.0000元,1205707800,120570780,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,廖鴻儒,李季珍,NAN PAO,"No. 10, Ln. 99, Nanhai St., Nanhai Vil., Xigang Dist.,Tainan City, Taiwan (R.O.C)",(06)795-4409,IR@nanpao.com,www.nanpao.com,林昆縉,協理,(06)795-4766,IR@nanpao.com,www.nanpao.com
29,4770,上品綜合工業股份有限公司,上品,化學工業,－,彰化縣線西鄉線工南二路20號,36075449,侯嘉生,侯嘉生,李遠忠,營運執行長,劉彥志,04-7582827,70/10/19,110/12/22,新台幣 10.0000元,785450000,78545000,0,0,合併,每年,董事會,元大證券股份有限公司股務代理部,02-25865859,台北市大同區承德路三段210號地下一樓,勤業眾信聯合會計師事務所,陳文香,劉書琳,ASC,"No. 20, Xiangong S. 2nd Rd., Xianxi Township,Changhua County 507, Taiwan (R.O.C.)",04-7910349,TEFPASS@alliedsupreme.com,https://www.alliedsupreme.com,鄞雅芳,組長,04-7582827#2701,ir@alliedsupreme.com,https://www.alliedsupreme.com/tw/csr-22
