,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,2485,兆赫電子股份有限公司,兆赫,通信網路業,－,新北市中和區員山路512號7樓,12320400,黃啟瑞,林慶輝,何文順,財務長,何文順,(02)2225-1929,70/03/18,90/09/17,新台幣 10.0000元,3176890370,317689037,0,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,103台北市承德路3段210號B1,資誠聯合會計師事務所,梁益彰,林瑟凱,ZINWELL,"7F., No 512, Yuanshan Rd., Zhonghe Dist.,New Taipei City 235, Taiwan (R.O.C.)",(02)2221-4971,zinwell@zinwell.com.tw,http://www.zinwell.com.tw,何文順,財務長,(02)2225-1929,wenshun@zinwell.com.tw,http://www.zinwell.com.tw/investors_ch/investor_contact.html
11,2498,宏達國際電子股份有限公司,宏達電,通信網路業,－,桃園市桃園區興華路23號,16003518,王雪紅,王雪紅,沈道邦,財務長,遴選中,(03)375-3252,86/05/15,91/03/26,新台幣 10.0000元,8194581850,819458185,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,許晉銘,洪國田,HTC,"No. 23, Xinghua Rd., Taoyuan Dist.,Taoyuan City 330, Taiwan, R.O.C.",(03)375-3251,spokesman@htc.com,http://www.htc.com,曾慧美,財務資深處長,02-89124138,ir@htc.com,http://www.htc.com/tw/csr/stakeholders/stakeholder-engagement/
12,3025,星通資訊股份有限公司,星通,通信網路業,－,新竹科學工業園區新安路八號七樓,22099863,葉茂林,葉茂林,蔡幸娟,事業發展部協理,鄭麗櫻,03-5787696,80/12/03,91/08/26,新台幣 10.0000元,709205500,70920550,0,0,合併,每年,股東會,元大證券股份有限公司,2586-5859,10366 台北市大同區承德路三段210號B1,勤業眾信聯合會計師事務所,林政治,黃裕峰,LOOP,"7F,NO.8,Hsin Ann Rd.Science-Based Industrial Park　Hsinchu,300092 Taiwan.",03-5787695,sandy_tsaih@looptelecom.com,www.looptelecom.com,蔡幸娟,事業發展部協理,03-5787696#1068,sandy_tsaih@looptelecom.com,www.looptelecom.com/cht.php
13,3027,盛達電業股份有限公司,盛達,通信網路業,－,新北市新店區中興路2段192號8樓,33659498,陳忠廷,陳弘政,陳弘政,總經理,無,02-29145665,62/03/26,91/08/26,新台幣 10.0000元,988563110,98856311,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-27035000,台北巿敦化南路2段97號B2,勤業眾信聯合會計師事務所,陳招美,張耿禧,BILLION,"8F., No.192, Sec. 2, Zhongxing Rd.,Xindian Dist., Xinbei City, Taiwan",02-29182895,press@billion.com,http://www.billion.com,蔡亭君,管理部經理,2914-5665,press@billion.com,http://www.billion.com/index.aspx?lang=TW
14,3045,台灣大哥大股份有限公司,台灣大,通信網路業,－,台北市信義區菸廠路88號12樓,97176270,蔡明忠,林之晨,俞若奚,執行副總暨財務長,劉麗惠,(02)6638-6888,86/02/25,91/08/26,新台幣 10.0000元,35135201390,3513520139,0,0,合併,每年,股東會,富邦綜合證券股份有限公司,(02)2361-1300,台北市中正區許昌街17號2樓,勤業眾信聯合會計師事務所,陳培德,賴冠仲,TWM,"12F., No.88, Yanchang Rd., Xinyi Dist.Taipei,Taiwan,R.O.C.",(02)6636-8660,spokesman1@taiwanmobile.com,www.taiwanmobile.com,朱顯宜,副總經理,(02)6638-6888,IR@taiwanmobile.com,http://corp.taiwanmobile.com/social-responsibility/stakeholder-0.html
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,3047,訊舟科技股份有限公司,訊舟,通信網路業,－,台北市內湖區新湖一路278號,22164580,任冠生,任冠生,潘良榮,資深副總經理,李翰紳,(02)7739-6888,75/06/28,91/08/26,新台幣 10.0000元,1893702330,189370233,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2702-3999,台北市敦化南路二段97號B2,勤業眾信聯合會計師事務所,龔則立,陳致源,EDIMAX,"No. 278, Xinhu 1st Road, Neihu Dist., Taipei City, TaiwanTaipei City, Taiwan, R.O.C",(02)7739-6887,ir@edimax.com.tw,http://www.edimax.com.tw,潘良榮,資深副總經理,(02)7739-6888,ir@edimax.com.tw,http://www.edimax.com/edimax/post/post/data/edimax/tw/stakeholder/
17,3062,建漢科技股份有限公司,建漢,通信網路業,－,新竹科學園區新竹縣寶山鄉園區三路99號,16594892,陳澤燦,吳忠和,黃祺雯,財務會計主管,黃振庭,03-5777777,87/06/10,92/07/28,新台幣 10.0000元,3286054180,328605418,0,0,合併,每年,董事會,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,徐永堅,馮敏娟,CyberTAN,"No.99,PARK AVE.3,Science-based Industrial Park,Hsinchu, Taiwan308,R.O.C.",03-5777788,ir@cybertan.com.tw,www.cybertan.com.tw,黃祺雯,財務會計主管,03-5777777,ir@cybertan.com.tw,http://www.cybertan.com.tw/twCompany/about.htm
18,3138,耀登科技股份有限公司,耀登,通信網路業,－,(334)桃園市八德區和平路772巷19號,23573774,張玉斌,張玉斌,溫文聖,副總經理,張玉斌,03-3631901,79/02/10,109/12/11,新台幣 10.0000元,467216630,46721663,0,0,合併,每年,董事會,國票綜合證券股務代理部,(02)2528-8988,台北市松山區南京東路五段188號15樓,安侯建業聯合會計師事務所,呂莉莉,吳麟,Auden,"NO. 19,Lane 772, Heping Road., Bade District,Taoyuan City,Taiwan,R.O.C.",03-3660619,IR@auden.com.tw,www.auden.com.tw,溫文聖,副總經理,03-3631901,sam.wen@auden.com.tw,www.auden.com.tw
19,3311,閎暉實業股份有限公司,閎暉,通信網路業,－,新北市淡水區奎柔山路73號,12956063,焦佑衡,徐幼珍,陳韋齡,財務長,陳啟典,(02)2623-2666,90/10/26,93/03/08,新台幣 10.0000元,680000000,68000000,8000000,0,合併,每年,董事會,元大證券股份有限公司,(02)2586-5859,台北市承德路三段210號B1,勤業眾信聯合會計師事務所,邱盟捷,陳彥君,Silitech,"No.73, Kuirou Shan Rd., Tamsui Dist.,New Taipei City 25144 , Taiwan , R.O.C.",(02)2623-5987,spokesperson@silitech.com,www.silitech.com,陳韋齡,財務長,(02)2623-2666,spokesperson@silitech.com,https://www.silitech.com/ch/contact.aspx
20,3380,明泰科技股份有限公司,明泰,通信網路業,－,新竹科學園區新竹市力行七路8號,12800392,黃文芳,林裕欽,陳韶伶,財務長,鍾榮輝,03-5636666,92/09/04,93/12/20,新台幣 10.0000元,5417184600,541718460,100000000,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市重慶南路83號5樓,安侯建業聯合會計師事務所,陳振乾,黃海寧,Alpha,"No. 8, Li-shing 7 Road, Hsinchu Science ParkHsinchu, Taiwan, R.O.C.",03-5636789,IR@alphanetworks.com,www.alphanetworks.com,鍾榮輝,資深經理,03-5636666,IR@alphanetworks.com,https://www.alphanetworks.com/index.php/csr/53a78f7b1d8898cd
21,3419,譁裕實業股份有限公司,譁裕,通信網路業,－,新竹市公道五路二段326號,47250470,鄒宓富,陳世忠,曹付宜,財務長,謝志傑,03-5714225,70/11/18,97/01/21,新台幣 10.0000元,1204804170,120480417,0,0,合併,每年,股東會,台新證券股務代理部,(02)25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,蔡美貞,林政治,WHAYU,"No.326,Sec2,Kung Tao 5. Road,Hsin Chu City,Taiwan",03-6003900,vivientsao@whayu.com,www.whayu.com,謝志傑,資深經理,03-5714225#1611,albert@whayu.com,http://www.whayu.com/webc/html/investors/shareholder-4.aspx
22,3596,智易科技股份有限公司,智易,通信網路業,－,新竹市東區光復路二段8號8樓,12800294,陳瑞聰,曾釗鵬,黃仕緯,財務長,盧豐裕,(03)5727000,92/05/09,98/03/11,新台幣 10.0000元,2100914370,210091437,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,簡思娟,顏幸福,Arcadyan,"8F, No. 8, Sec. 2, Guangfu Rd.,Hsinchu, Taiwan",(03)5727006,investor@arcadyan.com,www.arcadyan.com,黃仕緯,財務長,03-5727000#14322,investor@arcadyan.com,www.arcadyan.com/contentpage.aspx?type=infocontent&L2id=171&infoid=56
23,3669,圓展科技股份有限公司,圓展,通信網路業,－,新北市土城區大安路157號8樓,28428722,郭重松,許起裕,陳淑娟,經理,張明益,22698535,97/01/07,100/08/25,新台幣 10.0000元,929199500,92919950,0,0,合併,每年,股東會,永豐金證券股份有限公司,23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,王儀雯,高逸欣,AVer,"8F No.157,Da-An Rd.,Tucheng Dist.,New Taipei City ,Taiwan, R.O.C.",22698538,Laura.Chen@aver.com,www.aver.com,陳淑娟,經理,22698535#8991,ir.avi@aver.com,tw.aver.com/page/IR-Contacts
24,3682,亞太電信股份有限公司,亞太電,通信網路業,－,台北市內湖區基湖路32號8樓,70771579,陳鵬,陳鵬,俞秀鴻,財務長,柯志宏,(02)5555-8888,89/05/05,102/08/05,新台幣 10.0000元,43171963990,4317196399,1500000000,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路2段97號B2,資誠聯合會計師事務所,吳郁隆,黃世鈞,APT,"8F., No.32, Jihu Rd., Neihu Dist., Taipei City 114, Taiwan (R.O.C.)Taipei, Taiwan, R.O.C.",(02)5555-9696,pr@aptg.com.tw,www.aptg.com.tw,陳室雯,副理,(02)5555-8888,swen@aptg.com.tw,http://www.aptg.com.tw/corporate/interestedparties.htm
25,3694,海華科技股份有限公司,海華,通信網路業,－,新北市新店區寶中路94號8樓,27667787,程建中,鄭光志,洪慶義,副總經理,黃麟程,02-55995599,94/04/13,100/05/03,新台幣 10.0000元,1504418080,150441808,17500000,0,合併,每年,股東會,元大證券股份有限公司,02-25865859,台北市承德路3段210號地下一樓,勤業眾信聯合會計師事務所,劉書琳,徐文亞,AzureWave,"8F, No.94 Baozhong RoadXindian Dist. New Taipei City Taiwan",02-66289666,investor@azurewave.com,www.azurewave.com,李瓊如,資深專員,02-55995599#5846,Inverstor@azurewave.com,http://www.azurewave.com/shareholder-service.html
26,3704,合勤投資控股股份有限公司,合勤控,通信網路業,－,新竹市公道五路2段363號3樓,28999503,朱順一,楊國榮(執行長),羅偉,財務管理總處資深副總,卜嘉慶,03-5788838,99/08/16,99/08/16,新台幣 10.0000元,4490008550,449000855,0,0,合併,每年,股東會,兆豐證券股份有限公司,02-33930898,台北市忠孝東路二段九十五號一樓,安侯建業聯合會計師事務所,鄭安志,于紀隆,Unizyx,"3F., No.363, Sec. 2, Gongdao 5th Rd., East Dist.,Hsin-Chu,Taiwan,R.O.C",03-6663319,IR@unizyx.com.tw,http://www.unizyx.com.tw/,沈靜怡,副理,03-5788838 分機81820,ChinYi.Shen@unizyx.com.tw,http://www.unizyx.com.tw/stakeholder.php
27,4904,遠傳電信股份有限公司,遠傳,通信網路業,－,台北市敦化南路二段207號28樓,97179430,徐旭東,井琪,賴晴風,資深協理,林慧珊,(02)7723-5000,86/04/11,94/08/24,新台幣 10.0000元,32585008100,3258500810,0,0,合併,每年,股東會,亞東證券股份有限公司,(02)77531699,新北市板橋區新站路16號13樓,勤業眾信聯合會計師事務所,林安惠,趙永祥,Far EasTone,"28thFL., No.207, Tun-Hwa South Road, Section 2Taipei, Taiwan",(02)7723-5199,PR@fareastone.com.tw,www.fareastone.com.tw,賴晴風,資深協理,(02)77235000,ir@fareastone.com.tw,http://www.fetnet.net/cs/Satellite/Corporate/coStakeholder
28,4906,正文科技股份有限公司,正文,通信網路業,－,新竹縣湖口鄉新竹工業區中華路15-1號,22960571,陳鴻文,李榮昌,楊正任,執行董事,黃婕恩,03-5985535,77/06/29,92/06/30,新台幣 10.0000元,3661188270,366118827,0,0,合併,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,楊清鎮,楊靜婷,GEMTEK,"No.15-1, Zhonghua Rd, Hsinchu Industrial Park , Hsinchu County, Taiwan,R.O.C.Hukuo, Jsinchen Hsien, Taiwan",03-5972103,ru_lu@gemteks.com,www.gemteks.com,黃婕恩,投資人關係,03 598-5535 #1016,Ailish_Huang@gemteks.com,http://www.gemtek.com.tw/investors.html
29,4977,眾達科技股份有限公司,眾達-KY,通信網路業,KY 開曼群島,"4F.,Harbour Place,103 S Church St.,PO Box 10240,Grand Cayman",31922986,陳靖仁,莊敏男,莊敏男,總經理,趙偉州,27006650,96/10/16,102/11/20,新台幣 10.0000元,686898410,68689841,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,謝建新,陳薔旬,PCL,"26F., No.105, Sec. 2, Dunhua S. Rd., Da'an Dist.Taipei City 106, Taiwan (R.O.C.)",27006530,Spokesman@pcltech.com,www.pcltech.com,趙偉州,副總經理,02-27006650,Spokesman@pcltech.com,www.pcltech.com/cht/01-5.htm
30,5388,中磊電子股份有限公司,中磊,通信網路業,－,台北市園區街3-1號8樓,86690573,王伯元,王煒,陳正弘,發言人,鄭吉利,2655-3988,81/07/29,96/12/03,新台幣 10.0000元,2523897670,252389767,0,0,合併,每年,董事會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號B1,資誠聯合會計師事務所,文雅芳,梁益彰,SERCOMM,"8F, No. 3-1, Yuan Qu St., Nan Kang,Taipei 115, Taiwan, R. O. C.",2655-3966,ir@sercomm.com,www.sercomm.com,陳正弘,發言人,2655-3988,ir@sercomm.com,http://www.sercomm.com/contpage.aspx?langid=10&type=info&L1id=8&L2id=25&L3id=47
31,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
32,6136,富爾特科技股份有限公司,富爾特,通信網路業,－,新北市新店區寶強路6-3號5樓,86616791,吳長青,吳長青,鄭正川,財務長,毛國峰,(02)8912-4300,81/04/13,92/08/25,新台幣 10.0000元,1155364120,115536412,0,0,合併,每年,董事會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,立本台灣聯合會計師事務所,劉克宜,張書成,FTC,"5F., No.6-3, Baoqiang Rd., Xindian Dist., New Taipei City 23144, TaiwanNew Taipei City , Taiwan, R.O.C",02-89124301,ir@fullerton.com.tw,www.fullerton.com.tw,鄭正川,財務長,(02)8912-4300,ir@fullerton.com.tw,https://ir.fullerton.com.tw/stakeholder/1
33,6142,友勁科技股份有限公司,友勁,通信網路業,－,台北市內湖區瑞湖街158號5F,22099744,簡志豪,鄭吉智,謝嘉玲,財務長,王辰華,02-773-63000,80/03/11,92/08/04,新台幣 10.0000元,3307792150,330779215,101100000,0,合併,每年,股東會,宏遠證券股份有限公司,02-7719-8899,台北市信義路四段236號3樓,安侯建業聯合會計師事務所,區耀軍,羅瑞蘭,CAMEO,"No.158, Ruihu St.,Neihu Dist.,Taipei City 114, Taiwan",02-77335253,sales@mail.cameo.com.tw,www.cameo.com.tw,謝嘉玲,財務長,02-773-63000,Investors@cameo.com.tw,www.cameo.com.tw
34,6152,百一電子股份有限公司,百一,通信網路業,－,桃園市中壢區東園路69號,89549585,許錦輝,謝德崇,謝德崇,總經理,黃麗珍,03-4615000,84/06/12,98/12/08,新台幣 10.0000元,1677384630,167738463,0,0,合併,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,安永聯合會計師事務所,洪茂益,陳國帥,PRIME,"69, Tung-Yuan Rd., Chung-Li Industrial ParkChung-Li Dist., Taoyuan City, Taiwan.",03-4614000,spoker@pesi.com.tw,www.pesi.com.tw,黃麗珍,財務部 IR經理,03-461-5000 # 305,spoker@pesi.com.tw,http://www.pesi.com.tw/about/利害關係人專區
35,6216,居易科技股份有限公司,居易,通信網路業,－,新竹縣湖口鄉新竹工業區復興路26號,16242320,簡俊賢,馬鴻方,鄭明德,執行副總,曾淑芬,03-5972727,86/10/14,93/09/27,新台幣 10.0000元,878881370,87888137,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,曾渼鈺,黃海寧,DrayTek Corp.,"NO.26,Fu Shin Rd.,HuKou County,Hsin-Chu Industrial ParkHsin-Chu,Taiwan R O C",03-5972121,ir@draytek.com,www.draytek.com,鄭明德,執行副總,03-5972727,ir@draytek.com,http://www.draytek.com/zh/about/stakeholder.html
36,6285,啟碁科技股份有限公司,啟碁,通信網路業,－,新竹科學園區園區二路20號,97331723,謝宏波,高健榮,宋芬瓊,財務長,林夢如,03-6667799,85/12/07,92/09/22,新台幣 10.0000元,3965585020,396558502,0,0,合併,每年,股東會,啟碁科技股務室,02-6600-7998,台北市內湖區行善路158號,安侯建業聯合會計師事務所,曾渼鈺,黃海寧,WNC,"20 Park Avenue II, Hsinchu Science Park,Hsinchu 308, Taiwan",03-6667323,spokesman@wnc.com.tw,www.wnc.com.tw,林夢如,代理發言人,03-6667799,molly.lin@wnc.com.tw,http://www.wnc.com.tw/index.php?lang=tw&action=csr&id=9
37,6416,瑞祺電通股份有限公司,瑞祺電通,通信網路業,－,新北市樹林區博愛街242號8樓,28488592,朱復銓,洪德富,陳衍詳,協理,黃慧青,77058888,96/04/19,107/04/16,新台幣 10.0000元,731888750,73188875,0,0,合併,每年,股東會,福邦證券股份有限公司股務代理部,(02)2383-6888,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,寇惠植,郭欣頤,CASWELL,"8F, No.242, Bo-Ai St., Shu-Lin Dist.,New Taipei City 23845,Taiwan",77319988,spokesman@cas-well.com,www.cas-well.com,黃慧青,財務長,77058888,spokesman@cas-well.com,http://tw.cas-well.com/corporate/governance.html#corporate-stakeholders
38,6426,統新光訊股份有限公司,統新,通信網路業,－,台南市新市區南科三路7號4樓,13111161,李英坤,藍宏利,李英坤,董事長,魏敬易,(06)5053700,92/08/01,110/03/24,新台幣 10.0000元,385090000,38509000,0,0,合併,每年,股東會,元富證券股務代理部,(02)2768-6668,台北市松山區光復北路11巷35號B1,安永聯合會計師事務所,洪國森,陳政初,APOGEE,"4F, NO.7, NANKE 3RD,SINSHIH DISTRICT, TAINAN CITY, TAIWAN",(06)5053701,accounting@nextapogee.com.tw,http://www.nextapogee.com.tw,李英坤,董事長,(06)5053700,law@nextapogee.com.tw,http://www.nextapogee.com.tw/ch/investors3-6.php
