,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,3207,耀勝電子股份有限公司,耀勝,電子零組件業,－,新北市土城區忠承路95號10樓,86534980,蘇浩熙,邱明發,邱明發,總經理,蘇小慧,02-22693789,81/01/13,93/11/04,新台幣 10.0000元,437703410,43770341,4250000,0,合併,每年,股東會,褔邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,張淑瑩,陳國宗,YAO SHENG,"10TH FL, NO.95, Zhongcheng Road,Tucheng City,Taipei County, Taiwan,R.O.C",02-22696759,ystrns@yselectronic.com,www.top-nation.com,邱明發,總經理,(02)22693789,ystrns@yselectronic.com,http://www.top-nation.com/stock.html
11,3217,優群科技股份有限公司,優群,電子零組件業,－,新竹市牛埔南路15之3號,22575850,王朝樑,劉興義,劉興義,總經理,范玉真,03-5302747,76/08/05,93/04/30,新台幣 10.0000元,901042030,90104203,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段 83 號 3F,眾智聯合會計師事務所,王惠民,莊雯秋,ARGOSY,"No.15-3, Neo Pu South Rd.Hsinchu, Taiwan. R.O.C.",03-5307048,argosy@argosy.com.tw,www.argosy.com.tw,范玉真,財務長,03-5302747,jennyfan@argosy.com.tw,www.argosy.com.tw
12,3236,千如電機工業股份有限公司,千如,電子零組件業,－,桃園市楊梅區水美里楊湖路一段422號,45011782,徐明恩,范良芳,徐錫愷,副總經理,邱美燕,03-4788105,68/05/25,93/12/02,新台幣 10.0000元,929208960,92920896,8068793,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,方蘇立,黃裕峰,ABC,"No.422, Sec.1 ,Yangfu Rd.,Yangmei 326 Taoyuan,Taiwan",03-4783855,abcsa@atec-group.com,www.atec-group.com,徐錫愷,副總經理,03-4788105#111,tommy.hsu@atec-group.com,www.atec-group.com
13,3276,宇環科技股份有限公司,宇環,電子零組件業,－,桃園市平鎮區工業二路12號,70684527,徐正民,徐正民,胡秀杏,財務部副總經理,邱麗真,03-4698860,88/12/29,94/01/12,新台幣 10.0000元,697126660,69712666,0,0,合併,每年,董事會,福邦證券股份有限公司,02-23711658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,陳宜君,連淑凌,tht,"No.12, Gongye 2nd Rd.,Pingzhen Dist.,Taoyuan City 324, Taiwan (R.O.C.)",03-4698277,ritahu@tpt-pcb.com.tw,http://www.tht-pcb.com.tw,胡秀杏,財務部副總經理,03-4698860#402,ritahu@tpt-pcb.com.tw,http://www.tht-pcb.com.tw/Social_Responsibility.html
14,3288,點晶科技股份有限公司,點晶,電子零組件業,－,新竹科學工業園區新竹市展業一路9號4樓之3,97334073,金際遠,金際遠,金際遠,董事長,賴恬忻,03-5645656,85/12/27,94/04/15,新台幣 10.0000元,226600600,22660060,3270000,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路二段97號地下二樓,勤業眾信聯合會計師事務所,高逸欣,方蘇立,SiTI,"9-4F-3 Prosperity Road I Science-Based Industrrial ParkHsinchu, Taiwan 300, R.O.C.",03-5645626,tiffany@siti.com.tw,www.siti.com.tw,賴恬忻,財會經理,03-5645656~1313,tiffany@siti.com.tw,http://www.siti.com.tw/info/info9.html
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,3290,東浦精密光電股份有限公司,東浦,電子零組件業,－,桃園市蘆竹區長興路二段58號,89347602,戴建樟,戴建樟,殷麗皓,副總經理,簡雅惠,(03)3249666,84/03/08,94/05/19,新台幣 10.0000元,995489260,99548926,0,0,合併,每年,股東會,凱基證券股份有限公司,(02)23892999,10044台北市中正區重慶南路一段2號5樓,安侯建業聯合會計師事務所,張字信,吳俊源,DONPON,"No. 58, Sec. 2, Changxing Rd.,Luzhu Dist., Taoyuan City",(03)3247602,spokesman@donpon.com,www.donpon.com,殷麗皓,副總經理,(03)3249666,spokesman@donpon.com,http://www.donpon.com/webls-zh-tw/msg/message-利害關係人專區-32.html
17,3294,英濟股份有限公司,英濟,電子零組件業,－,新北市土城區自強街五號一樓,86362776,徐文麟,姜同會,張嘉正,財務長,黃燕華,22687790,80/10/15,96/04/27,新台幣 10.0000元,1320159190,132015919,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,陳玫燕,許育峰,Megaforce,"1F, No.5, Zihciang St.Tucheng Dist., NewTaipei City,Taiwan,ROC",22687714,grace_huang@megaforce.com.tw,www.megaforce.com.tw,黃燕華,處長,82265118#115,grace_huang@megaforce.com.tw,https://www.megaforce.com.tw/zh-tw/Html/Stakeholder
18,3310,佳穎精密企業股份有限公司,佳穎,電子零組件業,－,桃園市大園區和平西路二段110號,22948084,林坡圳,張大智,張大智,總經理,林坡圳,03-3858181,77/06/20,97/06/27,新台幣 10.0000元,502604670,50260467,0,0,合併,每年,股東會,褔邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,陳宗哲,吳美萍,CHIALIN,"NO. 110, Sec. 2, Heping W. Rd., Dayuan Dist.,Taoyuan City 337, Taiwan, R.O.C.",03-3866238,oscar@chialin.com.tw,www.chialin.com.tw,張大智,總經理,03-3858181,oscar@chialin.com.tw,oscar@chialin.com.tw
19,3322,建舜電子製造股份有限公司,建舜電,電子零組件業,－,新北市汐止區新台五路一段79號19樓,34145259,黃欽雄,黃欽基,黃欽基,總經理,歐耿宏,26984882,66/03/22,98/05/20,新台幣 10.0000元,966515200,96651520,0,0,合併,每年,股東會,凱基證券股份有限公司,23148800,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,羅瑞蘭,區耀軍,JEM,"19F, No.79, Sec.1, Sintai 5Th Rd,Sijhih Dist., New Taipi City, Taiwn",26982628,jem.ir@jem.com.tw,http://www.jem.com.tw,歐耿宏,財務長/總管理處處長,02-26984882,jem.ir@jem.com.tw,jem.ir@jem.com.tw
20,3332,幸康電子股份有限公司,幸康,電子零組件業,－,台北市大安區信義路四段306號14樓,86009297,周世軒,顏雲曉,周美娟,財務部經理,林碧華,27086210,80/02/13,97/01/24,新台幣 10.0000元,481042460,48104246,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,資誠聯合會計師事務所,支秉鈞,王國華,CINCON,"14F, No. 306, Sec. 4, Hsin Yi Rd.Taipei Taiwan,R.O.C",27059083,invest@cincon.com.tw,http://www.cincon.com.tw,周美娟,財務部經理,0227086210,invest@cincon.com.tw,http://www2.cincon.com/chinese_4_01.html
21,3354,律勝科技股份有限公司,律勝,電子零組件業,－,台南市善化區南科九路8號,97330127,黃堂傑,黃堂傑,莊朝欽,執行副總經理,陳慧汝,(06)5050662,85/12/05,94/12/08,新台幣 10.0000元,701124260,70112426,0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,資誠聯合會計師事務所,林永智,林姿妤,MICROCOSM,"No.8, Nanke 9rd Rd., ShanHwa Dist.Tainan City, Taiwan R.O.C",(06)5050672,roger@microcosm.com.tw,www.microcosm.com.tw,莊朝欽,執行副總經理,(06)5050662,roger@microcosm.com.tw,www.microcosm.com.tw
22,3357,西北臺慶科技股份有限公司,臺慶科,電子零組件業,－,326桃園市楊梅區幼四路1號,86978512,謝明諺,謝明良,謝明良,總經理,李勇賜,(03)464-1148,81/11/02,110/04/27,新台幣 10.0000元,1031340000,103134000,0,0,合併,每年,董事會,兆豐證券股份有限公司,(02)2327-8988,100台北市中正區忠孝東路二段95號1樓,資誠聯合會計師事務所,李燕娜,吳偉豪,TAI-TECH,"No.1 You 4th Rd.,Youth Industrial District.Yang Mei,Tao Yuan-Hsien, Taiwan .R.O.C.",(03)496-4556,tai-tech@tai-tech.com.tw,http://www.tai-tech.com.tw,謝明良,總經理,03-4641148,m_l_hsieh@tai-tech.com.tw,http://www.tai-tech.com.tw/investor/index.php?lang=zh-TW
23,3388,崇越電通股份有限公司,崇越電,電子零組件業,－,台北市大安區市民大道4段102號14樓,84752200,潘振成,執行長張勝和,吳坤明,財務長,蔡文華,02-27517878,83/02/05,95/02/22,新台幣 10.0000元,740610000,74061000,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,台北市建國北路一段96號B1,安侯建業會計師事務所,羅瑞蘭,郭冠纓,TTC,"14F.,N0.102,SEC.4,CIVIC BLVD.,DA-AN DISTRICT,TAIPEI CITY 106,TAIWAN,R.O.C.",02-27517979,larry.wu@topcocorp.com,HTTP://WWW.TOPCOCORP.COM,吳坤明,財務長,02-27517878,larry.wu@topcocorp.com,HTTP://WWW.TOPCOCORP.COM
24,3390,旭軟電子科技股份有限公司,旭軟,電子零組件業,－,桃園市龜山區南上路522號,16674213,林永寶,李信穎,李信穎,總經理,李春貴,03-2220998,87/10/12,95/02/22,新台幣 10.0000元,675050590,67505059,0,0,合併,每年,股東會,凱基證券(股)公司,02-23892999,台北市重慶南路一段二號五樓,致遠聯合會計師事務所,曾瓊慧,侯委晉,SUNFLEX,"NO.522,NAN-SHANG RDKUEISHAN HSIANG, TAOYUAN, TAIWAN",03-2220997,jason@mail.sunflex.com.tw,http://www.sunflex.com.tw,李信穎,總經理,03-2220998,jason@mail.sunflex.com.tw,http://www.sunflex.com.tw/IR_4_3.php
25,3465,進泰電子科技股份有限公司,進泰電子,電子零組件業,－,高雄市新興區民權一路251號19樓之1,84232790,邢家蓁,邢家蓁,陳美芳,財務長,黃宸庭,07-229-1788,82/04/09,97/01/28,新台幣 10.0000元,321603350,32160335,22500000,0,合併,每季,董事會,兆豐證券股務代理部,(02)3393-0898,台北市忠孝東路二段95號1樓,資誠聯合會計師事務所,吳建志,廖阿甚,NAE,"Rm1,19F, No. 251 Minquan First Road, Xinxing District, Kaohsiung City 800,TWKaohsiung City 800, Taiwan (R.O.C.)",07-227-5988,official@naeaudio.com,https://www.naeaudio.com,陳美芳,財務長,07-229-1788,official@naeaudio.com,https://naeaudio.com/?page_id=957
26,3484,崧騰企業股份有限公司,崧騰,電子零組件業,－,桃園市桃園區經國路888號7F之2之3,86834614,張俊雲,曾文政,邱素卿,管理總處資深副總經理,林義和,03-3162168,81/08/22,96/11/09,新台幣 10.0000元,697365570,69736557,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,黃惠敏,楊啟聖,SOLTEAM,"7F-2-3 No.888,Jing Gwo RoadTaoyuan, Taiwan, R.O.C",03-3162166,sol_stock@solteam.com.tw,www.solteam.com.tw,林義和,財務經理,03-3162168,sol_stock@solteam.com.tw,http://www.solteam.com.tw/
27,3492,長盛科技股份有限公司,長盛,電子零組件業,－,251新北市淡水區中正東路二段69號10樓,84846066,尚元良,葉文麒,楊素芬,稽核主管,吳淑惠,(02)88091060,83/04/26,104/05/18,新台幣 10.0000元,355316000,35531600,0,0,合併,每年,股東會,亞東證券股份有限公司,(02)77531699,新北市板橋區新站路16號13樓,安侯建業聯合會計師事務所,許淑敏,郭柔蘭,ACT,"10F, NO. 69, SEC.2, CHUNG CHENG E. RD.TAMSUI, TAIPEI HSIEH, TAIWAN, R.O.C.",(02)28097786,philice.yang@actt.co,http://www.actt.co,楊素芬,稽核主管,02-88091060,philice.yang@actt.co,http://www.actt.co/articleGovern.php?id=142&logoSort=govern
28,3511,矽瑪科技股份有限公司,矽瑪,電子零組件業,－,桃園市桃園區中正路1351號14樓,80611545,黃漢州,游素冠,黃拓文,財務長,簡婉怡,(03)301-0008,92/12/15,98/02/16,新台幣 10.0000元,799729450,79972945,30000000,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)23711658,台北市中正區忠孝西路1段6號6樓,安永聯合會計師事務所,陳國帥,洪茂益,SIMULA TECH INC,"14F., No.1351, Zhong-Zheng Rd., Taoyuan Dist., Taoyuan City 33071,TaiwanTaiwan,R.O.C.",(03)301-0100,KevinHuang@simulatechnology.com,www.simulatechnology.com,黃拓文,財務長,03-3010008#1201,KevinHuang@simulatechnology.com,www.simulatechnology.com
29,3512,皇龍開發股份有限公司,皇龍,電子零組件業,－,台北市信義區松德路171號16樓之2,86746561,陳文宏,魏文珍,溫財炳,財務長,王愛蓮,(02)2727-0100,81/06/08,96/07/25,新台幣 10.0000元,840000000,84000000,27000000,0,合併,每年,股東會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號B1,安侯建業聯合會計師事務所,黃欣婷,張淑瑩,Huang Long,"16F-2. No.171, Songde Rd., Xinyi Dist., Taipei City 110, TaiwanTAIPEI CITY , TAIWAN (R.O.C.)",(02)2727-1120,vincent@hldc.com.tw,www.hldc.com.tw,溫財炳,財務長,(02)2727-0100ext:100,vincent@hldc.com.tw,http://www.hldc.com.tw/?action=case&id=17
30,3520,華盈電子股份有限公司,華盈,電子零組件業,－,新北市三重區重新路五段609巷18號6樓,22071540,魏良全,魏良全,葛朝華,副總經理,黃耀德,02-29996166,75/02/21,96/10/12,新台幣 10.0000元,688467780,68846778,21945885,0,合併,每年,股東會,國票綜合證券(股)公司股務代理部,02-2528-8988,105411台北市松山區南京東路五段188號15樓,安侯建業聯合會計師事務所,林恒昇,楊樹芝,JVE,"6F., No.18, Ln.609, Sec. 5 Chongxin Rd., Sanchong Dist.,New Taipei City 241, Taiwan (R.O.C.)",02-29996177,ir@jve-tech.com,www.jve-tech.com,葛朝華,副總經理,02-29996166,ir@jve-tech.com,www.jve-tech.com
31,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
32,3526,凡甲科技股份有限公司,凡甲,電子零組件業,－,台灣省新北市中和區中山路三段102號3樓,16691156,游萬益,張一偉,陳忠毅,投資人關係管理處經理,陳巧慧,02 22251688,87/11/06,96/11/02,新台幣 10.0000元,582223790,58222379,0,0,合併,每年,股東會,元大證券(股)公司股務代理部,02-25865859,台北市承德路三段210號地下一樓,勤業眾信會計師事務所,虞成全,陳重成,ALLTOP,"3F., No. 102, Sec. 3, Zhongshan Rd., Zhonghe Dist.New Taipei City 235, Taiwan (R.O.C.)",02 22250882,gladys@otop.com.tw,http://www.otop.com.tw/,陳巧慧,資深專員,22251688#211,gladys@otop.com.tw,http://www.otop.com.tw/zh-tw/Page/stakeholder_explanation#
33,3537,堡達實業股份有限公司,堡達,電子零組件業,－,台北市中山區中山北路2段129號10樓,22625795,黃德聰,李茂洋,白榮生,經理,蕭昌國,02-25219090,76/08/14,99/01/25,新台幣 10.0000元,535647420,53564742,0,0,合併,每年,董事會,華南永昌綜合證券股務代理部,02-27186425,台北市民生東路四段54號4樓,安侯建業會計師事務所,陳眉芳,吳政諺,PODAK,"10F,No.129,Sec.2,Chung Shan N, RoadTaipei ,Taiwan , ROC",02-25236363,pai@podak.com.tw,www.podak.com.tw,白榮生,經理,02-25219090#231,pai@podak.com.tw,www.podak.com.tw/interested_parties/interested_parties.aspx
34,3548,兆利科技工業股份有限公司,兆利,電子零組件業,－,新北市新莊區五工五路十三號,27393491,張台沅,張台沅,徐佩文,財務長,李雪玲,02-22982666,93/07/07,97/03/27,新台幣 10.0000元,601213980,60121398,0,0,合併,每年,董事會,永豐金證券(股)公司股務代理部,02-23816288,台北市博愛路17號3樓,安侯建業聯合會計師事務所,許明芳,莊鈞維,JARLLY,"No.13 , Wu gone 5th Rd.Hsin Chung Dist, New Taipei City, Taiwan",02-22901260,investor@jarlly.com,http://www.jarlly.com,徐佩文,財務長,02-22982666#116,investor@jarlly.com,http://www.jarlly.com
35,3597,映興電子股份有限公司,映興,電子零組件業,－,台中市南屯區工業區19路10號,22306125,賴柄源,賴柄源,林宜嫻,董事長特助,關慧貞,04-23581581,75/11/29,109/03/09,新台幣 10.0000元,391461500,39146150,0,0,合併,每年,股東會,華南永昌綜合證券股份有限公司,02-27186425,台北市民生東路4段54號4樓,資誠聯合會計師事務所,吳松源,劉美蘭,AVI,"No.10,19th Road Industrial,Nuntun Dist.Taichung,Taiwan",04-23581828,lin501214@avertronics.com,http://www.avertronics.com,林宜嫻,董事長特助,04-23581581,lin501214@avertronics.com,http://www.avertronics.com
36,3609,三一東林科技股份有限公司,三一東林,電子零組件業,－,台中市南屯區精科七路20號,13073151,陳睿謙,陳承光,陳承光,總經理,林松均,04-35009325,91/04/22,100/01/11,新台幣 10.0000元,306793870,30679387,0,0,合併,每年,股東會,元大證券股份有限公司,(02)25865859,103432台北市大同區承德路三段210號B1,資誠聯合會計師事務所,洪淑華,王玉娟,HEP,"20 Jingke 7th Rd., Nantun Dist.,Taichung, Taiwan, R.O.C.",04-35009327,Fin@hep-tech.com.tw,www.hepgroup.net,暫缺,暫缺,04-35009325,Fin@hep-tech.com.tw,www.hepgroup.net
37,3624,光頡科技股份有限公司,光頡,電子零組件業,－,新竹縣湖口鄉光復北路70號,16130084,蔡高明,胡傳斌,黎順和,副總經理,鄭嘉蓮,035972931,86/10/01,100/03/16,新台幣 10.0000元,1173408420,117340842,0,0,合併,每年,股東會,宏遠證券股份有限公司,0277198899,台北市信義路四段236號3樓,資誠聯合會計師事務所,鄭雅慧,劉倩瑜,VIKING,"No.70,Kuanfu N. Road, Hukou HsiangHsin Chu Hsien303 Tawiwan, R. O. C.",035972935,anitalo@viking.com.tw,http://www.viking.com.tw,黎順和,副總經理,035972931,s3624@viking.com.tw,http://www.viking.com.tw
38,3631,晟楠科技股份有限公司,晟楠,電子零組件業,－,桃園市龜山區鄉萬壽路一段161號18樓之1,15979384,林朝榮,林朝榮,林朝榮,董事長,楊品涓,(02)8209-2883,73/04/10,99/12/20,新台幣 10.0000元,818209090,81820909,0,0,合併,每年,股東會,永豐金證券(股)公司股務代理部,(02)23823352,台北市博愛路17號3樓,國富浩華聯合會計師事務所,王戊昌,陳桂美,CHERNAN,"18F.-1, No.161, Sec. 1, Wanshou Rd., Gueishan Dist.,Taoyuan City 333, Taiwan (R.O.C.)",(02)8200-3193,taiwan@chernan.com,http://www.chernan.com,楊品涓,財務經理,(02)8209-2883,cntw.fdm@chernan.com,http://www.chernan.com/home.asp?Pager=Web1/a_5.htm
