,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
10,1439,中和羊毛工業股份有限公司,中和,紡織纖維,－,台北市信義區忠孝東路四段557之1號19樓,11113403,侯嘉騏,劉先雯,羅健彰,財務會計部經理,尚未派任,(02)27566777,53/10/01,78/05/22,新台幣 10.0000元,920000000,92000000,0,0,合併,每季,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段六號六樓,資誠聯合會計師事務所,蕭春鴛,林瑟凱,CWT,"19th Floor, No.557-1, Sec 4 Zhongxiao East Rd., Xinyi Dist.Taipei 110055, Taiwan (R.O.C.)",(02)27531999,accounting@chuwa.com.tw,http://www.chuwa.com.tw,羅健彰,財務會計部經理,(02)27566777,chuwa@chuwa.com.tw,http://www.chuwa.com.tw/interested/index.htm
11,1440,臺南紡織股份有限公司,南紡,紡織纖維,－,台南市東區裕農路511號,68919301,育鵬投資股份有限公司,王立範,莊景堯,協理,彭源宏、林祺傑,(06)2376161,44/03/21,78/10/03,新台幣 10.0000元,16568158570,1656815857,0,0,合併,每年,董事會,統一綜合證券(股)公司股務代理部,(02)2746-3797,台北市松山區東興路8號地下一樓,資誠聯合會計師事務所,林姿妤,林永智,TAINAN SPINNING,"No. 511, Yunong Rd. , East Dist. ,Tainan City, Taiwan (R. O. C.)",(06)2361156,general@tainanspin.com.tw,www.tainanspin.com.tw,莊景堯,總經理室協理,（02) 27589888 #1200,general@tainanspin.com.tw,www.tainanspin.com.tw
12,1441,大東紡織股份有限公司,大東,紡織纖維,－,台北市松山區南京東路三段346號3樓,51037304,陳修忠,陳建州,陳建州,總經理,莊進銘,(02)27522244,47/03/15,78/10/27,新台幣 10.0000元,1008000000,100800000,22125971,0,合併,每年,股東會,群益金鼎證券(股)公司股務代理部,(02)27023999,106台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,林雅慧,徐永堅,TAH TONG,"No. 346, 3/F, Sec. 3, Nanking E. Rd.,Taipei,Taiwan 105TAIPEI,TAIWAN R.O.C.",(02)27718186,jameschuang@tahtong.com.tw,www.tahtong.com.tw,莊進銘,副總經理,(02)2752-2244#188,jameschuang@tahtong.com.tw,investors.tahtong.com.tw/index.htm
13,1444,力麗企業股份有限公司,力麗,紡織纖維,－,104台北市松江路162號11樓,07663290,郭紹儀,郭紹儀,陳漢卿,副總經理,陳禹州,(02)2100-2888,68/01/15,79/08/08,新台幣 10.0000元,9573029420,957302942,0,0,合併,每年,股東會,台新證券股務代理部,(02)25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,邱明玉,吳恪昌,LEALEA,"11F,NO.162,SUNG CHIANG RD.,TAIPEI,TAIWAN,R.O.C",(02)2100-1352,srd0e8@lipeng.com.tw,https://www.lealeagroup.com.tw/,陳漢卿,副總經理,(02)2100-2888#1105,chihtn@lealea.com.tw,https://www.lealeagroup.com.tw/
14,1445,大宇紡織股份有限公司,大宇,紡織纖維,－,台北市西寧北路62-5號7樓,07015014,張煜生,姚炳楠,姚炳楠,總經理,王秋煌,2552-3977,58/09/12,80/02/05,新台幣 10.0000元,1306660340,130666034,0,0,合併,每年,股東會,群益金鼎證券(股)公司股務代理部,27023999,(10601) 台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,簡明彥,陳培德,UNIVERSAL,7/F 62-5 SINING N. ROADTAIPEI TAIWAN R.O.C.,02-25521969,uni.textile@msa.hinet.net,www.utc.tw,林玉津,經理,02-25523977#721,uni.textile@msa.hinet.net,http://www.utc.tw/UNIVERSAL/Service13.aspx
15,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
16,1446,宏和精密紡織股份有限公司,宏和,紡織纖維,－,台南市永康區中山南路473號,73641170,黃大功,何天明,張滄祐,經理,陳永祿,06-2333133,67/06/09,80/10/15,新台幣 10.0000元,1377095130,137709513,0,0,合併,每年,股東會,元大證券股份有限公司,02-25865859,台北市大同區承德路3段210號B1,安永聯合會計師事務所,黃世杰,李芳文,HONG HO,"No.473, Zhongshan S. Rd.,Yongkang Dist., Tainan City , Taiwan",06-2332133,u1081@hongho.com.tw,www.hongho.com.tw,張滄祐,經理,06-2333133,u0904@hongho.com.tw,www.hongho.com.tw
17,1447,力鵬企業股份有限公司,力鵬,紡織纖維,－,104台北市松江路162號6樓,33955322,郭紹儀,郭紹儀,陳漢卿,副總經理,蘇彥銘,(02)2100-2888,64/08/20,81/01/28,新台幣 10.0000元,9144872420,914487242,0,0,合併,每年,股東會,台新證券股務代理部,(02)2504-8125,104台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,吳恪昌,邱明玉,LP,"6F,NO.162 SUNG CHIANG RD;TAIPEI,TAIWAN,R.O.C",(02)2100-2688,lynn@lealea.com.tw,http://www.lipeng.com.tw,陳漢卿,副總經理,02-21002888,chihtn@lealea.com.tw,https://www.lealeagroup.com.tw/project/49/66/
18,1449,佳和實業股份有限公司,佳和,紡織纖維,－,台南市新市區三舍里207號,72055019,翁茂欽,吳建東,方平煌,協理,黃崇海,(06)7029961,61/12/12,81/05/06,新台幣 10.0000元,1122131630,112213163,62017505,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)27023999,台北市大安區敦化南路二段97號B2,安侯建業會計師事務所,陳國宗,許振隆,CHIA HER,"No.207, San Sheh Tsun, Hsin Shih HsiangTainan Hsien, Taiwan,R.O.C",(06)7029965,101010@chgtex.com,www.chgtex.com,方平煌,協理,(06)7029961,101010@chgtex.com,www.chgtex.com
19,1451,年興紡織股份有限公司,年興,紡織纖維,－,苗栗縣後龍鎮東明里下浮尾119-3號,22266307,陳朝國,蔡樹軒,蔡樹軒,總經理,周泰源,(037)728711,75/10/13,81/12/21,新台幣 10.0000元,1980000000,198000000,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)27023999,台北市敦化南路二段97號B2,勤業眾信聯合會計師事務所,葉淑娟,邵志明,NIEN HSING,"No.119-3, Xiafuwei, Houlong Township,Miaoli County 356, Taiwan (R.O.C.)",(037)728361,nienhsing@nhjeans.com,https://www.nhjeans.com/,蔡樹軒,總經理,(02)2656-8888,nienhsing@nhjeans.com,https://www.nhjeans.com/investor-relations/inquiries/
20,1452,宏益纖維工業股份有限公司,宏益,紡織纖維,－,台北市塔城街66號6樓,43121481,施振榮,羅昭甲,羅昭甲,總經理,張筱玉 施淑賢,02-25521191,57/08/23,81/12/28,新台幣 10.0000元,1326414000,132641400,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-27023999,台北市大安區敦化南路二段97號B2,立本台灣聯合會計師事務所,柯俊輝,陳怡琳,HONG YI,"6th FL.66 TA-CHENG ST.TAIPEI,TAIWAN,R.O.C",02-25523610,hongyi@hongyilon.com.tw,http://www.hongyilon.com.tw,張筱玉,資深經理,02-25521191,hongyi@hongyilon.com.tw,http://www.hongyilon.com.tw/#!news/c1jgm
21,1454,台灣富綢纖維股份有限公司,台富,紡織纖維,－,台北市西寧北路70-1號8樓,04301794,張煜生,莊燿銘,莊燿銘,總經理,吳長智,02-25568282,62/06/01,82/05/07,新台幣 10.0000元,1298338480,129833848,0,0,合併,每年,股東會,日盛證券股份有限公司,02-25419977,台北市中山區南京東路二段85號7樓,勤業眾信聯合會計師事務所,池瑞全,游素環,TTF,8F.70-1 HSI-NING NORTH ROADTAIPEI TAIWAN,02-25500501,c.j.wu@ttfco.com,http://www.ttfco.com,吳長智,經理,02-25568282,c.j.wu@ttfco.com,http://www.ttfco.com
22,1455,集盛實業股份有限公司,集盛,紡織纖維,－,台北市西寧北路七十號二樓,43295237,葉守焞,蘇百煌,蘇百煌,總經理,郭世誠 顏仲梓,02-25557151,58/08/18,82/10/07,新台幣 10.0000元,5316883800,531688380,0,0,合併,每年,股東會,群益金鼎證券(股)公司股務代理部,02-27023999,台北市敦化南路二段97號地下二樓,國富浩華聯合會計師事務所,蕭英嘉,林志隆,ZIG SHENG,"2ND FL 70 SHI-NING N RD.TAIPEI,TAIWAN, R.O.C.",02-25503740,jason_kuo@zigsheng.com,www.zigsheng.com,郭世誠,管理部副總經理,25557151-8006,jason_kuo@zigsheng.com,www.zigsheng.com/cs/cs_10.asp
23,1457,宜進實業股份有限公司,宜進,紡織纖維,－,台北市內湖區瑞光路607號7樓,07669338,詹正田,翁茂誠(原名:林鏡地),張恆嘉,副總經理,賴毓敏,(02)26575859,70/03/24,83/10/20,新台幣 10.0000元,3016476400,301647640,0,0,合併,每年,董事會,福邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段６號６樓,安侯建業聯合會計師事務所,張淑瑩,池世欽,YI JINN,"7F., No.607, Ruiguang Rd.,TAIPEI,TAIWAN",(02)87978898,yijinn@ms8.hinet.net,www.yijinn.com.tw,張恆嘉,副總經理,(02)26575859-530,albert@yijinn.com.tw,www.yijinn.com.tw/interested-parties
24,1459,聯發紡織纖維股份有限公司,聯發,紡織纖維,－,台北市環河北路1段73號5樓之5,33653494,葉清澤,王豐岳,王豐岳,總經理,糜福相,(02)2552-1255,61/12/11,83/10/26,新台幣 10.0000元,3586289070,358628907,0,0,合併,每年,股東會,富邦綜合證券(股)公司股務代理部,(02)2361-1300,台北市許昌街17號2樓,勤業眾信聯合會計師事務所,陳薔旬,池瑞全,LAN FA,"5-5FL,No.73,HUAN HO N. RD.,SEC.1TAIPEI.TAIWAN. R.O.C.",(02)2552-7037,tpe_hr@lanfa.com.tw,www.lanfa.com.tw,王豐岳,總經理,(02)25521255,tpe_hr@lanfa.com.tw,http://main.lanfa.com.tw/index.php/2015-12-29-17-51-00
25,1460,宏遠興業股份有限公司,宏遠,紡織纖維,－,台南市山上區明和里256號,22817999,席家宜,葉清來,向文桂,副總經理,高錦雀,(06)5782561,77/02/08,84/04/28,新台幣 10.0000元,6946434840,694643484,0,0,合併,每年,股東會,亞東證券股份有限公司代理部,02-77531699,新北市板橋區新站路16號13樓,勤業眾信聯合會計師事務所,廖鴻儒,郭麗園,EVEREST,"No.256 Minghe Vil.,Shanshang DistTainan City, Taiwan ROC",06-5782864,tnan.lu@everest.com.tw,www.everest.com.tw,向文桂,副總經理,(06)5782561,winston.hsiang@everest.com.tw,http://www.everest.com.tw/_chinese/08_contact/01_contact.aspx
26,1463,強盛染整股份有限公司,強盛,紡織纖維,－,桃園市大園區大工路一二六號,07715023,陳壬發,呂芳福,鄭以民,協理,藍美娜高專,(02)25556866,72/10/19,85/12/05,新台幣 10.0000元,1732683810,173268381,0,0,合併,每年,股東會,台新綜合證券(股)公司股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,陳振乾,余聖河,CS,"6F,63 SEC. 1,DI-HWA ST.,TAIPEI, TAIWAN, R.O.C",(02)25567160,public@csgroup.com.tw,www.csgroup.com.tw,鄭以民協理,協理,(02)25556866,ericcheng@csgroup.com.tw,www.csgroup.com.tw
27,1464,得力實業股份有限公司,得力,紡織纖維,－,台南市新市區三舍里240號,73686632,葉家銘,葉偉立,朱螢珠,管理部經理,游逸能,06-5992866,71/07/10,86/01/18,新台幣 10.0000元,3845656520,384565652,0,0,合併,每年,股東會,元富證券股份有限公司,(02)2768-6668,台北市松山區光復北路11巷35號地下一樓,勤業眾信聯合會計師事務所,楊朝欽,王騰葦,DE LICACY,"NO.240, SAN-SHEH SINSHIH DISTTAINAN CITY, TAIWAN, R.O.C.",06-5996798,tainan@delicacy.com.tw,www.delicacy.com.tw,朱螢珠,管理部經理,06-5992866-307,chuchu5811@delicacy.com.tw,http://www.delicacy.com.tw/zh-tw/Investor/投資人服務窗口/利害關係人專區
28,1465,偉全實業股份有限公司,偉全,紡織纖維,－,台北市西寧北路62-5號7樓之1,33700601,陳建柱,陳建柱,曾昭勳,副總經理,王雅官,02-25522174,61/11/27,86/09/08,新台幣 10.0000元,1036072670,103607267,0,0,個別,每年,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,立本台灣聯合會計師事務所,張書成,劉克宜,WISHER,"7th FL., 62-5 Hsining N. Rd.Taipei, Taiwan , R. O. C.",02-25502121,service@wisher.com.tw,http://www.wisher.com.tw,曾昭勳,副總經理,02-25522174,tseng@wisher.com.tw,http://web.wisher.com.tw/wisher/index.php/stock-info-4
29,1466,聚隆纖維股份有限公司,聚隆,紡織纖維,－,彰化縣埔鹽鄉永樂村番金路94號,22976047,周文東,周文東,賴明毅,業務副總,張美紅,886-4-8652321,77/07/22,87/04/04,新台幣 10.0000元,1111573200,111157320,0,0,合併,每年,股東會,凱基證券股份有限公司,02-2314-8800,臺北市重慶南路一段二號五樓,建智聯合會計師事務所,廖年傑,曹永仁,Acelon,94 FAN CHIN ROAD PUYEN HSIANG CHANGHUACHANG HUA，TAIWAN，R.O.C,886-4-8656171,service@acelon.com.tw,http://www.acelon.com.tw,張美紅,財務處長,886-4-7638869,cmh@acelon.com.tw,http://www.acelon.com.tw/ch/contact_invest.php
30,1467,南緯實業股份有限公司,南緯,紡織纖維,－,台北市中山區林森北路426號2樓,69559487,林瑞岳,楊維漢,姚萬貴,副董事長,葉鳳花,02-25215155,67/08/18,87/12/21,新台幣 10.0000元,2336246670,233624667,65414906,0,合併,每年,股東會,日盛證券 股務代理部,02-25419977,台北市中山區南京東路二段85號7樓,安侯建業,曾國禓,簡蒂暖,TEX-RAY,"2F.NO426,LINSEN N.RD.,TAIPEI CITY TAIWAN R.O.C.",02-25816558,hslin2@texray.com,WWW.TEXRAY.COM,陳秀文,高專,02-25215155,pamela@texray.com,www.texray.com
31,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
32,1468,昶和纖維興業股份有限公司,昶和,紡織纖維,－,桃園市蘆竹區南崁路一段277號,36123364,陳明澤,陳明澤,葉佐偉,財務副理,徐嘉績,(02)2741-9299,71/04/10,88/01/21,新台幣 10.0000元,1604052440,160405244,0,0,合併,每年,董事會,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,郭冠纓,區耀軍,CHANG HO,"NO.277, NAN KAN ROAD, SEC.1, LU CHU SHIANG,TAOYUAN HSIEN, TAIWAN, R.O.C.",(02)2752-2690,investor@chang-ho.com.tw,www.chang-ho.com.tw,徐嘉績,會計主管,(02)2741-9299,investor@chang-ho.com.tw,www.chang-ho.com.tw/content/
33,1470,大統新創股份有限公司,大統新創,紡織纖維,－,台北市塔城街64號4樓,22267777,葉泉發,葉柏亮,洪憲忠,副總經理,徐肇男,02-25503266,75/12/09,88/05/21,新台幣 10.0000元,857670000,85767000,0,0,合併,每半會計年度,董事會,富邦綜合證券股份有限公司,02-23611300,台北市許昌街17號2樓,勤業眾信聯合會計師事務所,張耿禧,陳重成,EVERTEX,"4F,64,Ta Cheng ST.TAIPEI, TAIWAN.",02-25505080,alan.hung@evertex.tw,www.evertex.tw,洪憲忠,副總經理,03-3222241,alan.hung@evertex.tw,http://www.evertex.tw/csr1.html
34,1472,三洋實業股份有限公司,三洋實業,紡織纖維,－,高雄市苓雅區中正二路175號16樓之2,07029919,大員尚青股份有限公司指派代表陳和順,陳和順,汪誼蓁,經理,鄭雅文,07-2220726,57/10/07,89/09/11,新台幣 10.0000元,249880820,24988082,14352829,0,合併,每年,股東會,凱基證券股務代理部,02-23892999,台北市重慶南路一段2號5樓,勤業眾信會計師事務所,陳珍麗,許凱甯,TRI OCEAN,"16F.-2, No. 175, Zhongzheng 2nd Rd.,Lingya Dist., Kaohsiung City 802, Taiwan",07-2220758,service@triocean.com.tw,triocean.com.tw,汪誼蓁,經理,07-2220726,rachelwang@triocean.com.tw,triocean.com.tw
35,1473,台南企業股份有限公司,台南,紡織纖維,－,台南市歸仁區中山路三段320號,68919702,楊青峰,楊順輝,吳建德,財務長,蔡承志,06-2307911,50/08/26,89/09/11,新台幣 10.0000元,1471535340,147153534,0,0,合併,每年,股東會,元大證券(股)公司股務代理部,02-25865859,台北市大同區承德路三段210號B1,資誠聯合會計師事務所,田中玉,林姿妤,TAINAN,"320 Sec.3,Chung Shan Road,Kuei JenHsiang,Tainan Hsien Taiwan R.O.C",06-2300112,yang@tai-nan.com,www.tai-nan.com,蔡承志,經理,02-23916421,warren@tai-nan.com,www.tai-nan.com
36,1474,弘裕企業股份有限公司,弘裕,紡織纖維,－,彰化縣伸港鄉全興工業區工西一路60號,58003997,葉明洲,郭正沛,徐為芳,副理,陳滄俊,04-7994888,59/09/04,89/10/31,新台幣 10.0000元,1298969690,129896969,0,0,合併,每年,股東會,富邦綜合證券股份有限公司,02-23611300,台北市許昌街17號2樓,資誠聯合會計師事務所,劉美蘭,王玉娟,HONMYUE,"NO.60 KUNG HSI 1 RD.,HSI TI VILLAGESHEN KANG HSIANG,CHANG HWA HSIEN,TAIWAN.",04-7994252,list1474@honmyue.com.tw,http://www.textile-hy.com.tw,徐為芳,副理,04-7994888#161,hsu@honmyue.com.tw,http://www.textile-hy.com.tw/利害關係人.htm
37,1475,台灣業旺股份有限公司,業旺,紡織纖維,－,桃園市龜山區文興路146號10樓之4,23912057,陳清土,陳坤木,陳清土,董事長,楊景喬,03-2756558,79/11/02,89/10/27,新台幣 10.0000元,660167490,26016749,11888075,40000000,合併,每年,股東會,凱基證券股份有限公司,02-2314-8800,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,翁世榮,游淑芬,BIG SUNSHINE,"10F.-4, No. 146, Wenxing Rd., Guishan Dist.,Taoyuan City 333, Taiwan (R.O.C.)",03-3275365,contact@big-sunshine.com.tw,http://www.big-sunshine.com.tw,楊景喬,財務主管及代理發言人,03-2756558,contact@big-sunshine.com.tw,http://www.big-sunshine.com.tw
38,1476,儒鴻企業股份有限公司,儒鴻,紡織纖維,－,新北市五股區五權路28號,35884479,洪鎮海,蔡俊嶔/陳坤鎕,羅仁傑,財務會計部副總經理,王樹文,(02)2299-6000,66/11/28,90/04/18,新台幣 10.0000元,2743671110,274367111,0,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,台北市大同區承德路三段210號地下一樓,安侯建業聯合會計師事務所,寇惠植,郭欣頤,ECLAT,"NO.28,WU CHUAN RD.,WUGU DIST.TAIPEI,TAIWAN,R.O.C.",(02)2299-5483,service@eclat.com.tw,http://www.eclat.com.tw,羅仁傑,"財務長, 發言人及財務會計部副總經理",(02)2299-6000,rogerlo@eclat.com.tw,http://www.eclat.com.tw/zh-tw/social_stakeholder.php
